step,deepseek1.5b_sync_8gpu_lr3e-6-actor/entropy_step,deepseek1.5b_sync_8gpu_clip0.1_lr1e-5-actor/entropy_step,deepseek1.5b_fa_partial_8gpu_cosine_lr1e-5-actor/entropy_step,deepseek1.5b_sync_8gpu_cosine_lr1e-5-actor/entropy_step,deepseek1.5b_fa_partial_8gpu_lr5e-6-actor/entropy_step,deepseek1.5b_sync_8gpu_lr5e-6-actor/entropy_step,deepseek1.5b_fa_partial_8gpu_ent0.01_lr1e-5-actor/entropy_step,deepseek1.5b_sync_8gpu_ent0.01_lr1e-5-actor/entropy_step,deepseek1.5b_fa_partial_lr1e-6-actor/entropy_step,deepseek1.5b_fa_partial_lr1e-5-actor/entropy_step,deepseek1.5b_sync_lr1e-5-actor/entropy_step,deepseek1.5b_sync_lr1e-6-actor/entropy_step
256,0.0765971839427948,0.1791643649339676,0.4009841978549957,0.07854506373405457,0.19951443374156952,0.07348579913377762,11.91883373260498,11.925888555637304,0.26940780878067017,0.21932342648506165,0.07814732939004898,0.0852043628692627
257,0.0773528441786766,0.1769534945487976,0.3937745094299317,0.0782376155257225,0.198819562792778,0.0764043927192688,11.918840408325195,11.924666798633078,0.26651448011398315,0.24050574004650116,0.07575919479131699,0.08801669627428055
258,0.07520177960395813,0.17700105905532837,0.28476661443710327,0.07676447927951813,0.2052634209394455,0.0750398337841034,11.918983459472656,11.92402036751018,0.27275386452674866,0.2416415810585022,0.07522405683994293,0.08180370181798935
259,0.07865399867296219,0.17674225568771362,0.2884431779384613,0.08035080879926682,0.20191441476345065,0.0782533809542656,11.91899871826172,11.924948767704125,0.26597774028778076,0.24491161108016968,0.0787496268749237,0.08703012019395828
260,0.07928450405597687,0.1574394851922989,0.3450360894203186,0.08196120709180832,0.1891382187604904,0.07928283512592316,11.91907787322998,11.925361540006554,0.2541333734989166,0.2457844614982605,0.08025931566953659,0.08568523824214935
261,0.07598992437124252,0.15962348878383636,0.33546164631843567,0.07868554443120956,0.2025904804468155,0.07561364024877548,11.919063568115234,11.92531695227692,0.26388266682624817,0.23837171494960785,0.07454082369804382,0.08523467183113098
262,0.07232173532247543,0.15462087094783783,0.2492707520723343,0.07583946734666824,0.1999586820602417,0.0729394480586052,11.919118881225586,11.924047425815038,0.25263848900794983,0.24372413754463196,0.07028954476118088,0.0808362141251564
263,0.07377764582633972,0.163692906498909,0.24610178172588348,0.07937711477279663,0.1889873743057251,0.07507292926311493,11.919261932373049,11.924279143129077,0.2566950023174286,0.2086571604013443,0.0743478313088417,0.08197039365768433
264,0.07498862594366074,0.15744681656360626,0.2750893533229828,0.07950644940137863,0.19441434741020203,0.07532792538404465,11.919316291809082,11.925534680269768,0.2656944990158081,0.2306073307991028,0.07616539299488068,0.08513250201940536
265,0.074451744556427,0.1624690443277359,0.26900461316108704,0.0785256177186966,0.19529472291469577,0.07178528606891632,11.9193696975708,11.925720378972482,0.26849085092544556,0.22657231986522677,0.07635720074176788,0.08523668348789215
266,0.07428599894046783,0.14300428330898285,0.2538629174232483,0.07667800784111023,0.1905175745487213,0.0733429566025734,11.91955852508545,11.922968765667507,0.25539276003837585,0.25554826855659485,0.07192125916481018,0.08324816823005676
267,0.07458250224590302,0.13341373205184937,0.2345239818096161,0.07612267881631851,0.1924243122339249,0.07281114906072617,11.919476509094238,11.924302552427564,0.2544674277305603,0.22751925885677335,0.07018254697322845,0.08488649129867554
268,0.07472484558820724,0.13248269259929657,0.30576953291893005,0.07838034629821777,0.1937169134616852,0.07407855242490768,11.919492721557615,11.925549277237485,0.25481244921684265,0.2582874000072479,0.07342376559972763,0.08856479078531265
269,0.07548829168081284,0.12641707062721252,0.3008689880371094,0.07811953127384186,0.17323172092437744,0.07673020660877228,11.91954517364502,11.925901770591736,0.2445002794265747,0.20696324110031128,0.07559992372989655,0.0860595628619194
270,0.07288768887519836,0.12440359592437744,0.24247123301029205,0.07621403783559799,0.18761660158634183,0.07544887810945511,11.919673919677734,11.925295121329173,0.25345224142074585,0.2340700328350067,0.07063308358192444,0.08044401556253433
271,0.07446307688951492,0.12458473443984984,0.26398444175720215,0.07781445235013962,0.19016294181346893,0.07659921795129776,11.919654846191406,11.922819181850976,0.2509315311908722,0.23710617423057556,0.07274964451789856,0.08509433269500732
272,0.07272747159004211,0.12095369398593904,0.3124889135360718,0.07737332582473755,0.1659458428621292,0.07484371960163116,11.919628143310549,11.925284612178803,0.229742094874382,0.21444642543792725,0.07171617448329926,0.08323466777801514
273,0.07371744513511658,0.11093608289957048,0.27149540185928345,0.07531595975160599,0.1842753440141678,0.07322034984827042,11.919718742370604,11.92573141200202,0.25189152359962463,0.21335044503211975,0.06574567407369614,0.08148787915706635
274,0.07710254937410355,0.1021917685866356,0.2539646625518799,0.08098321408033371,0.17393606901168823,0.07701358944177628,11.919723510742188,11.924618665601166,0.2423552572727203,0.21325288712978363,0.07201234996318817,0.08547083288431168
275,0.07256011664867401,0.11080772429704666,0.2594935894012451,0.0762624442577362,0.1753450185060501,0.07099450379610062,11.919734001159668,11.924799287319184,0.2429527044296265,0.22583460807800293,0.06889950484037399,0.08342084288597107
276,0.07411283999681473,0.11280733346939088,0.3294154703617096,0.07625102996826172,0.16647948324680328,0.07335837930440903,11.9199800491333,11.925905525684357,0.23044998943805697,0.20411910116672516,0.07073445618152618,0.0822564885020256
277,0.07574578374624252,0.11040028929710388,0.2881341576576233,0.07992401719093323,0.1720404326915741,0.0743740126490593,11.919912338256836,11.924568661621638,0.23976753652095795,0.2117915004491806,0.0713939368724823,0.086610347032547
278,0.07283221185207367,0.1008603498339653,0.21581211686134336,0.0770409032702446,0.1876026540994644,0.0720067024230957,11.919970512390137,11.92371039049966,0.2547256350517273,0.22728559374809265,0.06804130226373672,0.08308124542236328
279,0.0716906189918518,0.10373499244451524,0.22401566803455353,0.07846278697252274,0.18049897253513336,0.07210350036621094,11.920026779174805,11.92566508486651,0.252747118473053,0.2309441864490509,0.06745246797800064,0.0821341723203659
280,0.07827302068471909,0.1075778380036354,0.28265953063964844,0.08042515069246292,0.17644554376602173,0.07577543705701828,11.919841766357422,11.924573687946095,0.24729762971401217,0.18464727699756625,0.07499711960554123,0.08664128929376602
281,0.07548858225345612,0.10008902847766876,0.26218053698539734,0.07888656854629517,0.1681498885154724,0.07431451231241226,11.919929504394531,11.924202544101773,0.2401897609233856,0.23279832303524017,0.070220448076725,0.08498285710811615
282,0.0724523663520813,0.0999443531036377,0.23731856048107147,0.0752919465303421,0.16462944447994232,0.07067758589982986,11.92010498046875,11.925988272258214,0.23495075106620789,0.20126360654830933,0.06700881570577621,0.08210315555334091
283,0.07354950159788132,0.10467696189880372,0.24939782917499545,0.07764323055744171,0.16625921428203583,0.07259833067655563,11.920136451721191,11.925903861863272,0.24771814048290253,0.21974457800388336,0.0707668587565422,0.07993160933256149
284,0.07065543532371521,0.10205066204071044,0.2948749363422394,0.07380915433168411,0.15664751827716827,0.06905297189950943,11.920278549194336,11.923624336719511,0.2311222106218338,0.20706911385059357,0.0663803368806839,0.0784410908818245
285,0.07180648297071457,0.09740737080574036,0.2990928590297699,0.07805651426315308,0.17964501678943634,0.07117097079753876,11.920340538024902,11.925535430227008,0.2440364956855774,0.23191377520561215,0.06970234215259552,0.08359010517597198
286,0.07345761358737946,0.10195499658584596,0.23602502048015592,0.07647585868835449,0.1716429591178894,0.0707617849111557,11.920404434204102,11.923387088094438,0.25062671303749084,0.243375763297081,0.07226134836673737,0.08202166855335236
287,0.07179809361696243,0.10436651110649107,0.23007571697235107,0.07603227347135544,0.17395718395709991,0.07128828018903732,11.920654296875,11.92455506665366,0.2420385181903839,0.2050317674875259,0.0727648064494133,0.08187072724103928
288,0.0747307687997818,0.09654585272073746,0.2813947796821594,0.07918042689561844,0.16849392652511597,0.072476327419281,11.920652389526367,11.925664852346692,0.24610784649848935,0.2446184009313583,0.07115955650806427,0.08021344244480133
289,0.07159636914730072,0.10290215164422988,0.2895624339580536,0.07540152221918106,0.18554313480854032,0.0682045966386795,11.920649528503418,11.923488622052329,0.24858833849430084,0.2478930950164795,0.0682855024933815,0.08029542118310928
290,0.07186169922351837,0.10129587352275848,0.2007882744073868,0.07785846292972565,0.15894946455955505,0.06803104281425476,11.920625686645508,11.923361468315123,0.22529521584510803,0.23498988151550293,0.07014116644859314,0.08181586861610413
291,0.07256530970335007,0.09764399379491806,0.21781063079833984,0.07509183883666992,0.1702500879764557,0.06966966390609741,11.92081069946289,11.925130467755451,0.23955565690994263,0.2273220419883728,0.06819729506969452,0.0826256275177002
292,0.07236368954181671,0.10773953050374983,0.2760671377182007,0.07706189900636673,0.16832172870635986,0.07073158025741577,11.920846939086914,11.924194845131463,0.23047129809856415,0.2423831820487976,0.06632357090711594,0.08166822791099548
293,0.07614163309335709,0.0885964184999466,0.25417035818099976,0.08067162334918976,0.16359509527683258,0.07350430637598038,11.92081069946289,11.92284175668444,0.2329300045967102,0.21843549609184265,0.07490633428096771,0.0866074487566948
294,0.0731438547372818,0.10231752693653108,0.19326303899288175,0.0776534304022789,0.16525883972644806,0.07029388844966888,11.920818328857422,11.92549090726035,0.2350464016199112,0.21813611686229703,0.07094469666481018,0.08290976285934448
295,0.07463614642620087,0.1036207228899002,0.17901813983917236,0.07875414192676544,0.166510209441185,0.07198511809110641,11.92074203491211,11.925160002708434,0.2374693900346756,0.25150904059410095,0.06580200791358948,0.08150401711463928
296,0.0710177943110466,0.1040503978729248,0.29896822571754456,0.0771838128566742,0.14531689882278442,0.06909561157226562,11.92070770263672,11.924379803453172,0.2172909528017044,0.20295843482017517,0.06582385301589966,0.08046106994152069
297,0.0746331661939621,0.09898363798856737,0.28436464071273804,0.0766541063785553,0.17398877441883087,0.07188114523887634,11.920906066894531,11.925281986168452,0.23918864130973816,0.24091604351997375,0.07381945848464966,0.08063105493783951
298,0.07373793423175812,0.09697679430246352,0.18984216451644895,0.07712829113006592,0.15315216779708862,0.06922334432601929,11.920889854431152,11.92561947277614,0.22760173678398132,0.21636216342449188,0.06823993474245071,0.08062023669481277
299,0.07312735915184021,0.09385382384061812,0.19528856873512268,0.07645931094884872,0.1563815474510193,0.06957404315471649,11.92101001739502,11.922770537648882,0.22408270835876465,0.2402476668357849,0.06931447982788086,0.07658333331346512
300,0.07326143234968185,0.09911105036735536,0.304017573595047,0.07639988511800766,0.1602272093296051,0.06786446273326874,11.920893669128418,11.925171767455945,0.22547319531440735,0.23590271174907684,0.06844596564769745,0.07819225639104843
