step,deepseek1.5b_sync_8gpu_lr3e-6-actor/grad_norm_step,deepseek1.5b_sync_8gpu_clip0.1_lr1e-5-actor/grad_norm_step,deepseek1.5b_fa_partial_8gpu_cosine_lr1e-5-actor/grad_norm_step,deepseek1.5b_sync_8gpu_cosine_lr1e-5-actor/grad_norm_step,deepseek1.5b_fa_partial_8gpu_lr5e-6-actor/grad_norm_step,deepseek1.5b_sync_8gpu_lr5e-6-actor/grad_norm_step,deepseek1.5b_fa_partial_8gpu_ent0.01_lr1e-5-actor/grad_norm_step,deepseek1.5b_sync_8gpu_ent0.01_lr1e-5-actor/grad_norm_step,deepseek1.5b_fa_partial_lr1e-6-actor/grad_norm_step,deepseek1.5b_fa_partial_lr1e-5-actor/grad_norm_step,deepseek1.5b_sync_lr1e-5-actor/grad_norm_step,deepseek1.5b_sync_lr1e-6-actor/grad_norm_step
126,0.08683442696928978,0.20210955664515495,0.13940258137881756,0.09083195589482784,0.07037901692092419,0.09077035076916218,0.01593676337506622,0.02623691223561764,0.08063226193189621,0.08372608572244644,0.07999314740300179,0.08133985940366983
127,0.08331548236310482,0.23995055817067623,0.14525705948472023,0.1012342032045126,0.07525638490915298,0.10027910955250265,0.028673994122073054,0.00898021727334708,0.09019342809915544,0.079082440584898,0.08270812220871449,0.07961676269769669
128,0.08080003224313259,0.22508875653147695,0.13971447572112083,0.10619064047932623,0.07424254156649113,0.0811191014945507,0.02257982874289155,0.003610625513829291,0.082166051492095,0.07428742945194244,0.08447544649243355,0.083487868309021
129,0.10368856601417065,0.19644740596413612,0.14379062689840794,0.08129040338099003,0.07588907144963741,0.07722277566790581,0.0031387915078084916,0.0034415166010148823,0.08165366388857365,0.07893398776650429,0.08373293839395046,0.08111003041267395
130,0.07685213163495064,0.13493418507277966,0.1459083892405033,0.08798428066074848,0.0728051345795393,0.08366923965513706,0.014057901687920094,0.002558860112912953,0.08865698985755444,0.07350302673876286,0.08755970560014248,0.07549601141363382
131,0.08288073725998402,0.16213682480156422,0.15923224203288555,0.08500325679779053,0.07206661254167557,0.09119953401386738,0.03415304888039827,0.001987723109778017,0.08050542883574963,0.07150096446275711,0.07712900638580322,0.08397318609058857
132,0.07833115570247173,0.17919112741947174,0.15805591270327568,0.08469627983868122,0.06994494795799255,0.08548508770763874,0.14572959998622537,0.00182246754411608,0.07917840965092182,0.07300606556236744,0.07798399776220322,0.07842057198286057
133,0.07328670099377632,0.17368202097713947,0.14992281049489975,0.08666751906275749,0.06686958950012922,0.08154632523655891,0.03597258194349706,0.005704023758880794,0.08774669468402863,0.07212045695632696,0.07720834948122501,0.07250326685607433
134,0.08317282795906067,0.1726830117404461,0.14928044937551022,0.08732821606099606,0.07161720097064972,0.07599124684929848,0.010278235655277967,0.014765569241717458,0.08609034307301044,0.07486294768750668,0.08416556566953659,0.0810933094471693
135,0.0722053237259388,0.17483762092888355,0.16880493983626366,0.0802198126912117,0.07145708240568638,0.07742280885577202,0.004973268893081695,0.008375501492992043,0.08608102425932884,0.07071727328002453,0.08524577133357525,0.07379322871565819
136,0.08603223599493504,0.14766898937523365,0.1476572621613741,0.09560372307896614,0.06854696851223707,0.09651311859488489,0.005960720707662404,0.004128692497033626,0.09342981688678265,0.07578381150960922,0.08218163996934891,0.08080443926155567
137,0.08517901226878166,0.1182930413633585,0.1626906879246235,0.0908984299749136,0.07424855791032314,0.0965593084692955,0.003938696638215333,0.0025390209339093417,0.08452562429010868,0.07693756558001041,0.08040028810501099,0.07829523272812366
138,0.07782146707177162,0.11569703370332718,0.15124725922942162,0.09234649501740932,0.07048013992607594,0.07966170087456703,0.003124340029899031,0.00170126257580705,0.08367703296244144,0.07721962407231331,0.08485654555261135,0.08220366761088371
139,0.08585026673972607,0.1174980401992798,0.1761221382766962,0.09155349619686604,0.07097557000815868,0.08849678374826908,0.002066696208203211,0.002610037598060444,0.08380519226193428,0.06857003271579742,0.08389041759073734,0.0826066043227911
140,0.07754782773554325,0.10150633193552494,0.14479981921613216,0.08632056787610054,0.07193996198475361,0.08865134231746197,0.0016198191151488572,0.004060841747559607,0.0856852550059557,0.06411829870194197,0.08365652523934841,0.0808511171489954
141,0.08552646264433861,0.10655143298208714,0.15563863143324852,0.08727141097187996,0.06909717246890068,0.08181574568152428,0.008189205662347376,0.008501585805788636,0.08239828608930111,0.06784259807318449,0.0869451705366373,0.0807790569961071
142,0.07877753302454948,0.1025617141276598,0.14251666888594627,0.08482533507049084,0.06986014172434807,0.08622255176305771,0.02163433760870248,0.008588145487010479,0.08328329399228096,0.07963587157428265,0.09086965024471284,0.08445458672940731
143,0.07981155812740326,0.09833558648824692,0.13808561861515045,0.08257156237959862,0.06468973029404879,0.0873971525579691,0.02096490911208093,0.005025828606449068,0.08627687394618988,0.07867653109133244,0.08782165125012398,0.07862493954598904
144,0.08807787112891674,0.11532995477318764,0.1234278529882431,0.09255059994757175,0.06558793596923351,0.095840472728014,0.002595581056084484,0.001590027881320566,0.07650352641940117,0.07294486090540886,0.08957056514918804,0.09419339895248412
145,0.09377345629036428,0.11253324896097185,0.13814283721148968,0.0858650915324688,0.07441858574748039,0.10295023396611214,0.012354713398963211,0.0015985530044417828,0.0917190220206976,0.08473733067512512,0.0923254881054163,0.08949661441147327
146,0.08265134133398533,0.14121688716113567,0.1464712079614401,0.0943257324397564,0.07228613644838333,0.0967307724058628,0.0328920092433691,0.0024395094078499824,0.08347622863948345,0.0767707321792841,0.08989517763257027,0.08818590082228184
147,0.0915104728192091,0.16944053955376148,0.16245310567319393,0.08665099367499352,0.06900776363909245,0.09810255467891692,0.4149142876267433,0.0031994706951081753,0.08450103923678398,0.07562115974724293,0.0981369074434042,0.08152176067233086
148,0.08112705126404762,0.21291152946650985,0.1394385676831007,0.09710243344306946,0.06671663466840982,0.09738769941031931,0.0602932320907712,0.010116018122062089,0.08434401452541351,0.07729841582477093,0.09578320011496544,0.0903378129005432
149,0.08414451032876968,0.1988384686410427,0.15990260243415833,0.0931744147092104,0.06706946529448032,0.09786721132695676,0.04895591433160007,0.006790659157559276,0.0819409228861332,0.07627476565539837,0.09179858863353728,0.08158276230096817
150,0.08489428088068962,0.13352831453084946,0.15040146559476852,0.09292788989841938,0.0703685600310564,0.1016787625849247,0.2769762482494116,0.002244598901597783,0.07917618751525879,0.07573378644883633,0.09671679325401784,0.08414904959499836
151,0.08470258302986622,0.12978817522525787,0.17705877125263214,0.08805030770599842,0.06397916749119759,0.0989857204258442,0.10640683071687818,0.0019459172617644072,0.0858654472976923,0.07674699649214745,0.09706268459558488,0.0827543456107378
152,0.0985501315444708,0.13485390320420265,0.14528109692037106,0.08709682337939739,0.06913081556558609,0.09055262990295888,0.11552047962322833,0.002174668072257191,0.07727081328630447,0.08182775042951107,0.09117160737514496,0.08031031675636768
153,0.08234807290136814,0.14270667731761932,0.16841142065823078,0.07811001874506474,0.06765126343816519,0.08971329778432846,0.07072837371379137,0.0027206749364268035,0.0872824601829052,0.08335211873054504,0.08910553716123104,0.07972322031855583
154,0.08419712632894516,0.15575898997485638,0.15791008062660694,0.08768055401742458,0.06460445653647184,0.13891900703310966,0.1067084353417158,0.0045158199209254235,0.08364169299602509,0.07616811618208885,0.09511850401759148,0.08169545233249664
155,0.08425618894398212,0.1391983274370432,0.17315960861742496,0.09101334773004056,0.0676249386742711,0.09065614268183708,0.14096918515861034,0.004760299110785127,0.08144886791706085,0.07718048989772797,0.08910543844103813,0.08420061320066452
156,0.08431217260658741,0.1415184773504734,0.1274226661771536,0.09199142456054688,0.06839868985116482,0.08237859606742859,0.12585414992645383,0.0064105651108548045,0.08149471320211887,0.08624565973877907,0.0995715968310833,0.08518019691109657
157,0.08219632133841515,0.154704537242651,0.14978375285863876,0.0898548886179924,0.06311463098973036,0.08691572584211826,0.057923687156289816,0.0029539107636082917,0.0851318184286356,0.08157418668270111,0.09856943972408772,0.08681031130254269
158,0.09883918054401876,0.1854256223887205,0.15382525138556957,0.09690283052623272,0.06964066624641418,0.09207995235919952,0.028151093516498804,0.00229887553723529,0.0887691006064415,0.08096352405846119,0.09599762596189976,0.08400968834757805
159,0.09110292047262192,0.19693357683718204,0.16122554801404476,0.09614764526486395,0.07171349786221981,0.09186100587248802,0.028897013049572703,0.002203456504503265,0.08003850094974041,0.08301744982600212,0.08968791551887989,0.082630829885602
160,0.08558442816138268,0.16791557148098946,0.1683416347950697,0.0922058504074812,0.06899002566933632,0.09123728238046168,0.03248688671737909,0.006226053345017135,0.08520567417144775,0.08057867363095284,0.0945169199258089,0.0874001570045948
161,0.08581853657960892,0.14838982187211514,0.19146303832530975,0.09632551856338978,0.06696644518524408,0.10058851540088654,0.030888250563293695,0.007867463922593743,0.08080280013382435,0.08255036920309067,0.09804094582796095,0.08850415050983429
162,0.08867237903177738,0.17792030051350594,0.16120206750929356,0.0888202004134655,0.06776711344718933,0.09077651798725128,0.030978915747255087,0.002259340457385406,0.08429965563118458,0.08505214005708694,0.09971795976161955,0.08686208538711071
163,0.09168468229472636,0.14570668898522854,0.15648371167480946,0.08480188436806202,0.07021986972540617,0.08826422318816185,0.030948123428970575,0.0021023517474532127,0.08235251344740391,0.08489285781979561,0.09566598571836948,0.08126277290284634
164,0.07775552198290825,0.1643777210265398,0.1121252216398716,0.08512119762599468,0.0686258114874363,0.09450053982436656,0.025145380990579724,0.001987949450267479,0.08477403409779072,0.08489031344652176,0.085994066670537,0.08283212780952454
165,0.09405579045414925,0.1797923669219017,0.1453650575131178,0.09524442814290524,0.07907850295305252,0.10025573521852492,0.01770383375696838,0.002990082750329748,0.08101299591362476,0.0873981174081564,0.09143340215086936,0.08422958850860596
166,0.08420493267476559,0.17957266233861446,0.13673342019319534,0.09071910008788107,0.08084105513989925,0.07838998734951019,0.008005459094420075,0.009173249825835228,0.08147060871124268,0.09324874728918076,0.083656569942832,0.08206455036997795
167,0.09264620207250118,0.17404895834624767,0.16163750924170017,0.09429353848099709,0.08183176070451736,0.09523113258183002,0.006550524034537375,0.005438723543193191,0.08611001819372177,0.1000195350497961,0.0900882799178362,0.08953438140451908
168,0.09156309626996516,0.24373442493379116,0.14090948551893234,0.09012145735323428,0.0927598625421524,0.0973622053861618,0.004170302941929549,0.0021862621943000704,0.08213605545461178,0.09408211521804331,0.10654301196336746,0.08665050938725471
169,0.0933015700429678,0.26311774365603924,0.17363287135958672,0.1055006105452776,0.10231004096567632,0.09586675465106964,0.0035066400305368006,0.0017229599179700017,0.08480749279260635,0.10392521135509014,0.09359926916658878,0.08727233670651913
170,0.08810203149914742,0.1318113189190626,0.17077462375164032,0.10278663039207458,0.11078688129782675,0.08932305127382278,0.002874093916034326,0.0024013374058995396,0.07816899381577969,0.093120776116848,0.09002210386097431,0.086694261059165
171,0.08653428219258785,0.1304193865507841,0.18720117583870888,0.08838450163602829,0.11809026077389716,0.08182432688772678,0.0024933718086685985,0.003188204456819222,0.08421307057142258,0.09687897749245168,0.08450578153133392,0.07841026596724987
172,0.08248142525553703,0.16094953194260597,0.1443879920989275,0.09832428209483624,0.1109767220914364,0.09471513144671916,0.0035344322386663407,0.00639140309067443,0.07987397164106369,0.08829076588153839,0.08016499318182468,0.08783253841102123
173,0.09023528546094894,0.17877248115837574,0.17164181359112263,0.09643476083874702,0.09579157270491125,0.10600923374295236,0.0033272810687776655,0.008528551901690662,0.08303780853748322,0.09227091446518898,0.08349673636257648,0.08285560645163059
174,0.09553864784538746,0.16894241608679297,0.18017765507102013,0.0999174676835537,0.07970928028225899,0.1045803464949131,0.0033242261270061135,0.003152436518575996,0.08357876725494862,0.0914013274013996,0.09133198112249374,0.08067403361201286
175,0.0931706205010414,0.11857611685991289,0.1849332470446825,0.09011796489357948,0.06987739913165569,0.1010909341275692,0.001815174036892131,0.0020659337169490755,0.08131580986082554,0.08961460366845131,0.09166205488145351,0.08306263945996761
176,0.09937438927590848,0.11126574128866196,0.14066950976848602,0.10184941440820694,0.07355715148150921,0.09578572027385236,0.008897408959455788,0.0014067460142541677,0.07796845957636833,0.09546824730932713,0.09108540043234824,0.08629835210740566
177,0.0958059262484312,0.11786613799631596,0.16675775684416294,0.10223382338881493,0.07992384769022465,0.09645358286798,0.009033855749294162,0.0031891663384158164,0.08461353369057178,0.08418856374919415,0.09471856243908404,0.0908730272203684
178,0.08884464576840401,0.13819036819040775,0.20534093491733071,0.09270555339753628,0.07480325363576412,0.0911030825227499,0.008720847079530358,0.005884993297513574,0.07918816991150379,0.09529764577746393,0.08163178525865078,0.0800341684371233
179,0.09244750998914242,0.16004573367536068,0.21018771827220917,0.10267852619290352,0.07257397845387459,0.09547198377549648,0.010843751486390827,0.009376622561831027,0.0810814369469881,0.09914852306246758,0.0863803680986166,0.08585082553327084
180,0.08897443488240242,0.17279649153351784,0.1449483521282673,0.09602712467312811,0.0577759463340044,0.09790113940835,0.01180110382847488,0.002178495458792895,0.07940450869500637,0.0977768823504448,0.0852749478071928,0.08957616612315178
181,0.09760515578091145,0.1816135849803686,0.18540273420512676,0.09410364553332327,0.06769105605781078,0.0963215809315443,0.0027936739788856357,0.0014924667193554342,0.08194512873888016,0.09659051522612572,0.08523434773087502,0.08883475326001644
182,0.09319478087127207,0.12326962687075138,0.2128637619316578,0.09871971234679222,0.06695711892098188,0.0923902802169323,0.002652266848599538,0.0013545333495130762,0.08243278227746487,0.09722749516367912,0.09378589317202568,0.09811176918447018
183,0.09638504683971404,0.13306967914104462,0.19871072471141815,0.09394855983555316,0.0658723134547472,0.09773991629481316,0.00230235731578432,0.0024374052009079605,0.08181724324822426,0.08326990157365799,0.08656668663024902,0.09517034888267516
184,0.0797546673566103,0.13423633761703968,0.17340812273323536,0.0925579648464918,0.07071670331060886,0.08819334395229816,0.002164075995096937,0.013757602428086102,0.08841691352427006,0.08152802474796772,0.09510131552815436,0.07847509533166885
185,0.10342522896826269,0.14065911434590816,0.18371902778744695,0.0969956386834383,0.061000351794064045,0.09613531827926636,0.0018771203758660704,0.002484218159224838,0.07816217839717865,0.07467671297490597,0.08170219138264656,0.09910119511187077
186,0.09779433533549307,0.1334635429084301,0.1931852288544178,0.084202965721488,0.06289930734783411,0.0948152132332325,0.002641953411512077,0.0015937332209432498,0.08124916069209576,0.07989319786429405,0.08395742624998093,0.09182418137788773
187,0.10270276851952076,0.12961867824196815,0.17115851864218712,0.09077511355280876,0.06909508537501097,0.09029253385961056,0.005002246121875942,0.0013408056402113289,0.07685857452452183,0.08326338790357113,0.0816388763487339,0.0918812807649374
188,0.10120818763971327,0.09544909931719305,0.1104391310364008,0.0996510349214077,0.06692162714898586,0.09701736457645892,0.008353135199286044,0.00193966124788858,0.07896899059414864,0.0958196371793747,0.09111964330077171,0.08960049226880074
189,0.09410122968256474,0.08985170163214207,0.13173998519778252,0.0953565239906311,0.07083729468286037,0.09844415076076984,0.006681937782559544,0.012956476770341396,0.08487603068351746,0.11010758206248283,0.08552378416061401,0.09226690605282784
190,0.09514355286955832,0.09249717555940153,0.1507114563137293,0.0938531942665577,0.07139464095234871,0.1004400122910738,0.007414887368213385,0.004474743327591568,0.08108390122652054,0.11455032043159008,0.09139623120427132,0.09802922792732716
191,0.09814911149442196,0.08706352300941944,0.17154214158654213,0.0908424947410822,0.06918813288211823,0.09929665364325048,0.005276901181787252,0.0026902864046860486,0.08066281117498875,0.11251653730869292,0.0817615669220686,0.0911029800772667
192,0.0951762180775404,0.07425514049828053,0.1459748987108469,0.09731081686913969,0.06281141564249992,0.09106951951980592,0.004938496102113277,0.0015699848881922662,0.07852347381412983,0.10534922033548356,0.09167716279625893,0.09615330025553703
193,0.09990034438669682,0.07798538915812969,0.18167190626263616,0.10009688697755335,0.06130042672157288,0.09378230385482313,0.00200992010650225,0.006164795078802854,0.07848923467099667,0.0978448037058115,0.09023000672459602,0.09442538022994997
194,0.0912511684000492,0.07019426301121712,0.206959443166852,0.0917510073632002,0.06429182644933462,0.0908819604665041,0.0058137610903941095,0.007946470868773758,0.07916777208447456,0.09450322017073633,0.08205206133425236,0.09272166900336742
195,0.09329872205853462,0.08625459112226963,0.2229221686720848,0.09932168573141098,0.06389094982296228,0.08882955089211464,0.004423200967721641,0.0028883176564704627,0.07901693321764469,0.0902950633317232,0.08863939717411995,0.0943700484931469
196,0.09281701222062112,0.08201962150633335,0.12239786610007286,0.09209568612277508,0.07042726315557957,0.09776990115642548,0.003925605735275894,0.0017472703475505114,0.08340848796069622,0.08282890636473894,0.0857543908059597,0.09397654421627522
197,0.09311485663056374,0.09994354844093324,0.13418680429458618,0.10098103992640972,0.06560264714062214,0.08640886284410954,0.002577653795015067,0.0014430240844376383,0.0779572632163763,0.0748891532421112,0.0943983867764473,0.09852270409464836
198,0.096123356372118,0.08118950016796589,0.1982561182230711,0.10023296996951105,0.06177061889320612,0.09377109818160534,0.0025675886718090624,0.005618163791950792,0.07925441674888134,0.08421031013131142,0.0907747633755207,0.09694354608654976
199,0.09475785493850708,0.07152288965880871,0.2061607725918293,0.09475813433527946,0.06857960391789675,0.09374524094164371,0.007162408495787531,0.009243638429325074,0.08061359077692032,0.09175225533545016,0.08613590896129608,0.09670866094529627
200,0.0973442569375038,0.07624087482690811,0.19317836314439776,0.09913079254329205,0.06777668837457895,0.0998864397406578,0.007628271356225014,0.003356513276230544,0.07748296484351158,0.10987021960318089,0.08603925071656704,0.10337280854582788
201,0.1006601508706808,0.06895264610648155,0.2085087187588215,0.09495176374912262,0.06839165091514587,0.09266243129968645,0.0070537253632210195,0.0017593529482837766,0.08125102519989014,0.11438949778676032,0.09124491922557354,0.0979708470404148
202,0.09384625218808652,0.08427142538130283,0.19621133618056777,0.0921126753091812,0.07057248055934906,0.09760588593780994,0.0062248524045571685,0.004339794861152768,0.08350887894630432,0.11947999335825445,0.09342340752482414,0.1051898393779993
203,0.09552573785185814,0.091306378133595,0.16014293022453785,0.08870983123779297,0.06347136851400137,0.09554384835064413,0.0033896694076247513,0.02131888479925692,0.07552355155348778,0.12630480341613293,0.08212701976299286,0.09570010006427764
204,0.09559396281838416,0.10623232554644346,0.13717631809413433,0.09122483804821968,0.0640596654266119,0.09505300223827362,0.0024956671986728907,0.003475906269159168,0.08032340742647648,0.10274943895637988,0.0902881771326065,0.09631689451634884
205,0.10121818818151952,0.08370652981102467,0.14609675854444504,0.09739106893539427,0.06781138479709625,0.0981306340545416,0.002990285051055253,0.001998854393605143,0.0791411753743887,0.08416545577347279,0.09225589781999588,0.10086243972182274
206,0.0901458077132702,0.10549153946340084,0.182088790461421,0.0899085532873869,0.06510785408318043,0.09446079470217228,0.002252300502732396,0.0044966909335926175,0.07580035738646984,0.09069940634071828,0.08676153421401978,0.1035191211849451
207,0.09577694907784462,0.0773314330726862,0.1294329296797514,0.09210466593503952,0.06897653453052044,0.09002542309463024,0.0028716624074149877,0.020575325936079025,0.08112632669508457,0.09112248569726944,0.07916744984686375,0.0940143335610628
208,0.09941505268216132,0.08243910782039165,0.10695315897464752,0.10849154368042946,0.07038062810897827,0.09551356546580791,0.004073305695783347,0.0027943350723944604,0.07964196987450123,0.10890191234648228,0.08888772316277027,0.0948504749685526
209,0.10078137181699276,0.09524564631283285,0.15497571416199207,0.09110275283455849,0.06991041637957096,0.0933254212141037,0.006460846576374024,0.0017381375946570188,0.080228041857481,0.12426270171999931,0.08617441728711128,0.10165980644524096
210,0.1026298888027668,0.08198831602931023,0.1753469631075859,0.0931899920105934,0.06692644394934177,0.1080605648458004,0.007231250579934567,0.0015847038594074547,0.07481474056839943,0.13291907496750355,0.089952128008008,0.09890347719192503
211,0.09965616464614868,0.0727073960006237,0.1473623551428318,0.10433030128479004,0.0741624478250742,0.09524161368608476,0.007637820614036173,0.020249498542398214,0.07673855684697628,0.12247244641184808,0.08599828742444515,0.1044203508645296
212,0.1021412294358015,0.07159111648797989,0.14132773596793413,0.1007031425833702,0.07901114225387573,0.1007140651345253,0.004526587144937366,0.002328186354134232,0.07491811364889145,0.09994755685329436,0.08516624756157398,0.10534584149718285
213,0.10295547731220722,0.07248541340231895,0.11418193392455578,0.09641472063958643,0.07168709300458431,0.09738368541002274,0.0025363095046486706,0.0055826843599788845,0.0788717269897461,0.10061921924352646,0.0932936780154705,0.10800940357148647
214,0.09592659957706928,0.0655251108109951,0.17498946003615856,0.08428527414798737,0.07302437350153923,0.09165807254612446,0.001902969554066658,0.006807106314226985,0.08272283524274826,0.09038961865007876,0.08484542556107044,0.10013930685818195
215,0.09430604241788389,0.07643382530659437,0.1736581977456808,0.09971440397202969,0.07611763663589954,0.08786677196621895,0.0017242679750779644,0.006433771806769073,0.07947950810194016,0.09663358516991138,0.08097047172486782,0.10241508856415749
216,0.09270169027149676,0.07264519110321999,0.12693575397133827,0.09763394109904766,0.07688129041343927,0.10697208158671856,0.0015413237706525251,0.0028668848099187016,0.076248399913311,0.09476905316114426,0.08034351840615273,0.10480811819434166
217,0.10919760726392268,0.08006897941231728,0.1386384777724743,0.10190168395638466,0.07812703400850296,0.09674532525241376,0.0037729210453107953,0.0025024653878062963,0.0779475886374712,0.10440890304744244,0.09114660881459712,0.10928266867995262
218,0.09548568725585938,0.06792943831533194,0.18149987421929836,0.0886203795671463,0.07985976710915565,0.09399837255477904,0.004913145967293531,0.0027996146236546338,0.07895003072917461,0.10016835667192936,0.0827424693852663,0.09891723282635212
219,0.10462826862931252,0.07946949824690819,0.15211163833737373,0.09987002052366734,0.08093607984483242,0.08822511322796345,0.008435844210907817,0.009038333082571626,0.07510454952716827,0.10218062624335288,0.0888502188026905,0.11782016977667809
220,0.09827687032520772,0.07872807420790195,0.15790788736194372,0.08931266888976097,0.08769440464675426,0.09737105295062064,0.01038405578583479,0.008050552336499095,0.08164548501372337,0.09947670623660088,0.09301298297941683,0.1059502363204956
221,0.10480224527418612,0.07456738501787186,0.1609541131183505,0.11232915334403516,0.07522690109908581,0.09770280681550504,0.008794727502390742,0.002253730606753379,0.07604491151869297,0.09014013782143591,0.0865586269646883,0.10792996920645236
222,0.0966931413859129,0.07614156976342201,0.16947206296026707,0.08792883157730103,0.07986810803413391,0.08862039633095264,0.002793652645777911,0.0016200992977246642,0.07958658412098885,0.0969092845916748,0.08421227149665356,0.10117599181830884
223,0.09889834932982922,0.05991778336465359,0.13654490374028683,0.09355620853602886,0.07497323304414749,0.09664076380431652,0.0025585577823221684,0.0013956635229988024,0.07817636989057064,0.08859981223940849,0.08732513524591923,0.10140114836394788
224,0.10592258162796496,0.07720108143985271,0.10605820175260304,0.09993493929505348,0.06170226354151964,0.1095598302781582,0.0017621463048271837,0.004377001256216317,0.0759604200720787,0.09393784776329994,0.0944698378443718,0.1101551353931427
225,0.0976351909339428,0.07823940552771091,0.10697175841778515,0.09331378154456615,0.06937705911695957,0.09978597052395344,0.0015818225510884076,0.011121669900603592,0.07419138960540295,0.100333409383893,0.0778704546391964,0.10650480911135674
226,0.09780221618711948,0.07158702425658703,0.14854030683636665,0.09213025122880936,0.07237211987376213,0.102727385237813,0.001433912024367601,0.004153401532676071,0.07672978565096855,0.11358820647001266,0.07866548746824265,0.1040591299533844
227,0.1098321471363306,0.07408023439347744,0.14398399367928505,0.1006742063909769,0.0764621701091528,0.111682016402483,0.001888185171992518,0.002092540613375604,0.07692044042050838,0.12354032136499882,0.0952170081436634,0.10405121184885502
228,0.10342145897448064,0.0628845477476716,0.10089747700840236,0.09668882191181184,0.07498985901474953,0.09746545925736427,0.003232253802707419,0.0022005220816936344,0.08257758244872093,0.12721138820052147,0.08096607401967049,0.10461093485355376
229,0.10972550511360168,0.0783865051344037,0.13802368752658367,0.0935120228677988,0.07602175325155258,0.0987037606537342,0.007734531536698341,0.00492251745890826,0.07681452296674252,0.126073082908988,0.08583623543381691,0.1115744486451149
230,0.10759992338716984,0.06446579843759537,0.1955935973674059,0.10140052251517773,0.07271131686866283,0.10085579939186572,0.009901155775878578,0.008796790498308837,0.07763780653476715,0.1174359768629074,0.0862941425293684,0.10896173864603044
231,0.0975448377430439,0.06653217226266861,0.17811202257871628,0.09333060309290886,0.07533874362707138,0.099644985049963,0.007142917776945978,0.0037163396482355897,0.07672564126551151,0.10681348107755184,0.08270283229649067,0.11140049248933792
232,0.09787923470139503,0.06755375862121582,0.1520134573802352,0.09911081939935684,0.07113856635987759,0.09353666566312312,0.005173832760192454,0.004959806916303933,0.0782640315592289,0.09701271168887617,0.08129414916038513,0.10344024188816547
233,0.098277373239398,0.07425129413604736,0.1498285522684455,0.1022731401026249,0.06726416107267141,0.11118170246481895,0.002564526890637353,0.006678132223896682,0.07500594668090343,0.09242376312613489,0.0830052774399519,0.1060166098177433
234,0.1039357017725706,0.08432098105549812,0.16038773208856583,0.09628860093653202,0.07081829942762852,0.10897507704794408,0.001936718021170236,0.005340005969628692,0.07854907214641571,0.08574526011943817,0.08414044417440891,0.11284855008125304
235,0.10442044958472252,0.07969258818775415,0.16942353267222643,0.09281731396913528,0.07209088653326035,0.10466839000582696,0.0015754303894937038,0.0035430716816335917,0.07952402718365192,0.09834050387144087,0.0928516946732998,0.11027934402227402
236,0.10230526886880398,0.08594604954123497,0.15833277255296707,0.10252439044415952,0.06991510465741158,0.09169640019536018,0.002090990252327174,0.01079750177450478,0.07619660906493664,0.104285741224885,0.08442181907594204,0.11178885214030744
237,0.10309088602662086,0.06983112171292305,0.12498265039175747,0.09540683589875698,0.07023559883236885,0.098020788282156,0.0019066475506406275,0.003086475597228855,0.07660193927586079,0.09493687376379968,0.08811870962381363,0.10846098698675632
238,0.11663209460675716,0.06891901046037674,0.13846377655863762,0.0944593958556652,0.06710033491253853,0.10284383036196232,0.004022925568278879,0.002569231204688549,0.07507608830928802,0.09086849354207516,0.08537448570132256,0.12710484862327576
239,0.1000776719301939,0.06485198810696602,0.16160664334893227,0.10350734926760197,0.07098369020968676,0.0941503569483757,0.006132875452749431,0.004445582919288427,0.07960337400436401,0.10296861827373505,0.0794087927788496,0.11305526457726955
240,0.09821641258895396,0.07859913632273674,0.14021735917776823,0.10422294959425926,0.07724947854876518,0.09550362639129162,0.007625377969816327,0.0176824105437845,0.08028635755181313,0.10432934947311878,0.09354681335389614,0.10137714818120004
241,0.0940722655504942,0.0754074975848198,0.12366452440619469,0.09486473724246024,0.07275673933327198,0.09697610512375832,0.006868213298730552,0.002870500087738037,0.07766718603670597,0.11080711521208286,0.08018573746085167,0.107664305716753
242,0.10141907446086408,0.06942951306700706,0.14679025392979383,0.09244879707694054,0.07643701136112213,0.09301124140620232,0.005515444790944457,0.0016337327397195622,0.07272073533385992,0.10919669643044472,0.08245293237268925,0.11423878185451032
243,0.09613687358796597,0.06843874417245388,0.16786866076290607,0.09942811541259287,0.07702015899121761,0.09427512995898724,0.002474815322784707,0.0023290601966436952,0.07306922413408756,0.10008223168551922,0.07942195236682892,0.11129100993275642
244,0.1031205877661705,0.07234231196343899,0.11174449138343334,0.0949791893362999,0.07347132544964552,0.1001195628196001,0.001960804671398364,0.006420819670893252,0.07762262783944607,0.10620410181581974,0.07962234690785408,0.118491368368268
245,0.10337790660560132,0.07698322646319866,0.16123630106449127,0.10614535585045816,0.0770321637392044,0.10426564514636992,0.0015830906777409837,0.007050708984024823,0.07749658264219761,0.10406776517629623,0.0876812506467104,0.12824798934161663
246,0.09749404527246952,0.07600202970206738,0.18840377405285835,0.10000093467533588,0.07996704243123531,0.08521037362515926,0.0013875568401999772,0.007493735407479107,0.07514319941401482,0.1037130244076252,0.0834884149953723,0.1158395539969206
247,0.1032215841114521,0.07030354999005795,0.16271395981311798,0.09855108335614204,0.08524713851511478,0.10053528659045696,0.0017534758953843266,0.003284259990323335,0.08281441405415535,0.101192906498909,0.09159678407013416,0.13461733236908913
