step,deepseek1.5b_sync_8gpu_lr3e-6-actor/pg_clipfrac_step,deepseek1.5b_sync_8gpu_clip0.1_lr1e-5-actor/pg_clipfrac_step,deepseek1.5b_fa_partial_8gpu_cosine_lr1e-5-actor/pg_clipfrac_step,deepseek1.5b_sync_8gpu_cosine_lr1e-5-actor/pg_clipfrac_step,deepseek1.5b_fa_partial_8gpu_lr5e-6-actor/pg_clipfrac_step,deepseek1.5b_sync_8gpu_lr5e-6-actor/pg_clipfrac_step,deepseek1.5b_fa_partial_8gpu_ent0.01_lr1e-5-actor/pg_clipfrac_step,deepseek1.5b_sync_8gpu_ent0.01_lr1e-5-actor/pg_clipfrac_step,deepseek1.5b_fa_partial_lr1e-6-actor/pg_clipfrac_step,deepseek1.5b_fa_partial_lr1e-5-actor/pg_clipfrac_step,deepseek1.5b_sync_lr1e-5-actor/pg_clipfrac_step,deepseek1.5b_sync_lr1e-6-actor/pg_clipfrac_step
245,0.001598379728257453,0.0038645496384300975,0.0062956135777887156,0.0014379276520395997,0.0020708744767132603,0.0020380677092775427,0,6.048147794069297e-06,0.0006646312783314815,0.004852608352949674,0.002059185545161969,0.0017697548472824566
246,0.0014913695354607623,0.003747184541711688,0.004633640764293684,0.00130850524289164,0.002692665326741497,0.0014902316745726489,0,1.598947711889715e-05,0.0006231921976825905,0.005538878621956573,0.0018555728219535712,0.001728609505205116
247,0.0017332252964012858,0.0038243250837375967,0.007716722985831771,0.0013731603730775532,0.0027747184476384764,0.0017498607988717023,9.308806704321988e-07,0,0.0007818085589463987,0.004792067825237058,0.002323735001018755,0.0018230422785377295
248,0.0014022669440750272,0.003683979626155884,0.002742209138568796,0.0011440762282074416,0.002938637701760484,0.0017171979864563814,1.2995288726057024e-06,1.399264640765198e-06,0.0007664159173964435,0.004643745540364072,0.0019782870482371296,0.0017958318997108634
249,0.001649905232807214,0.003793058752259975,0.005293680293413528,0.0012598090845638706,0.003299191606034723,0.001983772717848783,3.5847022124525046e-07,1.9417771052731965e-05,0.0006560075281305961,0.004602990868221715,0.0017102188611226245,0.001875984744210176
250,0.0016417529420323265,0.003895796627932277,0.003919747678974447,0.001299909491622419,0.004303640598380144,0.0016148827772584891,3.3898034363279723e-06,3.395166221826398e-06,0.0007173728035748074,0.005058071097550575,0.001741352897345048,0.0019178236794687108
251,0.0016684501016291172,0.0044159576425264625,0.00491027357756064,0.0013450590564995462,0.0041841075362754054,0.00184397831803518,2.641758826867674e-05,1.7537952641889983e-07,0.0008000323974145183,0.003980373378605388,0.001932370339265897,0.0016911128604988337
252,0.001788496892186231,0.004490003796396697,0.0033206270724349452,0.001218980276028312,0.0069683176957019335,0.0018354584032042312,1.0634817489968372e-05,2.9759461566365123e-05,0.0008120368031278793,0.003674312089797791,0.0018319038430221284,0.0015501530608908536
253,0.0019111291512672324,0.004122902466845297,0.004309812062395698,0.0014310479681708705,0.0047709489742304035,0.001982135237275818,0,0,0.0006810062458384892,0.0032412757086820506,0.001854204825172524,0.001560844013989768
254,0.0018021287654158408,0.003680168920631143,0.003747561952750083,0.0013654884645802668,0.004811803806498155,0.0019712012150060816,0,0,0.0007426857490662025,0.003444522093179844,0.001906830951296657,0.0016455688998272917
255,0.001462793176726432,0.003676913726692498,0.00416160351491856,0.001375033668430893,0.0033526254267219353,0.0019711511247026336,0,0.0002847625068950167,0.0007870435768038422,0.003789975947692901,0.0018528974727674865,0.0014362059758145497
256,0.0016364716103476568,0.0039257534288732005,0.0020933741949523787,0.0013038641486562527,0.0029878403834468024,0.0017514755315862075,0,0,0.0006654541841438306,0.004159446431516368,0.002290686122890933,0.0016280390798881952
257,0.0016164751637006702,0.004222810334512956,0.003745106380109733,0.0012569548739303996,0.002509898933337583,0.0018663619912965871,3.5487167170846505e-07,4.017764542262792e-05,0.0007653881541459255,0.004379013512820877,0.0020976139798963064,0.00142416992627192
258,0.0015442360524432913,0.003973730482650384,0.001809502471240359,0.001411771671195222,0.0019082458260387424,0.0015233429758587764,4.098779714588411e-06,1.0868845011453444e-06,0.000651717162742388,0.003767411516396224,0.0018812726891526295,0.0013953985482275085
259,0.001576102943941712,0.004438982208893769,0.003940170312919048,0.0013141035814111422,0.0021442195380097055,0.001826585949278193,9.37768316754384e-06,0,0.000725516258331812,0.005050780405368146,0.001884663403800984,0.0014372214969195116
260,0.0017124324056567277,0.003593206141238748,0.0014573342480317304,0.0012705502857508172,0.001909016279289342,0.0014454432049123252,0.00012594148030235802,7.497071857105239e-07,0.0006426015371744779,0.004787922370148105,0.0018015107662166592,0.0014793195959504778
261,0.0014510531459563936,0.004123251777392875,0.003035840683274185,0.0012829130550276854,0.0022893717219770993,0.0017068059354311447,0.0001415085195098001,0,0.0008198368044709655,0.005479257861620484,0.0021291359818725914,0.0015825492283585009
262,0.0016937883616871356,0.004252006416209042,0.0026564025476669816,0.0014116594048086987,0.0021812266672596096,0.001650708709183329,0,1.2865857570432128e-05,0.0007460661676033198,0.006234089503996074,0.0019516989878656417,0.0014006609460107268
263,0.001555723859945872,0.003215479190839687,0.002507594165068771,0.0013499842957355127,0.0021373005103711967,0.0017907394659976655,0,5.26690993345775e-07,0.0007059076977136349,0.0067933571667203475,0.0019213378382119115,0.0014374557208611805
264,0.0016044191796027007,0.004422853884049497,0.0025763259981085,0.0013016929494771704,0.0019717893206471554,0.0018447579842689845,0,0,0.0006665724585879864,0.008657981970304828,0.002230010898992472,0.001822799620920425
265,0.001660007293230592,0.004284330445267598,0.002445864790012181,0.0012504941704802068,0.0017405489648161087,0.00165448314696227,0,4.6898960689482605e-06,0.0006291394266342347,0.007602193478123369,0.0016365914489142597,0.001645257589380459
266,0.0014759126028366155,0.0051850826978719145,0.0018706187161194024,0.0013250868426811476,0.0017616202571494237,0.0018523888103054772,8.954618538957541e-07,9.188063378522722e-05,0.0006530449751026578,0.0067488119106201335,0.0017173789814444048,0.0015769045963009518
267,0.001758951402361839,0.005021204643526289,0.0022706546544350534,0.0012795346133316343,0.0017102002029452169,0.00192611254004243,4.1476855585642625e-06,0,0.0006532913264574304,0.005140611012196632,0.0016071346687264547,0.0015918863409260177
268,0.00163834096602423,0.005587874234151968,0.0013288757382229491,0.0011211909144549282,0.001678791972449839,0.0015546635077043902,4.387166036412032e-05,0,0.0007197268967112878,0.003808380511533566,0.0016371239637687812,0.0013148005193417906
269,0.0016608203642183646,0.005225790853535617,0.0020879652671808237,0.0012820107440347783,0.0016707962319439198,0.0017185719429603937,0.0007478070529139266,1.7467614920211154e-07,0.0007660601437998703,0.0036423436393555504,0.0017762965452555294,0.001439269365742016
270,0.0016249641124979977,0.005500158447169021,0.0014686477515749791,0.0014290722299717476,0.0015355663822826198,0.0019190889212371655,4.1454876843678945e-06,7.063305422759315e-06,0.0006965514668556116,0.0031710897347269483,0.0017612358034832006,0.0015506182225133096
271,0.0014815539975643333,0.006062569033126826,0.0027389643394144514,0.0012039259442892878,0.0019883955386866053,0.0018872359285958976,0,7.050289120473151e-05,0.000928355282517466,0.004123640737297004,0.002004771001069188,0.001657563141012169
272,0.0015902719441350556,0.006564485972118217,0.0019115995587724128,0.0012453686349545023,0.0018776613440842573,0.001705383831641585,0,0,0.0008650973935651896,0.004518112864362605,0.0016514675106970211,0.0013676335953804436
273,0.0016424051608947385,0.006319086617233032,0.0022401882512889685,0.0013375283814249478,0.0017054201435560876,0.0015993210862771691,1.8200349212052332e-07,1.6809781819964494e-06,0.0009147332931700912,0.004738547566780148,0.001870266809890853,0.0016821006613195334
274,0.0017690420016804591,0.005464824211542561,0.0018751622665660393,0.001108279855413587,0.0017723235991879945,0.002220147110832234,4.4993344491719165e-06,5.056296878381186e-05,0.0007744272565797116,0.004411416217004039,0.0017133117730231285,0.0014611521130159656
275,0.0016418764093463036,0.0053811010048126,0.0030788308790102165,0.0013618912237992238,0.0018666185785290368,0.0021874518109722308,5.030465445088339e-06,1.7531065168441274e-07,0.001008398302052559,0.005451952199360096,0.0016672548777192046,0.0013645674488715657
276,0.001548058911602742,0.007069338853840678,0.0017713404543769685,0.0012232665573633096,0.002346092852401073,0.0018544953285729408,4.724273445522043e-05,6.967961910829347e-07,0.0009316507079382484,0.0068933278768582434,0.001835289590181438,0.001522986047628085
277,0.0014494271907096845,0.00780366338526742,0.0027606902769407716,0.0013151131411591036,0.002277295315505818,0.001913954082813992,0.0004827500616934262,4.1981049344030906e-05,0.0008326414215961555,0.007951794290637854,0.001819632134390973,0.0013841157685816048
278,0.0015486678928482434,0.0062683002006205905,0.0017056235966222066,0.0012882445796919431,0.003094746392176043,0.001669655745758468,0,0,0.0007463991170779439,0.009312750467177552,0.002000031607441894,0.0013498804390971934
279,0.001624714514673542,0.005310455141109225,0.0029761870263200763,0.0012405570238505398,0.002548351909246955,0.0016097827459485743,0,0,0.0008611131942173718,0.008356286166308565,0.00202688935230701,0.0014209536746085704
280,0.0015102935281674946,0.006648115191539447,0.0016245313846099765,0.0010629844688826945,0.0024520272166734147,0.001670955423562307,0,5.4271208562247065e-05,0.0007846220896790051,0.007212873045491939,0.0019172834780268504,0.0015007507483795436
281,0.0015551234955637483,0.006182241435650409,0.002522310209353258,0.0012273413856569166,0.0023306059810896,0.0015559571841917436,3.5666187827968425e-07,2.4829032158975126e-06,0.0009201570034058408,0.006469886054546805,0.0017587399920300395,0.00152296644853031
282,0.0018961307318563372,0.005434986298687842,0.001840084040907186,0.0013436746662259017,0.0026019827230985377,0.002061847915766438,5.394602152698687e-07,0,0.0007530153457603526,0.007114437677683311,0.0021442251462598077,0.001723179077139826
283,0.001708978767228906,0.005366142623212286,0.003084612746079074,0.0014076760602289471,0.0025190710418504145,0.0017311558456943503,2.8184614540591343e-06,5.231074153146306e-07,0.000723931450109679,0.009408580479742737,0.0019138147107258664,0.00160637231303367
284,0.0017587148163662144,0.005701998463145604,0.0017853497933304294,0.0014015548818168183,0.002594245903183037,0.0018107749335641808,1.1864397200562445e-05,0.0001650437474121905,0.0006888626910238764,0.008443222108747948,0.0016102345617921446,0.0014347431551402386
285,0.0015841865906622845,0.00512251543573496,0.0033159165245448697,0.0011406108744949962,0.002441653255666877,0.001757762626105184,0.00020006540784803044,1.047651494445745e-06,0.0008204414928320311,0.008651323762312549,0.001697636008848349,0.0014373643091001962
286,0.0016043528865888812,0.005355467017867149,0.001993694067884159,0.0014361349005660238,0.0020709444995177014,0.0018761757186803152,0.000194762155690435,8.391323650097807e-05,0.0007991188392704564,0.008878499648417346,0.0017998410682062145,0.0015913724881556845
287,0.0015858879195591378,0.0055536809461620195,0.0027514523506700543,0.0014227056174099238,0.002400280095631994,0.0020425750750446433,0,0,0.0008384085509068892,0.00829443874736171,0.001812123662882816,0.0015132915425802378
288,0.0015705090403431454,0.005126940261681356,0.0024765596222813915,0.0014002844401970616,0.0019896481645673703,0.0020888903367294724,0,3.496089318235006e-07,0.000834815386010839,0.007612557411984138,0.0017467657059380556,0.0015687124394162312
289,0.0015527683165756326,0.005444604129144481,0.0031259134799837248,0.0013448197267238852,0.002153195059387884,0.0021259432744500373,0,0.00010173203575374958,0.0010144646770264456,0.006170490130916118,0.0016553029728249454,0.0015730674975657163
290,0.0014505560892303037,0.005134309717989225,0.0023302237769002913,0.0012445817357019688,0.002210716051396188,0.0016842990942222968,3.4877684811362997e-06,0,0.0008167118508622066,0.005732498484073076,0.0016982902591923946,0.0014495486270071094
291,0.0015389140104161924,0.005053032378316111,0.003599523285750668,0.001333368250362539,0.002410764285310646,0.00170810970560827,4.710589850479403e-06,0,0.0009764843315903048,0.005887249048193052,0.0017794147582174413,0.0016285310869678046
292,0.0019670556164208776,0.0043318410842822725,0.002315302310221991,0.0013419400004403585,0.0029915187889585737,0.001930497664013981,9.630987688907824e-05,4.935798095695126e-05,0.0008096817427027168,0.006363623345574867,0.0016770911767347363,0.0015127954597789397
293,0.0014839678427051694,0.004924802434145117,0.0038029598467255706,0.00108631458662297,0.00281957230452451,0.0015249467807330395,0.0006810741010775972,0,0.0008467294279350399,0.006709353731043782,0.0015316750614860497,0.0013257712499408457
294,0.0017460532906625303,0.003768670108432784,0.002183606446964031,0.0012300520323316794,0.0025610026444258275,0.001816282160902158,0,1.2235882812612025e-06,0.0008823714252453515,0.010039975901366105,0.0016380230646183987,0.0016870554774485707
295,0.0015593026412766954,0.004451222254935495,0.003881804200627812,0.0011406244260265006,0.002552027439203532,0.001900576297390691,0,3.828587562436172e-06,0.0007613073527405697,0.010276121746646823,0.0013945339966334822,0.001641646171019356
296,0.0016314493426673323,0.0047333127168269875,0.0025920684601980306,0.0012382763196087795,0.0024388147059962416,0.0019103168410765647,0,1.960516304149808e-05,0.0008025961339254453,0.007147541880616139,0.0015534803636704586,0.0014996601911135305
297,0.00173153361211007,0.00458533401839444,0.004038220247462699,0.0014967448089414069,0.0017344640723130837,0.0020732712905555672,3.4099133271785612e-06,8.72000574807836e-07,0.0007119712384891224,0.005328068841594186,0.001807902903962073,0.0017550033037714923
298,0.0015703592696354465,0.00476391864895749,0.0026207888361363734,0.001324169398988791,0.0019419247715772004,0.00195833679443543,1.8388107493939017e-05,2.0955936374126135e-06,0.0008017043415516541,0.005522789221729562,0.001483396873653582,0.0014056262000514451
299,0.0013645220798025547,0.004001010034510007,0.004309020131831158,0.0012581852425639574,0.0020021630887251795,0.001985653396256263,0.0003724198365749285,0.00013237055027275345,0.0006631806702453895,0.005909391469646571,0.0017658972183198784,0.0016038075849505013
300,0.0015418348581389605,0.0040864036578941755,0.001969153935349893,0.0011857868138217464,0.0023101206165357818,0.002054056308528137,0.000456682281521968,1.107196875755503e-05,0.0009663308254415812,0.007271535640060967,0.001839809186128184,0.001533695637063877
