step,deepseek1.5b_sync_8gpu_lr3e-6-actor/ppo_kl_step,deepseek1.5b_sync_8gpu_clip0.1_lr1e-5-actor/ppo_kl_step,deepseek1.5b_fa_partial_8gpu_cosine_lr1e-5-actor/ppo_kl_step,deepseek1.5b_sync_8gpu_cosine_lr1e-5-actor/ppo_kl_step,deepseek1.5b_fa_partial_8gpu_lr5e-6-actor/ppo_kl_step,deepseek1.5b_sync_8gpu_lr5e-6-actor/ppo_kl_step,deepseek1.5b_fa_partial_8gpu_ent0.01_lr1e-5-actor/ppo_kl_step,deepseek1.5b_sync_8gpu_ent0.01_lr1e-5-actor/ppo_kl_step,deepseek1.5b_fa_partial_lr1e-6-actor/ppo_kl_step,deepseek1.5b_fa_partial_lr1e-5-actor/ppo_kl_step,deepseek1.5b_sync_lr1e-5-actor/ppo_kl_step,deepseek1.5b_sync_lr1e-6-actor/ppo_kl_step
222,0.00010270710876199018,0.0001663588613096349,0.007122595649049077,6.0975346331007235e-06,0.0007554491166734855,0.00015382608858929383,0.002840110881020889,1.480081688458186e-05,0.0004384253029532677,0.0015812633925030286,0.0004257290413391957,4.53022394102387e-06
223,0.0001094256081775787,0.00011659104866623692,0.0080758695024526,2.411973824352613e-05,0.0008019048524087898,0.00011501648758205364,0.0026371308823734964,3.811296648759775e-05,0.00039918923162748465,0.00165439517057747,0.00042885545153378894,2.9183817066780193e-05
224,8.59265205623148e-05,0.00010791258389775536,0.0013334093103429393,3.812805087951195e-05,0.000594081019658487,0.0001948901357119818,0.0025683570255571045,3.211186715064087e-05,0.0003863487547232723,0.0018231616429800297,0.0003578301432753506,1.7014414376268247e-05
225,7.33950612847596e-05,0.00011831804144882788,0.002031756224444478,6.436136488258379e-05,0.0006039463329065691,0.00021013897105119511,0.0025554400253730374,4.892189856674025e-06,0.0004426362986978141,0.0021609255352634383,0.00035002007774250404,4.8097899480126216e-05
226,7.585385326609673e-05,0.00014489674663671265,0.001958553202392092,5.2977479796492505e-05,0.0007194106455513115,0.00017853626488317786,0.002541131690183344,5.06103808279345e-05,0.0003932261312668573,0.0035839943936555757,0.00026732112718915363,2.4982585037884513e-05
227,9.459065380212904e-05,0.00011121490524838389,0.0021288557111915907,2.9441230906777285e-05,0.0007028529196314209,0.0002554777287690116,0.0025207760830317826,1.999970138477636e-05,0.00038448453696034336,0.003465152209352682,0.0002939119081470191,4.356546129806972e-05
228,8.621870100355977e-05,0.00010267752473456811,0.0014227087569010088,1.3552721485786555e-05,0.0007161988629457903,0.00027964513197746273,0.0024712758349185447,1.5027517619823613e-05,0.00039379412222968546,0.0042818254944268245,0.0003392420371683691,1.183806485417522e-05
229,9.180874547891518e-05,0.00012858734370902315,0.003721152730897648,4.2728902451286736e-05,0.0007845863755668548,0.0001577980312673139,0.0024409876241406887,3.703398535748192e-05,0.00043910530494163896,0.003983696236355172,0.0002827843267668347,5.971727127462856e-06
230,0.00011091166506035987,0.0001221208470304368,0.0039091431882329886,1.1808959958554194e-05,0.0007670551909382522,0.00021537725041298472,0.0024600592461612187,2.480132424409476e-05,0.0003865026119352294,0.0028355325382631927,0.00033693366852549644,-1.9355401435535254e-06
231,0.00010858378009981352,0.00010498028467825154,0.004193140413106306,3.8926594106798845e-05,0.0007017956294047915,0.00012197821182850662,0.0027155276296032364,4.634469652125947e-05,0.00041901603781746826,0.002242573647867096,0.0003011745767128223,2.566459648496795e-05
232,0.0001022221987081906,9.493485735608448e-05,0.0031954241856738006,2.9815744108705275e-05,0.0007395005449986386,0.00016501901786435995,0.002748443414640096,1.9440122039802777e-05,0.0004412822503195675,0.0018295393133542469,0.0003108244683666476,1.5936874839595522e-05
233,8.41931431276515e-05,0.0001248946001156289,0.0060335056914338665,2.756218411615832e-05,0.0006863173821062236,0.0002391367669244718,0.002619032418705104,2.5381985994751435e-05,0.0004257071914492461,0.0014072321378802055,0.00029431246716197607,2.181221348600008e-05
234,7.443306665553145e-05,0.00015004293577718458,0.005579270117989693,5.593772136659357e-05,0.0005949402426702258,0.00019687464613372572,0.0025423955521332933,2.070261229563743e-05,0.00040160740720262487,0.001393993939830778,0.0003099811357269999,4.590075579208611e-05
235,0.00014827830633048068,0.00013431321174688863,0.009722999320803182,2.7305144973138868e-05,0.0006040140082251473,0.0002211475855932048,0.0025023071856783837,7.890136831569805e-05,0.00038360869592266185,0.0014358259743406606,0.00034517568364211826,-5.4945934118378367e-08
236,0.00010906595182404998,0.00015017524497314602,0.0035002827969432665,2.366808898117478e-05,0.0007300847050963071,0.00016518938521075717,0.002498727310172202,3.70655493877032e-05,0.0003792620589632387,0.0016981095215033298,0.0003448400685019948,2.120389344010424e-05
237,9.79263253672349e-05,0.00014958821805616043,0.004770259422548407,3.0212879731076708e-05,0.000564106117815931,0.00021782307790638877,0.00245408677786448,0.00016750856129371986,0.00039887008305574165,0.0017369746245862825,0.00040632767930251897,2.0262620781936063e-05
238,0.0002882723971446502,0.0001147264884764354,0.003286390349804454,-2.7170543626264288e-06,0.0006990567152989435,0.00021502869335140423,0.0024069222952480727,2.6882993834523796e-05,0.00036965996478368897,0.001908307679217835,0.0002804372476681169,2.8851783252105774e-05
239,6.624621165229883e-05,0.00013602008845297136,0.005074413799882728,3.724622708606054e-05,0.000660270989406035,0.0002105745851771701,0.0023812515326867333,8.541920373084753e-05,0.00035259488177598287,0.0021905942894417897,0.00030173340669590833,5.4420469813365455e-05
240,9.27855144393328e-05,0.000156271492229023,0.002479367693709378,4.8122106666624424e-05,0.0006041657723546205,0.00016375577182081713,0.0024246317334963097,0.00024895633376623545,0.00041348153080387345,0.0029982041905258954,0.00031278236909448864,1.5060868770508238e-05
241,0.00010332828074162135,0.00010914797796550083,0.003672493782829633,4.6118587746946105e-05,0.000630123680020172,0.00018308398836808237,0.0026025412234682308,6.452403684457032e-05,0.0003650044325017656,0.0030728370143368097,0.0003557317926553756,4.463725079592438e-05
242,0.00010895196851663512,0.00013965250140555798,0.003096852739440512,2.835152615949193e-05,0.0007404458305599051,0.00021142676398288893,0.0026852551452928967,3.3291125804080224e-05,0.0004511885526310322,0.0025081515377640548,0.0003718288427384664,5.793772458311253e-05
243,8.761401586596663e-05,0.00010866839668150558,0.006589545938469302,-2.0821077136032627e-05,0.0005513728219803992,0.00012081329287051782,0.00260027752345195,3.521561958621914e-05,0.00041369458069630624,0.0026750824489291908,0.00030580144946511765,3.307898001025933e-05
244,9.600420426559632e-05,0.0001237455666495438,0.0018048661173201215,-1.702831259819959e-05,0.0007056032995376208,0.00023969716644678667,0.002519601624953794,1.601251819686971e-05,0.00040549797471400823,0.0019183951326064716,0.000237905782983001,3.7743145707864686e-05
245,0.0001035488880001495,0.00011044093971841156,0.003925941282599716,2.6200881335082148e-05,0.000648455025803794,0.0002042841691291289,0.0025038070258233346,1.4989955274444767e-05,0.0003948532966180871,0.0019520399561900248,0.00029313827235564707,7.912485500298772e-05
246,9.011807711800655e-05,0.00010740023790195754,0.003789615067604915,1.508078135159036e-05,0.0008549210821119967,0.00020459911784924273,0.0024861997004518343,8.689839926435841e-05,0.00035786945725208187,0.0019794954753262644,0.00036984282559625006,7.918072220562744e-05
247,8.174962066040902e-05,0.00013430375570490933,0.007067771903034168,3.116167899590168e-05,0.0007496838494300234,0.00023218070239783024,0.0024544252636364227,2.071274266179606e-05,0.00035551927785788774,0.0017148983400381962,0.0003849273645140356,0.00010549338450060438
248,0.00012021468229998317,0.00011084464953027322,0.0015585627062307595,4.0446134460853366e-05,0.001077831796987244,0.00016515737346540306,0.0024016478236892143,2.7755917240922048e-05,0.0003920497233802204,0.0014040905867141946,0.0002946535789320684,0.00013681085667484108
249,0.000105507878415545,0.00010687059592465916,0.0035109593560192524,8.239518233342866e-06,0.0009310786531605468,0.00027304754017323346,0.0023557921369693714,2.9959237548676075e-05,0.00037507326687101456,0.001440342527769684,0.0003388024131560577,0.00010780187599273834
250,0.00010912507927898218,9.256010617299392e-05,0.002485383954176898,4.669905116083144e-05,0.0015360206870590682,0.0002163570782254063,0.002366969212102156,4.8313027828009126e-05,0.0003874677683185359,0.001619922661309483,0.0003189388244323893,9.569358413727968e-05
251,0.00016947041809990462,0.00014008238423959723,0.003365472623290531,2.4571586763161556e-05,0.0018105646187398005,0.0002163090651822057,0.002463910479524667,4.429626088496365e-05,0.0003963468778927802,0.001402310358732182,0.00028348544964644187,7.346236982957382e-05
252,0.00011703716155366804,0.00014789030610837345,0.0023120253149144787,8.051879581022996e-06,0.002054647277036099,0.00021481406570021336,0.002569157681411999,7.370611115238786e-05,0.0004072268785498396,0.0012925275373253892,0.00035841434533760247,8.464794890236303e-05
253,0.00011475007319212692,0.00013721655156608147,0.0026183516233264266,1.750945944823844e-05,0.0025921664872000224,0.0001966497949855783,0.0025134801290873296,4.267140196659065e-05,0.002472742565688672,0.003229778533636818,0.00022636782060243065,3.891410470489488e-05
254,0.00010305159782901868,0.00011423136433269724,0.004610082026829582,5.462291450086809e-06,0.002876184335972399,0.00021622654162803065,0.00237765995302182,5.270965504156384e-05,0.00039582277735085187,0.001148342815491056,0.00035277467819893303,3.835642587102228e-05
255,7.337725267295001e-05,9.292835988375285e-05,0.00463614898865704,3.7726592128507926e-05,0.0008979981935488887,0.0002727291067617985,0.0023606966379226095,0.00033192318730570494,0.0003758507192955762,0.0013527319357820031,0.0003249764804805339,1.3772487819716984e-05
256,0.00010596319636773498,0.00012703750880184585,0.001177685086393219,5.4088999808724534e-05,0.001096881487648296,0.00022644631214295132,0.0023636256849649765,6.427512433873105e-05,0.0003896373129699289,0.0015674713407639212,0.0003753844385554072,1.9764992620016404e-05
257,0.00010498524171396185,9.89376780432653e-05,0.0020344409219596564,-5.6091961458261065e-06,0.0007646968856986805,0.0002150498767748744,0.002334896006931035,0.00011595007892155522,0.00038353469380036193,0.0017648541303416374,0.00038626182838554624,4.48961768824261e-05
258,9.074651413061182e-05,0.0001465403401191288,0.0008787453064105545,2.534396469989466e-05,0.000646281058421804,0.0001674938528515619,0.0022826086034982316,0.00011149980452599994,0.0004509661514949433,0.0015265112565525437,0.0003103043034383238,3.5012170318351e-05
259,0.0001258395451486649,0.00015633613173054724,0.0017537706899432236,-1.420139391360532e-05,0.0007252757512752011,0.00014828383146243078,0.002268008414545215,2.830182951421404e-05,0.00041639832181555327,0.001872162320782451,0.00034005904901535957,1.726744619645615e-05
260,0.0001308418227244701,0.0001318673897483261,0.0008858320311670045,3.77003407306477e-05,0.0006628952855354424,0.0002101428754567213,0.00249093690925328,3.552487324165626e-05,0.0003966836992814789,0.002041618824540213,0.0003460859152239492,2.058854344689899e-05
261,0.00011585931586886034,0.00011715787784887884,0.001870500813277894,-1.769225751772973e-05,0.0006953627883905693,0.0001718862738145013,0.0026511326449205324,5.714767248571742e-05,0.0004396460894672187,0.002378361361598249,0.0004113513822090382,1.0687994014557066e-05
262,0.00010752607168011508,0.00011569035737354817,0.0020692497449843897,7.326322621645167e-06,0.0006875696113820002,0.00015821984761865693,0.002390273017165895,0.00013596446994894911,0.0003609453707663262,0.0024602376577604447,0.00032503137800323254,1.742676638802197e-05
263,5.259118413782798e-05,8.145203921460601e-05,0.003493098890759618,1.3767577379940664e-05,0.0007710995960347527,0.00017329474850733752,0.0023119207382640197,2.643931464396993e-05,0.0003696528590969587,0.003677105441504012,0.0003589176313449082,3.657852699650022e-05
264,5.654280623446084e-05,0.0001233188546480098,0.0012279601638462217,3.8370856331507745e-05,0.0007177981966816313,0.00014113984535413238,0.00231612087501412,6.684419117813037e-05,0.0004391102548759175,0.0039690525003044635,0.0003630370924144189,5.677162785951614e-05
265,0.00014338264506861265,0.00013396167300576905,0.00110957287439946,2.2751213262753563e-05,0.0006258770637007501,0.00014757737229950232,0.002318419597334771,3.7478188762452334e-05,0.00037877111133023314,0.0036191585371182617,0.0002939261409790843,1.4199988590827448e-05
266,0.00011435430093929,0.00016635775147685436,0.0008593926326361033,1.3049901386094378e-05,0.0007105530124167322,0.00015808311140813732,0.002285623829769012,0.00017517690295265303,0.0004228700100796948,0.0031940866936986364,0.00027688636670012237,2.166199979569683e-05
267,9.68932209450311e-05,0.0001766058195998843,0.0011678067026616565,2.0209613436707385e-05,0.0006037638878268854,0.00020667973791077543,0.002242875447167573,7.815180551935847e-05,0.0003764723986410593,0.002006100987613953,0.00027828908295256114,4.651300145234153e-05
268,0.0001091767754791965,0.00024613462420683017,0.0006738107226019579,-1.1830058008754918e-06,0.0006495066246953461,0.00015129431913168826,0.002301454636281056,4.531518692678966e-05,0.00039871516098296904,0.001573590087450485,0.00023454028817972288,4.220299186632717e-05
269,0.00011107494248781342,0.0002070774329954509,0.001546530517749154,-1.456156413750943e-05,0.00130723757141619,0.00020323587334044905,0.0033603772321572144,5.728700161860001e-05,0.0010714444466333856,0.001965160284444643,0.00024572799735026065,2.9263578265468635e-05
270,0.00014374804330230244,0.00022455128795118855,0.0007319186846157736,4.3289433477866623e-05,0.0006161495423027529,0.00019573435312348795,0.002364392727330971,2.416609307961234e-05,0.0004171678635945268,0.0012423533994994048,0.00023776287842538737,2.360007773037266e-05
271,6.402041382784774e-05,0.00031370689173800226,0.0012371904137123595,3.1133016471911064e-06,0.000768484684996542,0.00018299896592689828,0.0022868394422108536,0.0001540239885075932,0.0003808694255722769,0.0014193521637238691,0.0003091455125117351,-6.184474409639949e-06
272,7.115053103043999e-05,0.000411623583281551,0.0007101042040019728,-1.0451525179048944e-06,0.0005530552542887599,0.00013494519640996967,0.0022778938015259867,3.84530488097263e-05,0.00036070143168238,0.0013969562929622807,0.0003037890581499103,1.2760015098335412e-05
273,7.407840392549867e-05,0.00035731994672179974,0.0009504154912009696,-5.935349267225493e-06,0.0007031450147709014,0.0001255981212502568,0.00222365284016454,4.8734443413790885e-05,0.00040514311609783865,0.001857485580859073,0.0002811032376025987,2.5640247676431283e-05
274,0.00014124009505805517,0.0002635533629870679,0.000857105235179477,2.4966894803516277e-05,0.0005596739840449217,0.0002661717563990054,0.002221002318634916,5.928422433158521e-05,0.0003833372019954422,0.001842798104177926,0.0002867480141227824,1.2264640386698485e-05
275,0.0001321403054371959,0.0002392332286546609,0.001345995992775794,1.0718689180423875e-05,0.0006355830338960963,0.000289788425934422,0.002187035054171756,4.0530963424068035e-05,0.0004323126497927826,0.0021761839177309736,0.0002305473655402613,4.303347181754312e-05
276,0.0001138289166176327,0.0004343249970876717,0.0008301714743038246,3.398781332464296e-05,0.0006754703598074274,0.0002232344046534409,0.0022502934825010317,4.979376365914183e-05,0.0003537073026675144,0.00321493806458523,0.0002953654104921363,3.040709793457935e-05
277,0.0001212087339771628,0.0007404614257120768,0.001267426869796666,1.0075164147658391e-05,0.0007270101323677655,0.0002077089122269153,0.0028229858330253545,0.00022995655266433752,0.000385515791268779,0.004139383932456638,0.0003642116263915152,3.482341732545061e-05
278,7.548230423282121e-05,0.000363515879204837,0.0006369694107679519,2.6660348483077078e-06,0.0010300049110768528,0.0002111290429430331,0.0025652927930997294,5.515368300389615e-05,0.00037565130671524544,0.005813486270112446,0.0003481217162688398,4.102765848283016e-05
279,7.309129657713242e-05,0.0001898962790139503,0.001128374423378817,8.942806900336109e-06,0.000778303919091191,0.0002164659170179303,0.002276953834470809,0.0001345239777982851,0.0004175128091947045,0.003900120260514086,0.0004378031579309348,6.9134437014003855e-06
280,9.267892302187165e-05,0.0003675361251407747,0.0006926742208777017,-1.5892079771746963e-06,0.0008686533431714102,0.0001448203727400876,0.0023113568494283285,5.9087888577610335e-05,0.00037382391117690966,0.0030088285585038862,0.0003574012364332454,5.147183064330444e-05
281,0.00013211617545705323,0.00036628238322097904,0.0010065080859467503,2.547690746169104e-05,0.000758287529632753,0.0001700011253305131,0.002277899225234649,9.706820802574364e-05,0.00038241409573894696,0.0025973938127572182,0.0003832215384688708,6.61349097091838e-05
282,9.865130644864488e-05,0.00025993170336164066,0.0009112263030992552,-2.767224211682821e-06,0.0008346990285596615,0.0001357694659972385,0.0022433560933931345,5.06176026085825e-05,0.0003821917814690915,0.003389286849729738,0.00032654681414760934,2.2034430162736705e-05
283,0.00010584963882279009,0.00023031429218898692,0.0013663590491500934,-3.6495019327776777e-06,0.0007675566124116054,0.00019199476279455988,0.002220269626826191,2.832280166639326e-05,0.0003848603575972091,0.00503379188282949,0.00033092948196971966,4.876980024248176e-05
284,0.00011476258454721818,0.000303291991959641,0.001012504025052944,2.58614893504438e-05,0.0007659314954267489,0.0001925912798044409,0.0022115176466150142,0.0001221854333493866,0.00033882520690342105,0.004748010185752553,0.0002826110446169334,1.7183243028211902e-05
285,0.0001012646388824572,0.0002275546103261212,0.0018183820302028648,1.2911615294086686e-05,0.0008048196711173919,0.0002159296500888853,0.0026222507158239717,0.0001071887045756321,0.00037408705508373537,0.004440507087149461,0.00024958382777125367,6.70767317329284e-06
286,7.009509074498775e-05,0.00027420396197747347,0.0007437914666324256,2.3316504266739973e-06,0.0007433250736155181,0.0001987929475912953,0.0031152091717933004,0.00010308785345315588,0.0004069703322822672,0.004369800582280732,0.0002604382161836864,3.891255712247243e-05
287,7.597771949084477e-05,0.0002608218755137714,0.001000558550800908,3.0114246624732585e-05,0.0007308951820540106,0.00016326889257509312,0.00226724093305169,6.15338498990362e-05,0.0004048809777733547,0.0037629942128603487,0.00029181722941332784,8.127864837557917e-06
288,7.96928587483774e-05,0.00024742942435663834,0.0009205364589664336,-2.0823623353565035e-05,0.0007890453168120833,0.00021507404034369596,0.002337067398312844,0.00013030944026957465,0.0004153056361477328,0.0035763526435724775,0.00030578816360332976,5.3603011224367935e-06
289,8.992670174231906e-05,0.0002697720158458173,0.0012150126051557208,2.616981937129317e-05,0.0008135944658621228,0.0003186992970894605,0.0023236996895980603,0.00012054070709975408,0.000441026091973929,0.0026632886976392404,0.0003265942022380573,7.299404785570119e-05
290,9.291260242818566e-05,0.0002935940797215153,0.0009293839510617272,-5.090872388882278e-06,0.0008721988122536809,0.0002183175184840754,0.0022775570945081963,5.17140398652519e-05,0.00039535575235447593,0.0020015385096183295,0.00026916093703759525,2.8301204495344217e-05
291,5.6194615260096727e-05,0.0002752640148208285,0.0019187406216341668,2.983155745539534e-06,0.0008203265811892799,0.00017682931911947955,0.0022159891683393167,0.0002595126828753434,0.0004039219438377236,0.0024577897037743484,0.00023398232295269427,1.627923828521236e-05
292,0.00012410536997944482,0.0002457475985232294,0.0010746817935497735,5.144978311325385e-07,0.0009692535951669244,0.000195090472389994,0.0023796580099564556,0.00040096185126157834,0.0003515247316915842,0.0029540253090658553,0.0003258758723267471,1.3143053495779993e-05
293,6.845370980919085e-05,0.00040799315526834033,0.0016638130920455295,-1.039667282736623e-05,0.001076788314950538,0.00016564410718129035,0.00322328962096695,6.620747727473945e-05,0.00039810801627909894,0.003345405962261503,0.00034457445069530844,8.578324815750197e-06
294,0.00011633537070778744,0.0001967560400717205,0.0010666189805133633,-1.4132019872063625e-05,0.0008967996175773607,0.00019202316822939947,0.0023936527533027947,0.0002004707022994775,0.0003664792212442594,0.005662791314002139,0.00030991952714059135,3.6340663182512034e-05
295,0.0001472964446196872,0.0002121018373612048,0.0017216119419125183,5.2722603423417895e-06,0.0009194397736814828,0.000223231789890554,0.00235471179288722,7.497181701669068e-05,0.0003997951729904847,0.006325112496124347,0.00024028341960911123,9.62990359488919e-05
296,7.403217864005563e-05,0.0002376153260745009,0.001033612946630381,2.9283534782312666e-05,0.0008390364647678776,0.00017711917457585713,0.0023737291020041206,8.467351708496551e-05,0.00039761366183723454,0.002730453334347692,0.00024903854965138537,1.5307792888152288e-05
297,9.58021608163051e-05,0.0003091133792794701,0.00173810792518842,2.030785389987639e-05,0.0007969100442747317,0.00021731555697949528,0.0023082952740646236,1.6026927876295575e-05,0.0004013622999986696,0.0024189386916857207,0.0002278726938053376,6.792540276789029e-05
298,9.3148889671113e-05,0.00030376833702533553,0.001246528062904136,2.1870164029822025e-05,0.0006234397383786928,0.00018899853005146147,0.0022497879056442927,3.9266940722379064e-05,0.0003561509521943342,0.0023494262024908743,0.00024751213620829624,4.0099921065461785e-05
299,0.00010565156169483612,0.00013191457442199547,0.0023115900029120565,-1.7927791384446984e-05,0.0007338327462514289,0.00019138907765399912,0.002695277512352082,0.0002512671045115513,0.0003742590392545315,0.0024775612783344307,0.00029364815109236933,3.622995974171174e-05
300,7.524116548201117e-05,0.00016516418207328633,0.001061809093306793,1.9829615102188452e-05,0.0008555445127911718,0.00014090598653001182,0.00338745989611138,0.00011349891819737172,0.0003747676058339805,0.003343723801356043,0.0003849430628222266,4.3037116342587767e-05
