step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed1-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed0-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed42-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed1-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed0-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed42-actor/r_hat_raw_step
225,-0.006655161952834202,0.00037566457307939384,0.024261437708966303,0.0005550889803116467,0.013568779452492515,-0.0004497392124786775
226,-0.006341531218574276,-0.016144942619474915,0.05223588543097944,-0.0016981011392442204,0.018081296667932057,0.000200040916176713
227,0.015578489657575224,-0.009963563222255277,-0.05529981260667328,0.017898516798281763,0.001164190637018874,0.023326703928887187
228,-0.00877303623501543,-0.007267536057515338,-0.03621543587179588,-0.027903834400873222,-0.04605597351314377,0.033073009353266826
229,0.0003350510961028947,-0.002750149629460048,0.006268351949379949,0.005981010023527921,-0.03815057915557128,0.04934807279266059
230,0.018924660258586263,-0.016218668637588536,-0.03929599868682314,0.009045671934548888,0.006980325472455774,0.0116065520504394
231,-0.006387646254441988,-0.0008560731530848888,0.02612297826316635,0.011369563829929891,-0.05638613718157888,-0.06080864033559097
232,-0.0035915219408937113,-0.004268176221107283,-0.02437429695453846,0.0029971282695466623,-0.014140753025139091,-0.006297007544186627
233,0.01956762963206871,0.038155952415972624,0.0024589105000821917,0.015682579007932282,0.0005897513630676575,0.003179698613628605
234,-0.017475221075671454,0.0204784804326602,0.02857390937801377,-0.05188011750979497,-0.017614097905351803,-0.035499005037566686
235,-0.00684326295050121,0.012659197445146708,0.0038094660279679904,0.028689165516577547,0.0555959030038152,0.015103883219782888
236,0.044534781526653903,0.029676115582082142,0.04580012645257352,-0.010890709812424683,0.010329710799912704,0.018833894710249315
237,-0.007149255855305794,0.0013726686659934215,0.05549283452345016,-0.026216824135746223,0.006189366917847837,0.0239323827132918
238,0.01155364960969211,-0.01260044924438368,0.0239051338781493,-0.008766714815308252,0.03799262091855168,-0.012084473503249447
239,0.021168372365527717,0.002450020631131058,-0.019974036504329815,-0.014891002183490772,-0.00391751172453654,0.012999872639166616
240,-0.008182342369419466,-0.016056598845412884,0.015370268407409944,0.0022849456536096365,0.10177548935296692,0.03274295691485445
241,1.5024836055729878e-05,0.000343058811733954,0.006000273439645897,-0.03227928182129285,-0.020635980017602255,-0.05879991857757478
242,-0.009110332126078268,0.01594247920014083,-0.09773924368547662,-0.009180263354136091,0.02228468363352164,-0.0445277704993325
243,0.014830607626385982,-0.004680836454452628,-0.026781080522656243,-0.03168632566248072,0.0051339030281636715,-0.010958206711201231
244,0.017345716416764426,-0.012427594758614928,-0.032885567130930216,-0.014648557371397884,-0.004691867524573009,0.09527108194770668
245,-0.002817767292088771,0.07553415404833086,0.0024416833149208824,0.009223527504559565,0.04214953945059283,0.02159278051074429
246,-0.013310751203463832,-0.021889382124817613,0.007581787594409392,0.015574365426279633,-0.00808749569934828,-0.019072392955995783
247,0.004997514463348413,-0.0045715665407298,0.03825204726717101,-0.014762433215627004,0.04277779490898022,0.049795141667659776
248,0.02051804866591455,0.003461176694848835,-0.03264406601010793,-0.00024670506525395236,-0.10525684080269054,-0.015255636873437376
249,-0.027128968334018993,0.017183156457083085,-0.031787142323281135,0.004780792087099808,0.0214225053864674,0.010070483175051948
250,-0.04495928644554208,0.0029488000328247413,0.00027060783338500756,-0.003673525860207781,-0.002102246763865613,0.032205566394282265
251,-0.01142968218231763,0.015319543413750232,0.1177926591390394,-0.009686470170804123,0.047469330710856315,0.005281708687362576
252,-0.018979484060960724,0.03670548980747302,-0.1044787915807535,-0.005910717493799983,-0.0514697169809646,-0.030261882070950947
253,-0.05038109093673444,0.04409864946687273,0.00016802054582721468,-0.010296913240662111,0.03638728777390759,0.0046805541036565755
254,0.023385478749167753,-0.009708928346121318,-0.04559838087554112,-0.0021135318586955987,0.03024894653987027,-0.0070127429841789326
255,0.03819274272707617,0.04300485838148588,0.0231986094330546,-0.007034099055548419,0.03867356491686564,-0.0192706618771185
256,0.04601601677422847,0.03093988404869673,-0.03309924480256014,-0.03366641505440937,-0.009146320897977702,-0.002008883160232018
257,0.01995756475675252,0.0002282265709831931,-0.014002643615910313,0.006877940790457642,-0.002248653498357727,0.003693093961698957
258,-0.0017996234067246108,-0.004283581374636316,0.09785410799237064,-0.0019475946362922385,-0.016237160915515726,-0.033373383254592756
259,0.02703118717970017,-0.0015998655458578843,0.01633060473977911,-0.0070745934108490185,0.006206301764273494,0.018020693623116292
260,0.009705836278797429,-0.008492880368577904,0.0066102817728497755,0.026380291127998955,0.06435745630200747,0.00696831433331965
261,-0.0010318777470779018,0.022290553009485015,0.029412132597810673,-0.01641395862663546,-0.025618203424530125,9.630150155544043e-05
262,-0.05702307547380421,0.03472773427776954,0.018271960791635677,-0.027739861941542977,-0.015665796736983796,0.04468027360669737
263,0.020119312165236942,-0.0068994513790045665,0.028137014326896425,0.016111167493534195,-0.02621913707057758,0.003919556936584986
264,-0.012506375713014675,-0.004918587968737853,0.0018831853427081055,0.0028883912046220555,0.03716126259051579,0.04175016864134714
265,-0.03883038542768578,0.023947998013445097,-0.014880430738661,-0.011577105529294803,0.021962786714938894,0.0004508949020001468
266,0.01443929878538956,-0.007426017405659646,0.0340937686647139,-0.009802322733086824,-0.05343349591508331,0.009671164367799783
267,-0.006432125487658139,0.029194783585588305,0.02520686793793861,-0.010222927192790311,-0.03687526077191659,-0.0029175587200351324
268,-0.019863459215146193,-0.012000380844395734,0.029773516242236547,-0.010080497806730005,0.04330960061946144,0.01760020603181011
269,0.00939808846577627,0.008209399108076006,0.03214410003861761,-0.04308119602231608,-0.0068215560338040606,0.06719680295959796
270,0.047852586669755975,-0.016589773396605775,0.06534205030344209,0.037375465903404494,-0.02390871570773181,0.0374501230137681
271,0.03432776252818633,0.004476895611737496,-0.016738312858461495,-0.014033755894276342,-0.004897765947290782,0.031982484762785354
272,0.00863845709155763,0.0026704925814549337,-0.002319646833594446,0.003638877172560987,-0.028791072373654112,0.01350791080106323
273,0.0008613250059133319,-0.019616638910273255,-0.0944626616355852,0.021880175841423405,-0.04919337820110697,0.06992087650841067
274,0.02536000078251454,-0.006951384161849319,-0.010689592620344962,-0.0004394150458437572,0.02276138081875816,-0.005662959648142154
275,0.009005488827801528,-0.016436234049939928,-0.03341248384329548,0.0024937247719966386,-0.012673794619894192,0.02426123641772425
276,0.014783241325344738,0.015728437613245844,-0.03754611379225264,-0.022219826959922636,-0.012979646024968856,-0.026930884252179425
277,0.03743895095337536,0.03436007703327275,0.04838547482260919,-0.029080558019219205,-0.10325980238247148,-0.02801956418368715
278,-0.021073612474292163,0.020182466982855755,-0.09527315886872376,0.028976795835498108,0.024959269219436708,0.013825244859004548
279,-0.04591350237720966,0.02933188034949913,-0.07105625129174584,-0.022072602541657473,0.02325703135293853,-0.010622092732052836
280,0.03434172251578576,-0.003157463950013505,0.06213547173876425,0.006045335591277315,-0.005298150441755478,-0.00971104968831554
281,0.013127176067735813,0.013259279021430372,0.07222839491833583,-0.002454138071958821,0.014061570741231875,-0.05320431878290606
282,-0.0033733162432818,0.013375439853535445,-0.0363800248941737,0.01607805373873528,-0.08295877795906904,0.00913063948250636
283,-0.016015804056982615,-0.005454943362306534,0.054670487321564334,0.025758282299434495,-0.02917778503355442,-0.03125050837704772
284,-0.0048714481819299915,-0.0034612674879628885,0.0032929976544698197,0.0031292906419752133,-0.13905015156030184,-0.003219467678950316
285,0.003939650726647779,0.009509686435387773,-0.019323402640387018,0.006535312936850265,-0.007597625659995251,0.029908196966154366
286,0.002126868135371968,0.061746824525204747,-0.029461459267231465,-0.056268007580935975,0.010171748843782576,-0.016357749089724954
287,0.02027957767610369,0.028911284018172147,0.03416186191908745,0.016914575185517828,-0.05237736258915046,0.008905292949449339
288,-0.0070117255540122995,-0.011645263223040648,0.0458334671430061,-0.015592190805059743,-0.0012657800050057868,0.029852404014059274
289,0.01816569675076703,-0.021110946426090103,0.04801173765022891,-0.010039365810856902,-0.08070128031479594,-0.005261536214949427
290,-0.04814077260013211,-0.004982836265867952,-0.007114799804680121,-0.012741640599187486,-0.01047727412063536,-0.01790051777892909
291,0.048916416286652185,-0.000334521273279821,0.04434092530415039,0.027445777896674923,-0.01128010069114172,-0.05636149673817599
292,-0.015678005017995027,-0.020063451748279067,0.01107598563063987,0.002905829341705608,-0.03576853528930752,-0.01621564155240479
293,-0.03257187133155423,0.0020828114700546883,-0.12432190160081194,0.0139203376289467,0.0008842811016263772,0.052673095660637784
294,-0.0029951945353806145,0.002304615621758351,0.0545652423845432,0.0011402482876461048,-0.04857975854426014,-0.04446751667804773
295,-0.012182275231529049,-0.025797676100737466,-0.07247722234815908,0.020405090583787405,-6.543395248244321e-05,-0.04336404326647845
296,-0.015469883169279362,0.002830919332244461,-0.07171259596551989,-0.008231098100611164,0.027836021086725084,0.0021272349771378147
297,0.017464587809943033,-0.004749154458359314,0.02098634604986855,-0.007931492218068409,0.023455783868714677,0.08939099471846713
298,0.015240168026852666,0.007019526244944418,-0.01039816180868279,0.02370287621616437,-0.0028828812475386895,-0.030275203009351697
299,-0.0190434041396323,0.025478070501426756,0.05821953866478576,-0.03512135543888295,0.004503038629630697,0.06013958184419375
300,0.04279535809257116,-0.023408468169660863,0.07556472747137116,-0.04102584328503239,-0.0035696781809271302,0.0017108228294474182
