step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed1-actor/ratio_mean_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed0-actor/ratio_mean_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed42-actor/ratio_mean_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed1-actor/ratio_mean_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed0-actor/ratio_mean_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed42-actor/ratio_mean_step
246,1.0000007152557373,1.00000262260437,0.9999889135360718,1.0000038146972656,1.0000395774841309,1.0000170469284058
247,0.9999959468841552,0.999993085861206,0.9999936819076538,0.999997854232788,0.99997740983963,0.9999913573265076
248,0.9999934434890748,1.0000417232513428,1.000004768371582,0.9999876022338868,1.000046730041504,0.9999738335609436
249,0.999999701976776,0.9999971985816956,1.0000263452529907,0.9999760389328004,0.9999680519104004,1.000010371208191
250,0.9999973177909852,0.9999572038650512,0.9999958276748656,0.999994933605194,1.0000025033950806,1.0000157356262207
251,0.9999569058418274,0.9999804496765136,1.0000019073486328,1.0000135898590088,1.000008463859558,0.9999857544898988
252,0.9999659657478333,0.9999977350234984,0.9999737739562988,0.9999718070030212,1.0000150203704834,1.0000237226486206
253,0.9999994039535522,0.9999707341194152,1.000015377998352,1.0000054836273191,0.9999991059303284,1.0000121593475342
254,1.0000040531158447,1.00002121925354,0.9999895095825196,1.000008225440979,1,1.0000224113464355
255,1.0000020265579224,0.9999890327453612,0.9999971389770508,1.0000052452087402,0.9999876618385316,1.000031590461731
256,0.9999881386756896,1.0000053644180298,0.9999781847000122,1.0000122785568235,1.00000262260437,0.999987542629242
257,0.9999968409538268,0.9999856352806092,0.999982476234436,0.9999812841415404,0.999984622001648,0.9999822378158568
258,1.0000015497207642,1.0000319480895996,1.0000203847885132,1.0000016689300537,1.0000141859054563,1.0000108480453491
259,1.0000139474868774,0.9999799728393556,1.0000081062316897,1.0000104904174805,1.0000077486038208,0.9999802112579346
260,1.0000040531158447,1.0000115633010864,0.9999910593032836,1.0000213384628296,0.999996781349182,1.0000101327896118
261,0.999980330467224,0.9999617338180542,0.999983012676239,1.000025987625122,1.0000168085098269,0.999989926815033
262,0.9999717473983764,0.9999945163726808,0.9999998211860656,0.999994456768036,0.9999988079071044,0.9999869465827942
263,0.9999841451644896,1.0000059604644775,1.0000027418136597,0.9999833106994628,1.0000030994415283,1.0000077486038208
264,1.0000189542770386,0.9999874830245972,1.0000030994415283,0.999984323978424,1.000015377998352,1.0000139474868774
265,1.0000150203704834,1.0000039339065552,1.000002145767212,1.000002145767212,1.0000125169754028,0.9999829530715942
266,0.9999465346336364,1.000019073486328,0.9999805092811584,0.999989926815033,1.000016689300537,0.9999990463256836
267,0.999985694885254,1.00002920627594,1.000045657157898,1.000005841255188,0.9999982714653016,1.0000272989273071
268,0.9999883770942688,0.9999974370002748,0.999995768070221,1.000011682510376,0.9999691247940063,1.0000122785568235
269,0.9999954700469972,1.0000237226486206,1.000015139579773,1.0000286102294922,0.9999979734420776,0.9999839067459106
270,1.0000139474868774,0.9999870657920836,1.0000152587890625,0.9999946355819702,0.9999778270721436,1.0000183582305908
271,0.9999980330467224,1.000015377998352,1.000017762184143,1.0000118017196655,1.0000078678131104,0.9999879598617554
272,0.9999999403953552,0.999965488910675,0.9999690651893616,1.000036597251892,0.9999919533729552,0.9999848008155824
273,1.0000548362731934,0.99998277425766,0.999999701976776,1.000022530555725,1.0000007152557373,0.9999769926071168
274,1.0000213384628296,1,0.9999781250953674,1.00002121925354,0.9999962449073792,0.9999643564224244
275,1.0000289678573608,0.9999822378158568,1.0000087022781372,0.9999967217445374,1.000023365020752,0.999992311000824
276,1.0000009536743164,0.9999868869781494,1.0000112056732178,1.000012993812561,0.9999735355377196,1.0000077486038208
277,1.0000146627426147,1.000005841255188,1.0000241994857788,1.000016689300537,0.9999994039535522,1.000028371810913
278,1.000008463859558,0.9999831914901732,1.0000125169754028,1.0000033378601074,1.000002384185791,1.000022053718567
279,1.0000115633010864,1.0000284910202026,1.0000097751617432,0.9999983906745912,1.0000112056732178,1.000027060508728
280,0.9999868273735046,0.9999817609786988,1.000001072883606,0.999988853931427,0.999983847141266,0.9999861121177672
281,0.9999828934669496,0.9999799132347108,0.9999694228172302,1.0000029802322388,1.0000007152557373,0.9999959468841552
282,1.0000038146972656,1.00000262260437,1.0000033378601074,0.999999463558197,0.999983549118042,1.0000089406967163
283,0.9999829530715942,1.0000276565551758,0.9999958872795104,0.9999930262565612,1.000004768371582,0.9999784231185912
284,0.9999956488609314,1.0000295639038086,0.9999998211860656,0.9999921321868896,1.0000028610229492,0.9999830722808838
285,0.9999828934669496,0.9999916553497314,1.000025749206543,0.9999822974205016,1.000037431716919,0.999983847141266
286,0.9999961853027344,0.9999877214431764,0.9999789595603944,1.0000061988830566,0.9999994039535522,0.9999626278877258
287,0.9999669194221495,1.0000269412994385,0.9999929666519164,0.9999897480010986,0.9999608397483826,0.99999338388443
288,0.9999841451644896,1.0000238418579102,0.999994695186615,1.0000091791152954,0.999991238117218,0.9999876022338868
289,0.9999745488166808,0.999988853931427,0.9999949932098388,0.999999463558197,0.9999957084655762,0.9999675154685974
290,1.0000033378601074,1.000024437904358,1.000001072883606,1.0000029802322388,1.000009059906006,1.0000033378601074
291,1.000011682510376,0.9999935626983644,1.0000184774398804,0.9999788999557496,0.9999948143959044,0.9999911785125732
292,0.9999684691429138,0.9999707341194152,1.0000098943710327,1.0000145435333252,1.0000141859054563,1.0000038146972656
293,1.0000100135803225,1.0000065565109253,1.0000152587890625,0.9999758005142212,0.9999899864196776,1.0000147819519043
294,0.9999868273735046,1.0000145435333252,1.0000039339065552,0.9999714493751526,1.0000211000442505,0.9999669194221495
295,0.9999970197677612,1.000009536743164,1.0000046491622925,1.000000238418579,0.999989926815033,0.9999902248382568
296,0.9999792575836182,1.0000207424163818,1.0000035762786863,0.9999955892562866,0.999997854232788,1.000006079673767
297,0.9999980926513672,1.0000118017196655,1.0000165700912476,0.9999811053276062,0.9999883770942688,1.0000098943710327
298,0.9999846816062928,0.999978244304657,1.000003695487976,0.9999958276748656,0.9999893307685852,0.9999814629554749
299,1.0000234842300415,0.9999772310256958,0.9999964237213136,1.0000003576278689,0.9999956488609314,0.9999809861183168
300,0.999989688396454,0.9999960064888,0.999989688396454,0.999990165233612,1.0000125169754028,1.000007390975952
