step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed1-actor/r_hat_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed0-actor/r_hat_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed42-actor/r_hat_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed1-actor/r_hat_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed0-actor/r_hat_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed42-actor/r_hat_step
239,0.011971615842357867,0.004209369187285792,0.016170520038652443,0.0073913746264299245,0.010440635409246574,0.011097735050237038
240,0.011971615842357867,0.004209369187285792,0.015770394223031194,0.004838160140019781,0.01957412080361861,0.01326225723669878
241,0.005993320339206799,0.002276213999509873,0.010885333831338544,0.004838160140019781,0.01957412080361861,0.01326225723669878
242,0.005993320339206799,0.003642840519572969,0.010885333831338544,0.004838160140019781,0.019845177086608913,0.01326225723669878
243,0.006877049067924718,0.003642840519572969,0.010885333831338544,0.004838160140019781,0.012489540057386292,0.01326225723669878
244,0.007923915802808688,0.003642840519572969,0.010885333831338544,0.004838160140019781,0.012489540057386292,0.02146313970779957
245,0.007923915802808688,0.010831971872448758,0.006663508573129714,0.005276696876473759,0.015455539996706949,0.021476103788094045
246,0.007923915802808688,0.010831971872448758,0.006755336475257682,0.006306463731454347,0.015455539996706949,0.021476103788094045
247,0.0064607151330785505,0.010831971872448758,0.009905007554449017,0.006306463731454347,0.01818776548793427,0.024308007576050616
248,0.00786644848636215,0.0071465742836487964,0.009905007554449017,0.006306463731454347,0.01818776548793427,0.024308007576050616
249,0.00786644848636215,0.008150232500992225,0.009905007554449017,0.005543627909277078,0.018511239477787583,0.017189245375551283
250,0.00786644848636215,0.005549516266908483,0.005087807693917011,0.005543627909277078,0.018511239477787583,0.018690877477424383
251,0.00786644848636215,0.006526518981592658,0.016358292838429253,0.005543627909277078,0.02140704860109446,0.01198629308239348
252,0.00786644848636215,0.009544416064180695,0.016358292838429253,0.005543627909277078,0.02140704860109446,0.01198629308239348
253,0.00786644848636215,0.0129998394044499,0.008263156692128234,0.005543627909277078,0.022905072518375775,0.008333423593025028
254,0.009418351512642711,0.0129998394044499,0.008263156692128234,0.005543627909277078,0.023639459920525227,0.008333423593025028
255,0.01229579063408606,0.016000341302153498,0.00975670196622087,0.005543627909277078,0.02514287042015927,0.008333423593025028
256,0.0156678132481003,0.017494295576807824,0.00975670196622087,0.005543627909277078,0.02514287042015927,0.008333423593025028
257,0.01609678839896552,0.008861261073895508,0.00975670196622087,0.005677059197395134,0.02514287042015927,0.006013258777361993
258,0.01609678839896552,0.008861261073895508,0.01856644256883585,0.005677059197395134,0.02514287042015927,0.006013258777361993
259,0.017190228277038987,0.008861261073895508,0.01744852365430748,0.005677059197395134,0.01567458609221638,0.007214002261937423
260,0.013448032277918208,0.008861261073895508,0.012029402713578628,0.007747382390455516,0.02054287311319549,0.007091158297628537
261,0.013448032277918208,0.01020419026745446,0.013767675702001832,0.007747382390455516,0.02054287311319549,0.0035937298995919885
262,0.013448032277918208,0.012656544668485968,0.014218104210965218,0.007747382390455516,0.02054287311319549,0.0077023842703025265
263,0.014115160266650082,0.012656544668485968,0.01560999522255834,0.008583760900763383,0.02054287311319549,0.005810970603443756
264,0.014115160266650082,0.012656544668485968,0.008746590282633223,0.00573607605269272,0.02220471206092752,0.009404890407234096
265,0.014115160266650082,0.013785690002981882,0.008746590282633223,0.00573607605269272,0.02208374938793321,0.0049278926546171215
266,0.01414757411852403,0.013785690002981882,0.01128130812084129,0.00573607605269272,0.02208374938793321,0.0054022198259353876
267,0.01414757411852403,0.015326599361242524,0.012673864102551023,0.00573607605269272,0.02208374938793321,0.0054022198259353876
268,0.01414757411852403,0.015326599361242524,0.014383829316519575,0.00573607605269272,0.02420633451108603,0.006622018446522861
269,0.01177283129215015,0.011767999234659264,0.016159856388729382,0.00573607605269272,0.02420633451108603,0.012679496897830373
270,0.015380806829910734,0.011767999234659264,0.021078075780200656,0.008900015037763897,0.02420633451108603,0.015156559509424143
271,0.017275502399738296,0.00812244742319838,0.021078075780200656,0.008900015037763897,0.02420633451108603,0.016839152034760264
272,0.012956979745647964,0.005396470002326657,0.021078075780200656,0.006269446105162442,0.02420633451108603,0.015173531417911747
273,0.006909152375780648,0.005396470002326657,0.021078075780200656,0.007830519078788538,0.02420633451108603,0.02064826592696164
274,0.008754237216454037,0.005396470002326657,0.021078075780200656,0.007830519078788538,0.023483857664922097,0.02064826592696164
275,0.008779362377588786,0.005396470002326657,0.021078075780200656,0.005162121925392588,0.023483857664922097,0.021009562976037902
276,0.009379750272364382,0.006429666763418575,0.021078075780200656,0.005162121925392588,0.023483857664922097,0.021009562976037902
277,0.01218567034046548,0.009222707790403992,0.023808815684441507,0.005162121925392588,0.023483857664922097,0.021009562976037902
278,0.01218567034046548,0.010318683709649168,0.023808815684441507,0.0075435893164031405,0.02363139882037356,0.017417403917521224
279,0.01218567034046548,0.012220003373634164,0.023808815684441507,0.0075435893164031405,0.023444215086656044,0.017417403917521224
280,0.01440127555799751,0.012220003373634164,0.02764148128987378,0.006794462453840228,0.023444215086656044,0.017417403917521224
281,0.01376422581286666,0.012323930938413784,0.032100172652719985,0.006794462453840228,0.01875289291394396,0.017417403917521224
282,0.01376422581286666,0.012429081829925952,0.032100172652719985,0.007722821582329733,0.01875289291394396,0.013274021700013792
283,0.01376422581286666,0.012429081829925952,0.03435720411960442,0.00952636765404021,0.01875289291394396,0.013274021700013792
284,0.01376422581286666,0.012429081829925952,0.01882510088703712,0.006327829148007712,0.01875289291394396,0.013274021700013792
285,0.00885193826975722,0.010969384132656863,0.01882510088703712,0.006348577526891968,0.01875289291394396,0.014937439226627849
286,0.005489403202564594,0.016047128171911652,0.01882510088703712,0.006348577526891968,0.01446232087886327,0.014937439226627849
287,0.006968420649918504,0.0173335437565377,0.02035877699024215,0.007405177292754554,0.01446232087886327,0.011921366088038591
288,0.006968420649918504,0.0173335437565377,0.022906246005518546,0.007405177292754554,0.01446232087886327,0.01371446988064066
289,0.008088148260003357,0.0173335437565377,0.025416795169989584,0.007405177292754554,0.01446232087886327,0.01371446988064066
290,0.008088148260003357,0.0173335437565377,0.025416795169989584,0.007405177292754554,0.01446232087886327,0.01371446988064066
291,0.01217097506266824,0.0173335437565377,0.027309208183405664,0.009409237353146593,0.01446232087886327,0.01371446988064066
292,0.01217097506266824,0.0173335437565377,0.01919259690702277,0.0061575333474261,0.01446232087886327,0.01371446988064066
293,0.01217097506266824,0.009708177613296192,0.01919259690702277,0.00693381377557816,0.007673300990244823,0.017610332458640375
294,0.01217097506266824,0.006006396617527272,0.022729861454774812,0.004037031031612133,0.007673300990244823,0.017610332458640375
295,0.01217097506266824,0.006006396617527272,0.022729861454774812,0.00567383698682966,0.007673300990244823,0.017610332458640375
296,0.01217097506266824,0.004418657974885866,0.022729861454774812,0.00567383698682966,0.00968957299989285,0.009868783717889094
297,0.01270033633739572,0.004418657974885866,0.02185810375232168,0.00567383698682966,0.011066194086775031,0.0178210048179469
298,0.012954319506341416,0.004678744801891722,0.02185810375232168,0.007476740909763132,0.011066194086775031,0.0178210048179469
299,0.012954319506341416,0.006758677371845225,0.02549424724356809,0.007476740909763132,0.007784616358202865,0.022052862520571585
300,0.015938423364964392,0.006758677371845225,0.0305012952663484,0.007476740909763132,0.007784616358202865,0.011881842675009502
