step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed1-actor/pg_loss_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed0-actor/pg_loss_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed42-actor/pg_loss_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed1-actor/pg_loss_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed0-actor/pg_loss_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed42-actor/pg_loss_step
239,0.07013547335144332,0.037270938612346066,0.05399346004688552,0.063301433980661,0.03929829447806696,0.06221992005772942
240,0.048799900851528424,0.029824335882585724,0.05385439637052753,0.05805532920126815,0.020324591836948742,0.05370284415403148
241,0.05203944613918455,0.05140938176658605,0.05988667394589069,0.07005611143604257,0.05325349505973894,0.03265659072494599
242,0.06886869458581454,0.03275550701954145,0.07070336751057768,0.05140213645281619,0.034579123903068644,0.03438439339643082
243,0.04987594824051485,0.023156391241508048,0.04562035595694657,0.06968714706952021,0.050300557409891075,0.03774346275067728
244,0.052638963561981826,0.023318638258563604,0.06071873921150415,0.07140290733900656,0.03694019461736868,0.05879433705826829
245,0.06079815291873992,0.0630676000605538,0.04653950926617654,0.05903521188390043,0.04411529606786644,0.05239633549608697
246,0.054327106631327685,0.03556502221413716,0.041598228914760206,0.07086592891375237,0.024432832914376822,0.03430540050318259
247,0.05584378438819233,0.03370620910282014,0.04460003027925268,0.05689678040461099,0.03583067748404573,0.043224604821079995
248,0.06205700535058331,0.02590979731528358,0.047797252146272895,0.06109405790647586,0.04613027491876365,0.04297493113442669
249,0.05432383129625937,0.04148805983574054,0.03452236866723979,0.06833580255372095,0.054100275731673864,0.04352802816101757
250,0.04672621944009734,0.03609449621963952,0.04441994862801429,0.07684353607983213,0.031441660541397715,0.06009672266744618
251,0.05441861426308085,0.0385150390502531,0.060118410676659545,0.07655889389718842,0.05202040137955919,0.05251572222315147
252,0.05941427083431744,0.037140867947268175,0.04842835129503718,0.07727020480127644,0.03976320377741265,0.04563239824482404
253,0.04959325336399377,0.0489945636108132,0.04234957427543122,0.06393596156184295,0.04858946047430723,0.0385081706353552
254,0.04526610034296201,0.03416628660135237,0.0405642251687993,0.05946035090377596,0.04005465587051731,0.05589569083240349
255,0.059547856539660195,0.04196124217501164,0.04085765642403682,0.06560250993017248,0.05139934074541088,0.034260231450025457
256,0.055490475668366776,0.06507724146857591,0.047444113683559413,0.0826225658972925,0.05273539343787498,0.022795612064545
257,0.03719057509479172,0.04884822229796555,0.051419183569669256,0.06588542783779543,0.04021258297866552,0.06847350761333643
258,0.05409918826203682,0.06571945408012696,0.04396288080131758,0.06885963584722958,0.05103494732698199,0.04732770110491574
259,0.05547764545510865,0.014767916496279402,0.047305175529618285,0.07182248182170473,0.048838839252572645,0.06387587986451267
260,0.057113745551645195,0.032723255254538904,0.03654557025147369,0.0717966779265369,0.04566823570508166,0.05784055187673816
261,0.04277516906854304,0.03175641127506554,0.04908335296495352,0.041705660174506595,0.05460048141976586,0.06475276487405698
262,0.04526621049299138,0.03950609675375745,0.038878487235419215,0.06200143801033845,0.04934546357808836,0.0806994135332802
263,0.029532602959845555,0.040895578166427665,0.06350512329172489,0.06727111524500959,0.03994197438939744,0.06582755774334972
264,0.04607219417521264,0.040915855705807615,0.05142111259744383,0.04521952333379886,0.027429282262011457,0.05532502703656366
265,0.007617754980999864,0.04467110562479883,0.04325900748344361,0.05585770514842712,0.031652321326691886,0.048528174425882746
266,0.02282811480204385,0.032887699534694545,0.03144620284870142,0.03394219417900068,0.02946275490189452,0.06398828440036264
267,0.026304366262047553,0.02526988512008323,0.012796306759953854,0.054322498050515554,0.021333510748081607,0.03124306845337352
268,0.0665974841808508,0.030109296375568112,0.04356187271609704,0.06221407854081917,0.04529813145303965,0.05321202126724529
269,0.020667457112262793,0.040459106528387086,0.03697853711300444,0.06348303108280609,0.03737196697513451,0.059886311267473506
270,0.031571942164646316,0.021066319033822143,0.054868582550625426,0.047067105527783405,0.03723772641242249,0.06086964277104319
271,0.04998531319350669,0.054438899557250175,0.027715260928380305,0.06852280845887435,0.03710019295176607,0.04567980144063421
272,0.04387943078455421,0.02530807898736767,0.039992386766243726,0.05452490140489231,0.04024790388038604,0.03694810790654365
273,0.031499319729239986,0.03898925247602548,0.035559674660180465,0.05205124958738452,0.04314079553123087,0.04568357122708611
274,0.05586277149822784,0.042656009540245024,0.04521406184894179,0.08634679144181842,0.03974351345927321,0.03189970144667313
275,0.0356326994996619,0.04137963632496798,0.04959381016815314,0.06467248347555717,0.050518356418857976,0.06611625327584209
276,0.04478509847207793,0.04536644361087384,0.04919590242789127,0.04609711935918312,0.04894707989078596,0.04579796503928395
277,0.0648317357369127,0.02374262162395726,0.04021900209564982,0.09238833706899424,0.03951022062219203,0.03526218083875609
278,0.03106053952137916,0.04191010349570527,0.0368771780521456,0.05448172694113485,0.035731710942491196,0.04107208295754389
279,0.05551688298874069,0.024691702745460335,0.04415511020342819,0.06092988544390353,0.03446395038710242,0.04070781971781148
280,0.058517880377448386,0.05158623685459171,0.043090741110028745,0.1032130378811608,0.043636214919388294,0.06004447243306171
281,0.06943792886744773,0.03546842472554233,0.03546805802937965,0.06216140680074827,0.03142662716397483,0.032578748482808895
282,0.061875319513174785,0.022060007164614752,0.03314386218277689,0.07488189847568893,0.032714569191496894,0.03438448714296101
283,0.04976177819342064,0.04265428694755732,0.03717107155898702,0.05812728228338529,0.03060711541172503,0.04630604910791028
284,0.0649047911513619,0.03378256956573176,0.04480023705677706,0.05992387989736761,0.04095906595743838,0.06741372908533162
285,0.05078972136532259,0.02960685492588608,0.04086408157998353,0.07109441174397944,0.02601193376249284,0.05070562413924275
286,0.05685887319469614,0.030445007330854423,0.03624003723669304,0.07195040442051034,0.033993762838820524,0.05720540384011301
287,0.05451080134163411,0.04030140384908437,0.039918200489843174,0.06950357068524586,0.03312931385382495,0.07268093152505689
288,0.03352454485866474,0.055266321613520346,0.058360639589227506,0.06952316082943549,0.03768904690722203,0.055090136774445214
289,0.04659315486834593,0.038656498659015354,0.037990924273063206,0.08752719432959566,0.03743991646512189,0.04798560014000672
290,0.03214340915501453,0.03077103921187747,0.048847688504126074,0.05223835764236834,0.030226524664435775,0.05923272953077685
291,0.04155281922737087,0.05644320311885646,0.052740789816743926,0.06184519525710417,0.05479821552338156,0.05758841031737657
292,0.03481464649383653,0.052421079129382306,0.03593311007310771,0.06815299466769303,0.059987577963751454,0.06907974809358311
293,0.028641575367873887,0.053800000892806565,0.035546391548996324,0.07212210087642043,0.04659613389521837,0.05120708055956641
294,0.06274640948609694,0.04588246482844146,0.0403924822322075,0.07073231563666477,0.035722259990940246,0.038161501054202934
295,0.037757067638310784,0.05588536416790871,0.04069198826695547,0.05594583860797683,0.03817888014666758,0.04824515242909824
296,0.03944574550647909,0.06371113280571687,0.04895963421719595,0.07036296375331907,0.045998929024663446,0.06760659277576699
297,0.03544782196986489,0.07604214848483964,0.04862565244617317,0.05976455772791891,0.0464901764523044,0.04165891672322607
298,0.0331717429936888,0.04876942128344366,0.03826513264134519,0.05952032100622995,0.032434845782435405,0.05814303175826684
299,0.03996076707461678,0.05292445766175851,0.02888674227716891,0.05084797421587657,0.029274495601632883,0.05983129157997121
300,0.03889684234856004,0.05022085214283768,0.056713766149186995,0.06704071493159754,0.045575416627432246,0.05747249959991969
