step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed1-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed0-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed42-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed1-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed0-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed42-actor/g_norm_A2_sq_step
227,0.0028885205037582325,0.0033784777646981116,0.004359628002972219,0.003565814801319462,0.00312094140486398,0.003465621658867819
228,0.002715611434921787,0.002975681313993719,0.003976150525721311,0.003021602816392724,0.0031011056725278067,0.0032536074496620575
229,0.0026337117500607778,0.0036007911950804157,0.0035660164282034805,0.0035587734991916575,0.0032697871148728978,0.002740212129773498
230,0.0024726753776370108,0.003697519235790041,0.004064308342800365,0.003685789950141022,0.00291341123070519,0.002714836471141779
231,0.0023331123776689396,0.0028691112454431213,0.003201453324146909,0.003260234154092416,0.0030042386589498827,0.002671734275605912
232,0.002764095282809861,0.00364754881141506,0.0032501482231670213,0.003726080417205385,0.0026027233682614287,0.003039836890039264
233,0.003088270772288309,0.0032439681041171366,0.0030867714936047594,0.0037740199570923897,0.0024711578805499844,0.002968657196305491
234,0.002719019034281767,0.0031004922558391292,0.0034289504704009977,0.0032156189530460452,0.0035070363705472537,0.0031774115797944197
235,0.002423274304835824,0.003245593106144604,0.003012615257892146,0.0034051538079160996,0.0031584039855965087,0.002916544405748592
236,0.0029748307279760214,0.003512192615357408,0.0034369236177916674,0.00359511464893622,0.002164190999503124,0.003114423963563478
237,0.0024978997416590237,0.003048069324090664,0.003179137689759283,0.003829075216095781,0.0027267656271832545,0.002614979255011831
238,0.0025995854904448607,0.003981562187479373,0.003511988841335639,0.004104193319777122,0.003345159744843655,0.003956724646432602
239,0.002495814394895117,0.0034292416041979182,0.003574244482561264,0.0026969619326570058,0.002808220567393795,0.0032306333155766153
240,0.0025919773415700436,0.0030622263900231786,0.00268687702477017,0.003535894385975959,0.002886641738672378,0.002650657761320883
241,0.0031841029572265683,0.003750715064934581,0.004318875476836675,0.0034138416040848272,0.0029109445065712124,0.002482369199181673
242,0.002409807839113178,0.0034452018428105507,0.004004580269251485,0.003516282561524547,0.00263426552816277,0.0029006443750917085
243,0.0028269633245426237,0.0037531744505388226,0.00373183854070183,0.003630304452136915,0.003530277950749389,0.002760104212846883
244,0.0026580285277424923,0.0038781262697648302,0.0034936443144194932,0.0035575846948250013,0.003235473400654727,0.00403299167066324
245,0.0029359504817907203,0.0034732763183399863,0.0036049845088748575,0.0032069906898832164,0.0024881550129215338,0.0030745112021662926
246,0.002609192311583636,0.003313765928124837,0.0041085190251210725,0.0028820525872877713,0.0027366930133528857,0.002864765306406259
247,0.002430135600701834,0.003686879524725919,0.0034409553856055565,0.002765333359152576,0.002790118695283441,0.0029418598774778146
248,0.00315727566782941,0.0039508110735387856,0.003090504516133929,0.0034589011854924247,0.003014394485006447,0.0031795967978778448
249,0.00253534178261699,0.003925579883996752,0.0033452781953158526,0.0033040782360513185,0.00373059899448405,0.0030861097549307126
250,0.002728577459758181,0.004591380643416419,0.003685885008101036,0.003229382911232562,0.0029888080955903303,0.0031808082235031945
251,0.002280317351184021,0.004385316357003961,0.003615730602350109,0.0030353720010565656,0.0026496381986213617,0.002954699848824404
252,0.002734805970584621,0.004032242480574462,0.004149908493487931,0.002929972952803202,0.0030348387074886317,0.0031522221012396864
253,0.0021783927419239597,0.004892060852739983,0.0034977828350035937,0.0025572248681373574,0.003170954661228432,0.003371291429460067
254,0.0028591895159492033,0.003916353680470346,0.0033297406301680335,0.0029965106215265333,0.002649242987878246,0.003598323244329303
255,0.00230460382914934,0.005190693861786789,0.004333218757414063,0.0025343661581147367,0.0026167134521995895,0.0026613513167378765
256,0.002631906047826467,0.004332397124616387,0.0035937874280825345,0.0031084554378391347,0.0030125272009670525,0.0028121051029155854
257,0.002089889220526521,0.006172987166140832,0.0035832792127853826,0.0030450314759139217,0.003512513040711317,0.003790725006792607
258,0.0028529173973402345,0.007221469573573188,0.0030397645986229857,0.00322629559240928,0.0034669787552458636,0.002359588154510224
259,0.0029158845908972644,0.004519354192849854,0.0032565238895216433,0.0026074357213093672,0.00233231239775045,0.003541270967761003
260,0.0028890165228412142,0.006831594770788964,0.0029029263968761735,0.00322207870663952,0.002697981041357511,0.0032672704802202096
261,0.002202901488090382,0.00623792583689531,0.003636186643230284,0.0032167882644626267,0.0030543432607706283,0.0034754844994495933
262,0.002648237199493812,0.006169897161080205,0.0038914165095506464,0.0030046379967395604,0.003516439143539661,0.003386291938923973
263,0.0028478294676050732,0.007177079141493415,0.003260646603942102,0.0034377333998849902,0.003080763908174258,0.002649760562584263
264,0.002981104480524223,0.008175367184941574,0.0037554973472504857,0.003356686359861607,0.002830642029838603,0.0033400556410878926
265,0.0022895376506592994,0.006639116116826054,0.0029661606797699736,0.0030222438556127447,0.002596841355697972,0.00288554403257725
266,0.0025821528515741553,0.007093553623186354,0.0033156895519827604,0.003357829613400447,0.002535223259070606,0.0035246815061689245
267,0.0029403587092702785,0.007888696863828046,0.003260328738110983,0.0033274143331042307,0.002669974239374151,0.0032535147395491653
268,0.002835989965069821,0.007024275001593864,0.002481540609699815,0.003420210092238602,0.0024171214390698243,0.0034750433264659725
269,0.002527503045128974,0.0075065273574088,0.004065749177455753,0.003061975906922356,0.0027176715870928965,0.003830952999188893
270,0.0029504308157424167,0.008202390406488461,0.0032900914395572935,0.0036958803980843224,0.002701017262597343,0.003772303536088485
271,0.0032458849526134587,0.008031931427154524,0.0029747784177570767,0.003634168700420664,0.0024749258663650125,0.002444005824024744
272,0.002874941640954765,0.008238189574822936,0.003374765735304897,0.002974171391398139,0.0024446404527198725,0.002740099844991469
273,0.002523581028420529,0.008314913613744004,0.003533491771494941,0.003135084478193024,0.0025562237636253624,0.003912219732006695
274,0.003124189223217271,0.007131058226372676,0.003045336858760642,0.0028401291092449437,0.0024180315146834137,0.003447166530943216
275,0.002635123700717004,0.008182710942179693,0.003348868041037041,0.00396380790655671,0.0030515572807077763,0.003192304600785141
276,0.0022031092282921425,0.009326555447484706,0.0031295318844489235,0.002976969203601347,0.002599027170299674,0.003275280403586793
277,0.002496813025474719,0.00769276350027459,0.002857082849240931,0.003952083755076762,0.0031899159199790827,0.0030702777782948506
278,0.0026898704684837505,0.008765351792878077,0.0030096663742934892,0.004011894508538014,0.0032116429378112707,0.003030454774185441
279,0.002365978037870825,0.006988295171524384,0.0034147938256926373,0.003758442909880492,0.002919592366056886,0.003675385221085148
280,0.002693705487745951,0.007246072985702985,0.003428432184729983,0.0034117451983268535,0.00290453784739597,0.0030747693809617792
281,0.00284731913062878,0.005796522080402785,0.0035463479177226392,0.0033060042466161376,0.002696649393404111,0.003669372926288251
282,0.0027054767271612818,0.004437267169020004,0.003722587801001104,0.004175939234100064,0.0028076774024627894,0.0033734485786222957
283,0.002608412058071926,0.006744157833059507,0.0032014787307651053,0.003100114511708057,0.002836942389633744,0.002595912812149283
284,0.003144431807356015,0.004766730269757716,0.003131563879986899,0.004178978033082014,0.0029384912059966604,0.0033757895814751538
285,0.0025286220812132283,0.0054869099318861775,0.0028794494071157643,0.003453361707852147,0.0029460760456261033,0.002582833273270299
286,0.0026072299666075115,0.005017965558778986,0.0026123646330966288,0.003850763688021935,0.0022639409201061058,0.0033583350660388455
287,0.0029371843518423675,0.005639971859375018,0.0030614751966410894,0.0037771939796192575,0.0026729859661130968,0.004202560314203562
288,0.002516682022959493,0.005474768952509166,0.0030662880675024744,0.0037905360936801905,0.0022638916260590237,0.00329291336072645
289,0.0024889408317124,0.0064953760159095816,0.003135951689823308,0.004140821428677411,0.0027361015730293305,0.0033278800625873065
290,0.002262016587654022,0.006264405576502763,0.003008422472908243,0.004184390987159249,0.002821115187083635,0.0038522474187145887
291,0.003183396342577839,0.006452586095872491,0.003911556770126404,0.004230750524648887,0.002939295914899494,0.002738603772560654
292,0.002481372599962304,0.005800615110918169,0.004140380734379393,0.0038806195559819338,0.002938853323576331,0.00339959138923248
293,0.0022987264624497288,0.0054326596773365396,0.003420573905828289,0.003934438205738384,0.002808211772803802,0.003227714535153511
294,0.003116233366893738,0.006146430847540617,0.0030123321512154307,0.0038922151639860752,0.0024289350827336,0.002691795410821837
295,0.002518074758189211,0.006909290002317118,0.003668623695492773,0.0036664514105975623,0.0026997623564320554,0.0033935541863823982
296,0.002385926970555423,0.004915608212878036,0.0031600245201920374,0.0035943482555604064,0.002699370613196244,0.002972697821549246
297,0.0026274302733748024,0.004757086579175439,0.0032166347590298298,0.003396458970328192,0.002853864713751308,0.0029538376331865925
298,0.003082547023432935,0.004106773685998087,0.0033720857108157348,0.0035631413180175356,0.0028856228138385153,0.0034242375366666656
299,0.0027605919229147864,0.005264073480175883,0.003147459589817888,0.004692867333634977,0.0027056686828491544,0.0037800017770854215
300,0.0034529169707062293,0.0055012169316007555,0.0031429626630797977,0.004557007435047733,0.0029086617779282464,0.003349639379914401
