step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed1-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed0-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed42-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed1-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed0-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed42-actor/g_norm_A1_sq_step
227,0.002481332688604137,0.002782517413110814,0.003805809673096231,0.0027538052105163433,0.002671184455308553,0.003312250280714266
228,0.002593602836123375,0.0036499026369019526,0.0027633716644057268,0.0028781745936804046,0.002803626264515297,0.0026153803843069956
229,0.00223293142438514,0.0028169014964969106,0.0033594663346442344,0.0036661926877361336,0.002864141491864457,0.002693756337572512
230,0.0025216275506036094,0.002867333002804631,0.002891830154015951,0.003506802360660621,0.002964304654056899,0.0024803906478106648
231,0.003349815163008753,0.0033498164551760213,0.003763385962915204,0.002819780313863216,0.003582241648058209,0.0028832753526745964
232,0.0025548033292583324,0.0035118645233094556,0.0031629917336747407,0.00422633612569236,0.003010832288296543,0.0023501381412918397
233,0.0026061146311226924,0.003671681271289671,0.0044343919108341765,0.002935168516028058,0.0032431635095001507,0.003098678697766337
234,0.0024767121713651537,0.0033962079876180785,0.004025295471224685,0.003183742100853093,0.0037550359104457937,0.0030498398787645225
235,0.00272738020014332,0.003006210749444028,0.003937749525627125,0.003819765899951096,0.0023393749855681184,0.003390783098364515
236,0.0027546592244853587,0.0033922788344834635,0.003703262990512016,0.0037644668244520463,0.0025425824281500673,0.0026370826595192654
237,0.0025238155028764384,0.0038261782865335226,0.003552092075429171,0.002897908621756417,0.0024681277239481077,0.0027842336917751533
238,0.0030230135238289942,0.003919673199260672,0.0050270238234229395,0.003780006921428076,0.0033475608307957498,0.002616463876879735
239,0.002606184030149028,0.003908484870613588,0.002958003756384291,0.003341592425580904,0.0027045794108706825,0.0028257363348846492
240,0.002647973816775392,0.003018493212549279,0.004240033289379901,0.003677390342610876,0.003098644680393846,0.0032501265756365505
241,0.0026042940500443177,0.0039357754340388325,0.0031747220709485062,0.004091353825666942,0.0029329905623805843,0.003258405690060498
242,0.003152316956006672,0.003649277569866599,0.003218566421990089,0.003169915610939533,0.0027718053033569034,0.003045843253367493
243,0.0030707135249664827,0.0031276600481320604,0.0026945682417510984,0.003784970557390863,0.0032892716556365865,0.002562354146939777
244,0.0025486725912712083,0.0038537933382392095,0.0035546520806336453,0.0026184936335071334,0.003275198399206597,0.002924624382411525
245,0.0025756204779280234,0.0039141259404479115,0.0028389043643970136,0.0035315072005062858,0.0027955345254604465,0.0031055925821666854
246,0.002897287831585378,0.004341963192412704,0.0031873627816238854,0.0034258347608771824,0.0030407721580691317,0.0025773880393038834
247,0.0026487807502584325,0.004732257479762932,0.0031564134340614754,0.003091269985673081,0.002951624171154632,0.002935567523248783
248,0.002263500865067972,0.004053621019099475,0.0036559779929797487,0.0025122769274174466,0.0027804458750565544,0.0028431509126727447
249,0.002917028098482684,0.0034301347108348324,0.0035581952155891213,0.0035125280605775395,0.0031775918625507223,0.0026824775284654597
250,0.002941195967268418,0.004130744315021868,0.00361285289772029,0.002854067620811098,0.0022563838861246526,0.002894942115941945
251,0.0028789210324132353,0.003936313319143873,0.004021037250589857,0.0025630742262776848,0.0033487044641779444,0.002980108766495051
252,0.0026908724671078047,0.004450586577259276,0.0026759270665787137,0.0029188233166188237,0.0026932409318083037,0.003082968824349767
253,0.0027199804876012973,0.004620061397798967,0.00383888595713572,0.0031505658305412704,0.0028273677808325313,0.0029525307789164896
254,0.002752455772463551,0.004921934592023297,0.004578092581788094,0.0028555126196467295,0.0026943465193799148,0.002871078908672172
255,0.003105813588562386,0.004296234392440217,0.002990629605754977,0.002722202803827114,0.0031713965078112106,0.003879057851844331
256,0.002994685609328261,0.005698037687532067,0.0034979429890717,0.002941385041565868,0.002664071157680075,0.0029064025496669623
257,0.00281420033908471,0.005251541914313753,0.003804624340834427,0.0027632085507529594,0.0028611965712281332,0.0024042723986521662
258,0.002776152380148017,0.005297540688024165,0.0034579408396591743,0.0029940723448684653,0.002555831871900182,0.003528318342162769
259,0.0023657226556937205,0.005329326025833885,0.00389371350224821,0.0031121266998213647,0.002788493282757013,0.0027226973103435595
260,0.0027085196489085887,0.005905389371131202,0.004204642401122323,0.003139434825766959,0.00263954143222087,0.002599320535140058
261,0.002800089910449227,0.006906388613260947,0.003468291271426066,0.0027176158522227933,0.0030960547849847894,0.003494843625403654
262,0.0026042420388717484,0.009681564192346975,0.002871264390194836,0.003596572197904594,0.003055404290079662,0.0031091666902317984
263,0.0025519761726668644,0.00595190270471785,0.0028224259176254283,0.003197876904458049,0.0028527129175134453,0.003269159949439574
264,0.0026158514434331944,0.006464249436245328,0.003709616294247055,0.003428796984318358,0.002883054572148545,0.002919788344374522
265,0.002990342300666622,0.006149514469035339,0.0032162750369517804,0.0034077869373836953,0.002379203009715592,0.002527791545709461
266,0.0026535376773380477,0.007242665186089183,0.0026636867296665864,0.0033696574124047543,0.0023063603389313968,0.003028990071071513
267,0.003143315481867631,0.007414323253489031,0.0032089077856315533,0.004032945044762183,0.0022486400481768515,0.0027418364177639663
268,0.0032091387141539003,0.008046567515026932,0.003306438739122338,0.0036331595692357618,0.0022449384052488667,0.0030393930881872982
269,0.002295744424546176,0.008551545411128266,0.003709340449974512,0.0037636759818147993,0.0028544787031804628,0.003742385964351554
270,0.0028543964413255043,0.00920389240274256,0.0036391100475496856,0.0036916731341173786,0.0031040903536773516,0.0032028315657884896
271,0.002844126236530761,0.010922510341255836,0.0034077060444633713,0.003613393503791971,0.003080603818192353,0.0028594755834100184
272,0.0026305070367107592,0.008385971252449257,0.0029691918483725033,0.003272280723363141,0.0025008146885186996,0.0032209729927413938
273,0.002242222001447962,0.008944386868655424,0.0036131158990534377,0.003187452364739186,0.0027233713679898565,0.0031287430575551597
274,0.0022926019565647224,0.006686733320974235,0.003920079277828862,0.0035398477686986876,0.002955595768721909,0.0029264736556816537
275,0.0025658838491110954,0.00755231602228077,0.003457597965873971,0.0028601624077588847,0.0031483894099691868,0.0035536070729599895
276,0.002868682232967194,0.00792816590511318,0.002608321498170819,0.003663839299742341,0.0026420391098245454,0.002998133073382857
277,0.0026251402930049044,0.008409676399383677,0.002629834720268666,0.003483351148841598,0.0037142562830711785,0.00301689597063662
278,0.002659180723229669,0.00900699037986926,0.003285243172144596,0.0036936985622210016,0.0027701624987607116,0.003965753836710315
279,0.003028861925404256,0.008045164372228958,0.0031697947186781635,0.003460837955642528,0.002841380287172899,0.0034045862733052133
280,0.002794988003258264,0.007755316761351549,0.0036478033484358143,0.0034689464009814625,0.0026993229587912284,0.003448309927448369
281,0.0026187544693376786,0.007273145013926655,0.003393367134825898,0.003340260664152842,0.0029443933350158605,0.0029289487064389228
282,0.0023066915358683333,0.006220267885940016,0.00341423107086919,0.004016483975262052,0.002645312827220523,0.003737624475828237
283,0.003034574635705287,0.006886243933995424,0.003152495593977621,0.004405136915673404,0.002791706824650028,0.0031036023259994835
284,0.0026067746486710744,0.004778522797805844,0.002824653626214866,0.004675198308202092,0.003196944401909602,0.0028042893003585416
285,0.0019097791831728776,0.0047050295955804265,0.003206512470242091,0.003841537765024964,0.0021568521085457188,0.003808649672383384
286,0.0033711491846741045,0.005439151576995326,0.0027333598020631783,0.003636275716059272,0.0027404944202505345,0.0028101549532273187
287,0.003096791039725812,0.004298610902168789,0.0034838446889600976,0.0037186270415714585,0.0025406651322038808,0.002837297227805413
288,0.0024138682174519215,0.005482870883946478,0.00317714798892802,0.0033136125260512126,0.0028003998599201926,0.00320418862387482
289,0.002791704774596331,0.006285835361395594,0.003122315212913281,0.0040063532879796235,0.0026172756487743924,0.003119437301230936
290,0.0029048602838744136,0.005552787864507698,0.0027524807936852393,0.004390275373478557,0.0021821457482358963,0.002808074540846529
291,0.002142935490985136,0.005917557079533117,0.002864119387065267,0.004506102061026697,0.0031486600810193216,0.0039190509194203735
292,0.002236597570136245,0.005979452764567208,0.002485423458188526,0.004135046383720366,0.0028022687465433893,0.0036137264417173912
293,0.0021574662427209343,0.005682134753443932,0.002261301733032347,0.0037356628310669434,0.003288266229148016,0.0029360290164228316
294,0.003007813545803131,0.005332734027041406,0.0038357651703629743,0.004554539485783409,0.003132010415685491,0.003027372418292612
295,0.002216028261864876,0.005386476875501447,0.003404557842316762,0.0037957663167261743,0.003053488123380064,0.003405972104581425
296,0.0031363632806819357,0.0056210081224977275,0.003159327503244009,0.004983091364837494,0.0030354910989886744,0.0043699038229042695
297,0.0027015704574193285,0.006564381322124971,0.00324753805040903,0.004190388380527024,0.002732795969090158,0.003011006909646004
298,0.0023794972131119243,0.004738904429794109,0.002746620543900265,0.003785805852926452,0.002717644528518373,0.003312524535817483
299,0.0026982908403822775,0.00498013448006657,0.0029684309263430637,0.0039280311481767775,0.002625053819585065,0.003559361717008148
300,0.0023356480219653883,0.005323731308945796,0.0028165427628547286,0.005832312852690046,0.002609844449364534,0.003208617316842453
