step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed1-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed0-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed0-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed0-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed1-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed1-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5-actor/g_norm_A1_sq_step
150,0.0030359160090483025,0.003013125581526468,0.003261195946032308,0.003367453028689533,0.003219746378832998,0.0026371799969712806,0.0025290811983323088,0.0032278655376823603,0.003253562812848059
151,0.002659886401823908,0.003883291717969421,0.004182493833665379,0.002860152071431129,0.0024063767651991436,0.0028509297274947865,0.002972289786204504,0.003752852368867817,0.002728565891516715
152,0.0027446056608307896,0.0027890132972581572,0.0034513164553804957,0.003385974324188512,0.004076516399132659,0.003817645680007409,0.0035457027597715846,0.003005079812493967,0.0027243217039049287
153,0.0032995327415005367,0.004076342559221837,0.0032334744410274265,0.0034190996622555344,0.002143869433227101,0.0031906748679314005,0.0022813708690494717,0.0029932260130766056,0.0026874468091427567
154,0.0027513314864024353,0.0032086694347573824,0.0028036589798055775,0.0035288882103521545,0.0028861008778782843,0.003292226781768325,0.002579566581241576,0.0026947581383576585,0.002344864534874494
155,0.0033507007651514334,0.003076591034281233,0.003732216091631985,0.0034979804903407783,0.0036982215448431097,0.002586893443670749,0.002920667800360553,0.0029338661394676243,0.002943148963298348
156,0.002731212790975178,0.0034558702782514607,0.003718170291255624,0.003680126968665372,0.0025679069409982338,0.0034237398264659697,0.0026163965740219324,0.00398936646012041,0.0029536674621371767
157,0.0032882053635984176,0.0027455734413234473,0.0035789053491963457,0.0024508132918818837,0.003569097753640601,0.0030461617050374992,0.0030310089645343343,0.0027828617443880436,0.0025764963812657084
158,0.002680509231148422,0.003301597039644532,0.0035708992340244975,0.002955604950517989,0.0033349911580034175,0.002971390678857225,0.0033125706141757917,0.0039266172587621925,0.00275319001727776
159,0.0034012230960364445,0.00315891832259646,0.003563346229737401,0.0028074895801727786,0.003048021807943016,0.003767052816493164,0.0026743998391985926,0.0028442536771021635,0.0027064418900348587
160,0.003136568060443185,0.002709278554077222,0.0026360403449350407,0.003156739892933245,0.003045972611444633,0.003420376505637499,0.003172129779293154,0.003027637905667205,0.0029745540504957624
161,0.0030156122939827713,0.003043215614112899,0.00316851191382873,0.0031267273130495443,0.00288013781125075,0.0031939893423785903,0.0024048807839164715,0.003344772051546093,0.003164987701467822
162,0.0030622110088409913,0.002858074854501523,0.004213428415822243,0.0038550331049123495,0.003108595553921718,0.0025972770529991444,0.0037019800634233825,0.0030985448465538725,0.0031740746263256227
163,0.003124526864288972,0.004147543917943172,0.0034148780600458395,0.0027832920327933047,0.0026714317400781803,0.002938470909481364,0.002552321628021461,0.0025567855011116173,0.003333253203137587
164,0.003901917956178021,0.003089696254000613,0.003437499814853467,0.0028796390328719003,0.0041909219323579185,0.0027367532674754465,0.002813315082948213,0.002816905155476421,0.0031554136354917804
165,0.0033132454282451176,0.002839599895396727,0.003209718817951356,0.00362796242453524,0.003403922791469969,0.002875052858790519,0.002835549249282922,0.0034095433915789677,0.0028973090270484666
166,0.0029451521952646316,0.002672614186706535,0.0030882924182419128,0.002676306169339034,0.002835863508826297,0.003335731944471274,0.0024570214428211883,0.0028956818602782343,0.00294673268077681
167,0.0028226952804574867,0.0035385530412910047,0.003598032655196608,0.003366887656585444,0.0034385799890791803,0.0032973286442383462,0.003113840064474213,0.0037161700888388937,0.0033029210567961133
168,0.0025712816596260143,0.0024946023663227016,0.003254038810752472,0.003389126614803514,0.003678111482524758,0.003786374944029965,0.0022446790663304414,0.003252160256776901,0.0031050207557768604
169,0.003300238404212416,0.003436833356843105,0.003602644556867519,0.0029532326458070928,0.0027795652246215556,0.0026380517588858723,0.0029736448075010384,0.0031091052389494956,0.003322935009271902
170,0.002833721967730722,0.002457703941469504,0.00401256483970639,0.003518054179025041,0.003005784541952574,0.00293956364659568,0.0038193302939873775,0.003151699481260795,0.0032470686810252957
171,0.00283887139647864,0.002986245033334208,0.003287905408656996,0.002923354613691239,0.0027325439883734595,0.0028467533328790473,0.0028237491800609388,0.002821249336563503,0.002590984078149118
172,0.002990831115243618,0.0025634936739999366,0.003745050352294685,0.0029318633831687257,0.0029502419664444272,0.002873882438513327,0.003032393195063414,0.003071634704253334,0.0026355957463056324
173,0.0029387989161537755,0.002973703517531538,0.0035365885233433897,0.002671026747544515,0.0034391725625433824,0.0030353223877064017,0.002861939871977996,0.003153707353894281,0.0030364701174863083
174,0.0029285657576433297,0.002813182486625782,0.004130050882938946,0.002970877097338539,0.003287007477996264,0.0027909920162019265,0.0028792642532906214,0.002791034866874906,0.002573029317658365
175,0.003135947968869219,0.002905699841189527,0.002648593450217586,0.0028489220704016925,0.003111979538930932,0.002509469230124909,0.0029831299744024643,0.0029521637520958967,0.003075460624530336
176,0.0027574569048776066,0.003072527861837298,0.0029358381815508426,0.002628084194099481,0.003036887233539607,0.003344638471381777,0.0028698660277886867,0.002964106357407878,0.002615934283174399
177,0.0028771586592302896,0.0027743402734471062,0.0036277715050603778,0.0028928816694578745,0.003524296036012152,0.0028814377886177177,0.0026096922376487694,0.00296745172692907,0.002656653269511833
178,0.0028416017995698557,0.002996800594979124,0.0032629525532477206,0.0029786784556537103,0.0028510611862817706,0.0029025742817218717,0.003667793143889079,0.0032735563527818076,0.0023186528968128103
179,0.002946886235828442,0.0032869953493659806,0.0037662799623001462,0.0029793268600662236,0.0032941376206311705,0.0030380075931907935,0.002752404701306541,0.0029556522682594112,0.0025932603854606833
180,0.0035286927936853687,0.0026864960526419373,0.0031918768415068717,0.002915555542051518,0.003360336263489032,0.0037049469444337,0.002344279602898446,0.0026839980438285115,0.0033025937997630487
181,0.003348650717402985,0.002729797984728563,0.0032924818352758015,0.0027742982334651696,0.0034593360096861273,0.003361345656449264,0.00308180392359992,0.003047190571387506,0.0028367249630129013
182,0.0027868246866351912,0.002881523193306176,0.003666908871391548,0.0034973291527131503,0.0030554582740588564,0.003619612169702576,0.0032299493672653546,0.0031111839152472938,0.0025364577424061533
183,0.0035475121908103077,0.0026474765483743496,0.003125700416966443,0.0034794107269834596,0.0031647837799518323,0.003285841549364611,0.002774264642319714,0.0029966625666134903,0.0027345130805878403
184,0.003059391379000337,0.0027413432475663227,0.003396717815337984,0.0033733176945943757,0.003454459959567156,0.0031534235534219526,0.0025488623207569777,0.0029066089559561586,0.00291998703036346
185,0.003165376468435945,0.0030277081507391274,0.003738648905698159,0.00307331292722858,0.0035320515090916747,0.00303104439909458,0.0026878420933780884,0.0032357405036013854,0.002891504681877934
186,0.0026893336851485893,0.003300949027400198,0.003235341957269779,0.0031914608235167298,0.002919881137477336,0.0026980704251061147,0.002971763271269337,0.003609189981490553,0.003860355816236533
187,0.0027001167083534226,0.0031095400970855194,0.0032287951771028177,0.002743671423483342,0.002691183335885805,0.0029646505519741752,0.0030533703525085125,0.0027657466756934547,0.0022559505628202935
188,0.0025121675258272832,0.0029728241236423466,0.003894178525985517,0.0037415782867089857,0.003688404595290016,0.003318357386237659,0.002618346319332917,0.002989770002075418,0.0026945371337847635
189,0.003123483734463593,0.0033087755603735387,0.0032735426026343035,0.0027914982941431815,0.003109373187492411,0.003647159028174909,0.0025323670841899968,0.0038448986111090343,0.0027112133208379713
190,0.002947732735567828,0.002796446978240475,0.0037252505038957782,0.0026936831730013542,0.0032915437985765036,0.0024998478146310735,0.0027939721337476536,0.003289741914264035,0.0032422434184353963
191,0.003027609701843017,0.002925536549186964,0.0036116653726530785,0.0033831435001931147,0.0036257119623424538,0.0032374546649076054,0.002646625240782366,0.00300185091125325,0.0029255832777602426
192,0.0025130893109733625,0.0031741497533785247,0.003571840740564282,0.002840554755887553,0.0026967476879389196,0.003032893852767092,0.0027250124434302415,0.0031293368326949893,0.0031506058680658053
193,0.0025662684067203467,0.0031156153169170373,0.0035918345794695456,0.0034975726391766487,0.0030443567067404208,0.002703831175347692,0.0030088906962092436,0.0033675037296052217,0.0030628029994736123
194,0.00332247503694684,0.0031198285505026815,0.0035194913601889356,0.0028710879250174143,0.0033905228479636524,0.0027975534117108125,0.0024735956222975072,0.002550943442788856,0.0024046408000289363
195,0.0030559183581403346,0.003181573148406057,0.0038149810563388033,0.0030731128718423954,0.00289828943746678,0.0026568451168084367,0.002650796866087942,0.0030379691493626613,0.0030042292304079364
196,0.002838035031785198,0.0028422072349525945,0.0029111818754988263,0.002686512128453192,0.003223874413065292,0.003735309911371735,0.002747070472016045,0.003162150556822509,0.003207761581148752
197,0.002687024589035475,0.0031336770995928093,0.00292092634958645,0.003002652646772806,0.0032654200608603187,0.0031864425914743294,0.00326881913615466,0.0028304629404756485,0.002664974835722567
198,0.0029499082637668766,0.00294787178706977,0.003182380731500182,0.0035982839942927144,0.00296497951209724,0.0029433421664787707,0.0027279950068890275,0.003892296539985204,0.0032690863994574884
199,0.0028156689901286253,0.002511353802352819,0.0031367590053413604,0.0026347735294827094,0.003628202906396274,0.002625232517280909,0.0026063717672486046,0.003195704907662055,0.0027637308764969755
200,0.0026414254860764605,0.0026738881474484572,0.003962941828011382,0.003105149517487364,0.004056358788043275,0.0030087298411672152,0.0028139950277965634,0.0033196602774171443,0.0029257045695669274
201,0.002354219018501978,0.0025631288708899127,0.00356796683883377,0.0031945258575409538,0.0030162213393532247,0.003132170821023296,0.0031870683032428006,0.003078776044161515,0.0026884651445728516
202,0.0026779713870835574,0.002600988321566291,0.003599170146729269,0.003320225406973759,0.003260672415136041,0.0031094021504412617,0.0033573573261399224,0.0032840866971683156,0.0031002873333428153
203,0.0023746051715892607,0.0027291208510827353,0.003524163719850818,0.002992981258789452,0.003094916923346691,0.003163548430242329,0.002767148372471736,0.0028885630270477445,0.0021899654550502044
204,0.002888205441905235,0.0032333806394894533,0.0033770254244314354,0.003228524286553513,0.0030334081626997977,0.0026809905063982825,0.003168747886826473,0.003871083506760593,0.003148732629389843
205,0.002052015427889255,0.0021831828852984553,0.0031307245498010516,0.003077611915139305,0.003153185131268795,0.002926841816189148,0.002946513006988993,0.0029260330243004755,0.0031026021766998443
206,0.003088748071827103,0.0034675257633509818,0.0044432978163660855,0.0025886393011590914,0.0033581088591522483,0.003259059517857448,0.0027771157574899502,0.002684900290503276,0.0025062820835588077
207,0.0031553982749223113,0.002789978588806466,0.003503694150613172,0.0037690202743616,0.0029763663979888765,0.003403005558838909,0.002947124458119039,0.0032040217775990165,0.0027531546011987955
208,0.002946217746364033,0.003410276110253594,0.003712237217824454,0.0037731626554127337,0.0035258509459697393,0.0031667565898860902,0.0030000242506985656,0.0029576139821458182,0.003286048287661995
209,0.0025958453780380738,0.002935110299487703,0.002797236731873985,0.003238432476583478,0.003886696311348007,0.0031051835569767534,0.0028894503414942834,0.003223134582722502,0.002829223517597934
210,0.0027800786791390645,0.003465212171934202,0.0028627296238865453,0.0031151244380676017,0.0032553207148762853,0.0033925085918910703,0.0032756982064409924,0.0033197728213837435,0.002579137606651286
211,0.0028931297628707114,0.0029957950819604765,0.004094139112823397,0.0031976303433502154,0.0032078891855876744,0.0023787865601326893,0.002874632726954074,0.0028837883566072246,0.0029630427230899073
212,0.0030822240203016386,0.003414401448428402,0.0037761620365987106,0.003103189143237991,0.003187208062407224,0.003488067286264487,0.002642053034678391,0.002843285393686532,0.00347090181209211
213,0.0025491961250008214,0.0025630858979478243,0.003976108196316408,0.002175337344230081,0.003491721023170561,0.003035837017602935,0.0027486463019330627,0.0026988695415340507,0.0030440872494880127
214,0.002724739281755432,0.0024239179532480407,0.0034613454556027797,0.002692389336463006,0.002854395306407589,0.0027598082175636146,0.0022617196090396353,0.0020554189802069267,0.0032470972218810205
215,0.003220781724985429,0.0035347758899352197,0.004104780364828505,0.002923351436505414,0.0029800316900812085,0.003107149625012663,0.003186368790088743,0.0028242808220033033,0.00293019854116309
216,0.0030193289735235096,0.0029422826202949847,0.003097706745945618,0.0023783291518630623,0.0026294950796205184,0.0026080262122667045,0.0032589601279915752,0.0032574508886857255,0.0031066011837789934
217,0.0030534832833437825,0.0028554533741869067,0.0035720250629046415,0.0028391523153244586,0.002826386123929831,0.002604280661445788,0.0029212652011475033,0.0026518815287486217,0.003214629464651551
218,0.002904095366050765,0.002882423393602454,0.003090186344249273,0.0028177230718830016,0.003342798984182189,0.003244632327383498,0.0029260764476846056,0.002414719050877773,0.0028132301190961165
219,0.0024451603105683094,0.0030122377359507943,0.0035339682901465793,0.002748638315375414,0.0032266546136576267,0.003023920703841013,0.003108554628590733,0.002896108820402614,0.003506488955523644
220,0.002943276709243503,0.0020003945157819163,0.0028887306927213325,0.002338372825092042,0.003196697858232416,0.002399044964604189,0.0031428624313334813,0.003328994808555636,0.003629871532101819
221,0.002672015014998422,0.0034263996780200022,0.003273230689890333,0.0026387289265243216,0.0026879787189082534,0.0024380971714956733,0.0029191954174040877,0.002837938890371111,0.0032879062613534477
222,0.002656268089127444,0.0032991506373901526,0.00447722325855949,0.003350099487151241,0.0029466071249748043,0.003357673375958911,0.0029905434707839813,0.0030521656977958627,0.003286600175308916
223,0.0029418276796269265,0.002927766167010082,0.003646095796357705,0.003300416939946415,0.003798378471899511,0.002717831482360986,0.0031774034689673524,0.002920965182364051,0.004216835258680779
224,0.002841846781815956,0.0026589375460937584,0.003703701814606569,0.003194635972780504,0.0030294160194054443,0.0028261120822504916,0.0029110091135781165,0.0033195443003402893,0.005086362611799165
225,0.002869472856513001,0.0027264142596882418,0.0036650292517730713,0.002583191975614741,0.003709721964219392,0.002773571154959716,0.003017901846735772,0.002949070863342569,0.004023368567254112
226,0.0028346978521048365,0.0029786223065909447,0.004043217847124666,0.003126962721782348,0.003177493140670671,0.0030385445671129003,0.0033095754445230576,0.002674383609052801,0.0050663776421692305
227,0.002851664176134785,0.0034914667541197826,0.003789954297048424,0.002854751473869724,0.0037841198041907945,0.002606840566739325,0.0028340384995929405,0.0031313192699838894,0.005559674617510932
228,0.002451332929098549,0.002689746804877247,0.003152358638034555,0.0029497958694044727,0.00324692489582506,0.0027338637582925707,0.002263533698023854,0.0024196652404512796,0.005761314724020092
229,0.003097871357219514,0.002808367113289214,0.0031137067914563726,0.0032163142312718416,0.003573031919923156,0.002785387001939402,0.0024368973629935627,0.002941204799215083,0.005702959551562839
230,0.00239452147600738,0.003339640894796155,0.0030408606227794845,0.002690719578240092,0.0033627797402487475,0.0029059126933475296,0.003228178969952605,0.0027790881186656527,0.00660430319278086
231,0.0027709609882313135,0.0026989950904799742,0.0025442603326996287,0.002929029101565908,0.003098604504585774,0.0031813109969775237,0.0023906075635884124,0.002255997511543007,0.005665682631698617
232,0.0028777902495972295,0.0031192842820997697,0.003468914801138896,0.002961141298055089,0.0036708397974621223,0.002763232651645885,0.0029130595031809144,0.002462018420308104,0.005968513896513253
233,0.00243958025965832,0.002829140097836499,0.0034420312527759667,0.0025942294905884336,0.003372427290278536,0.0027163967849507787,0.003292946808791394,0.0031531898798846884,0.00599766748404759
234,0.002696093544527691,0.00197100234099665,0.003151421753521345,0.0029203574238792166,0.0028515817782837054,0.0031658000673212175,0.0030403350710909325,0.0029848885945719145,0.005074712003525314
235,0.0024963084148206384,0.0032436892506695985,0.0027811028036327746,0.0033983692412151703,0.002869322693941068,0.0032703989072937517,0.0028375245658054933,0.0026178814271284336,0.004963771841081408
236,0.002720290600519057,0.003032085990568544,0.002512864695898661,0.00274218002862459,0.003395252002628255,0.002767923343880649,0.002567198125020623,0.00336127766437237,0.005579473184301759
237,0.0020676449079913735,0.003501528795618836,0.00307987463241732,0.00262462266159257,0.003101906612214923,0.0027107672792785627,0.002607678521323092,0.003428107771618812,0.004282065642710087
238,0.0026801228222900035,0.0027550018922125005,0.0034703254038586993,0.0035033168434970004,0.003567649032184719,0.0031999196979599683,0.002832485498829306,0.0034107245004583644,0.004711182361825301
239,0.0025784675950364074,0.0028186994962103207,0.002850596033677708,0.0028399243777553836,0.002883206342188931,0.003157390026328162,0.0023264412484660167,0.002690201882877592,0.003454857698392837
240,0.0027068005389403833,0.002685702224568913,0.003432895292905174,0.0026167177627788663,0.0027650584305560603,0.0031256091652919417,0.0029694870120278334,0.0032404113611321853,0.004762371723245893
241,0.0025590848082797006,0.003221746194076721,0.003226771005937081,0.0030985412337875655,0.003374089482632753,0.0024834572944890296,0.0029406136282673864,0.0027835574873197174,0.0036304926048604594
242,0.0027290670258961662,0.002487978869657966,0.002782162700711551,0.0032424366399157155,0.003106801920029302,0.0029651792356903484,0.0027319140272300544,0.0022850264648737826,0.0037809289887412705
243,0.0029035390123915267,0.002956521709424896,0.003154552666204809,0.0024479556117669075,0.0029546825644800488,0.0031843592694525613,0.0027186314023590406,0.0031135013677316796,0.004547736776388604
244,0.0022475880604183153,0.003506219375245642,0.0032079437387851394,0.0029359393246983466,0.003202762828084865,0.0031425508406632808,0.002562200541721726,0.0024221511670330137,0.0036440055756360207
245,0.00270107217308071,0.0027454725303149136,0.002826745693277536,0.003251710217926486,0.0032718252911811407,0.0026098616316482365,0.0028103510443662325,0.0027490234100250566,0.003861798838149821
246,0.0027476254242546796,0.0032069824464184124,0.003046139056021745,0.002916576302860972,0.0033251296442953692,0.002884976143148579,0.0022178449480336677,0.0024432784022155665,0.003665060561727342
247,0.0025997037184976595,0.0027544042937024792,0.0029547489042681327,0.0031248349869392017,0.003269596059151343,0.002724580270279154,0.0025137098754847713,0.0025862463258073576,0.0037769448184130344
248,0.002883085989270949,0.003004829124790404,0.0031061377727957516,0.003286358588679564,0.003480245995677246,0.003312618373997242,0.0024482347117830345,0.002593236821957317,0.0027799485669960564
249,0.002539291241421874,0.002966495178163008,0.0029445600999143157,0.0033056969780006808,0.0033063758671327717,0.002664244250044351,0.0027732996873278855,0.0030469574278322227,0.003728615602575629
250,0.0027896437029822103,0.003596080193434391,0.002829960715384905,0.0030674101212631233,0.003346768357789359,0.0030992138080018,0.0024249738051112016,0.002994370905524843,0.003583571383000197
251,0.0023232401589873513,0.003446067625854038,0.002746551791979762,0.002583296637669907,0.0025506972574750927,0.00268197617935394,0.0027272223767935825,0.0026899398020904363,0.003649781675948918
252,0.002968486064344951,0.0033391056979949624,0.0028911475058161825,0.0028174745123940993,0.003184159667379331,0.00253450117030847,0.002581004060377153,0.0033734034646995255,0.0031713377995511464
253,0.002465074253477663,0.003982791569061927,0.0034012360539220996,0.0026592667305642133,0.0027477959973203764,0.0029622911205465226,0.0023238436330264844,0.003154157417043379,0.0036947396591080414
254,0.0027219279384442,0.002645018357945248,0.00287502914336409,0.002700714960579422,0.0031841766850089935,0.002981561485366475,0.0023541112308233113,0.003033822611241078,0.003134590145114458
255,0.00255690204324601,0.00289069751099193,0.002868752816571412,0.0032568355163262383,0.0028019455982250135,0.002564279842455628,0.0027113596383284617,0.002226744193667336,0.003139930227452319
256,0.002529058639951052,0.0034268900071415223,0.003557607648967053,0.002329522735605806,0.003430565445800797,0.003164117915331854,0.002245139603009896,0.002397775396449466,0.002521266559717631
257,0.0021069258924386793,0.0037578425941215193,0.003615794683570411,0.0032628817803275036,0.0030626594469315223,0.0030581890545218786,0.0025443323340557165,0.0031723106534907995,0.003248643160308779
258,0.002474244486299685,0.0029539267401261344,0.0029484574136032834,0.003468218710166655,0.0032678107748728186,0.0032178624293508267,0.0025593327141430634,0.0031704787214549366,0.0030191384779327812
259,0.002351753613037227,0.003202051156857762,0.002640714517087686,0.0033735682809159914,0.0030045675550262104,0.0027936439945342732,0.0025428304193604164,0.0028048072931425787,0.0030298538121069493
260,0.0028094357569184514,0.003328440286374566,0.003440598472962107,0.003203205852878479,0.003263481688571843,0.0030128107889042257,0.0022672882315236172,0.0027378902359561975,0.003088887357147747
261,0.002663185454924972,0.0028453141662460333,0.002463351009566495,0.003455483983884914,0.003264975391376136,0.0032602396358937867,0.0024794949300003363,0.00252846528726432,0.0024879381806368448
262,0.0029897438477592634,0.0032598918142225,0.0029709217613798234,0.0029121708951684467,0.0030488763685471076,0.00320027892560488,0.0024286968970642004,0.0028004820412010577,0.0024419452451936445
263,0.002578378184331652,0.002896337402161965,0.0027546685169588434,0.0028444539679990596,0.003108691777545354,0.0027536127735550207,0.0023443039094810645,0.002350345837954779,0.003089304014937293
264,0.002509471855283405,0.00340966940390658,0.003662624066199365,0.0035137090521480253,0.003243333968306653,0.00275614012547353,0.0025914173100387555,0.003019819601332853,0.002940236114204962
265,0.002789578666883913,0.003466395052891735,0.003164419713904151,0.0029153402701570423,0.003431719390424329,0.002744806773996977,0.0024664444273208097,0.003023126011450724,0.0029378333425957967
266,0.0028836589132932903,0.0027750253378217423,0.0029142045077214015,0.002931355896293548,0.003461830245786008,0.0034635295680003793,0.0020432784071588704,0.0025018064851468373,0.0030010097225685955
267,0.002631928308042153,0.002994550143218859,0.0033515290089971526,0.002407873663764067,0.003293376553174298,0.0031980192128193714,0.0021305893471968524,0.0029452168125194897,0.0024958497209660196
268,0.003143787946504437,0.0027417915599915995,0.002705074936029069,0.002857788661036611,0.0030378185534898107,0.003244912715287149,0.002982333678220982,0.0023224295848885707,0.002321666846211959
269,0.001947632440623408,0.0034344550364974052,0.003527514398399973,0.0033303012758210343,0.002523288006294781,0.0027156349464072015,0.0027817334586181324,0.0027810985619281764,0.002836654172584774
270,0.0027445349861322872,0.0036197558332362366,0.00251632719313705,0.0031035731997765283,0.002731997540474488,0.0027239545543351435,0.002588403412695408,0.0028000927870903,0.003335412575443771
271,0.0026072720317722457,0.002787946760640434,0.0024289016057223783,0.002669646171940641,0.002731938441900716,0.0025441619099149824,0.0023010492076052536,0.0029585181840737764,0.0022490773769831855
272,0.0028819931825638085,0.003239505589177104,0.0032859049854041533,0.0029863972012735785,0.0030759627177359213,0.0025833091009362687,0.0022163881744618036,0.002593796068274023,0.0029050961450819697
273,0.0024089871739246317,0.0030759475819183775,0.0031275107299857984,0.0032865932184961656,0.0025841890113627725,0.0029196499955723796,0.0027746164083039372,0.0027778255003161117,0.002968861523988883
274,0.002742151795116953,0.003202641164457617,0.0029194826713960873,0.0029905419343374605,0.002856166867216693,0.002666844430893497,0.002659415812759322,0.0028144012052107345,0.0029155044280716456
275,0.002260186654725272,0.003673779397895795,0.003138113242723279,0.0035088970214706616,0.0028159479796987996,0.0022710149660422744,0.0025335091456261437,0.002363162300563362,0.002630123713097836
276,0.002654692959319001,0.004042885609928678,0.0028813663764109673,0.0028312716340310514,0.002685344201181148,0.003000534955902885,0.002355272866349528,0.0028929100621438897,0.0020979731096347595
277,0.00263628861541605,0.003888784735874438,0.0029002918817095124,0.0032606164571159805,0.0028496694814979587,0.0028773713643317892,0.002151135856634532,0.0022388975213598517,0.0025587848006330357
278,0.002600013439665003,0.0033368431609585615,0.0033110722511174393,0.0024517599898766953,0.002745003419608868,0.002631985710485136,0.0029304029897712566,0.0029865170521297924,0.0031034450022813026
279,0.0025043531708012585,0.003108553133975363,0.003354779657214471,0.003067664721565722,0.0028157148286600316,0.0029182773500526235,0.0029517701917917342,0.0024302244499387385,0.002523573457853966
280,0.0020765721302860147,0.003371121744081156,0.0025598313553115825,0.002491482935892515,0.002821197550424904,0.0031985613152528593,0.0026535799788362175,0.002529121612080547,0.002824081655889037
281,0.0021157591772887623,0.003620237997588932,0.0025762618787995447,0.002782100729857241,0.0029712046802424247,0.0028817231058030387,0.00277413710796734,0.0027365441074011375,0.0029600275479875443
282,0.002237448299667637,0.002904907193576948,0.00217565945289711,0.002703721607265257,0.003536122324564345,0.0032089157833737267,0.003078398074546023,0.003130145617369152,0.002789903985888937
283,0.0028163926684857646,0.0030302182717518375,0.002487520973604394,0.0027399176520646017,0.0033906626941489566,0.002507465577243226,0.00228229313531467,0.002681009913214744,0.0029273562502443087
284,0.0028614669034180674,0.0035039521377209105,0.002659238660673838,0.002416043784334711,0.003087314972753705,0.0030529666346396406,0.002740900931341381,0.003020547512177996,0.0026161631547840826
285,0.0026588567936135,0.0027779723196191216,0.0022254987248972653,0.0031869816890363286,0.0031866347867755204,0.0028635248601733545,0.0030146277642164156,0.0031879958431462337,0.0025060294965790933
286,0.002499376540875374,0.00224602344438508,0.002631944328653809,0.0028447582652217284,0.0023804710159898435,0.0031446008049161294,0.0029308256444118314,0.002601553666488396,0.0028882191490524193
287,0.0020322199440963406,0.0030635550076898942,0.0024245050339370376,0.0028772236646874326,0.003380311839088634,0.0028912742310103494,0.0030138084433698085,0.003277579263209077,0.0031225612829102667
288,0.00236323336461102,0.0034404005401539495,0.0027431497953491024,0.00307581002886422,0.002693844017453827,0.0031731189989434275,0.002646179354806288,0.0030057796758411904,0.003004691076412379
289,0.002415485148863891,0.003574756237231969,0.002797701909256796,0.002957531220481489,0.002832639275920749,0.002987753458837116,0.0020345333320018495,0.002831964830019854,0.002347891770026705
290,0.0029151916852833857,0.003124486536611181,0.002942773299805297,0.0023896191670592765,0.0034818025851602206,0.002550463670871358,0.0019234794507345045,0.002662021353059845,0.0025387544820694766
291,0.0028018561883070246,0.002875183310147327,0.0032427622463896575,0.0030940458827371053,0.002919966148623663,0.003458898459604225,0.0035374617111456614,0.002839072591527025,0.002786490923517768
292,0.002875662496910149,0.0026780565702919632,0.002393934270157095,0.002807166001845225,0.003035245059019263,0.003173770901826763,0.0030497792491532573,0.003069287808598485,0.0026313752965034243
293,0.0025583120564441316,0.0029879013800724625,0.0029143597747380012,0.0028674436710393273,0.003254890441822581,0.00245030612480457,0.002117219001696453,0.002224197181644787,0.0021925788401886267
294,0.0030964601385711507,0.003234921481898951,0.0025889012676169713,0.0025923370876664315,0.002459641182081129,0.0033299047337567783,0.002989402584736655,0.0027182131291931017,0.002754988699633098
295,0.002270744356649636,0.002948051744103504,0.0032552482364483666,0.0024241784798227453,0.002486654479233908,0.002797474408064823,0.002403923602230275,0.0027572500454927035,0.0024926188693586873
296,0.0027922074566480784,0.003350896394032663,0.0024761838241753784,0.0028473706821535924,0.0030908638755196035,0.003393637279749406,0.003187344884410932,0.002819416606335631,0.003133776654349103
297,0.0023698942423214502,0.002631973213158923,0.002971403116353105,0.0030513346886979495,0.0026111520591567015,0.0031643312995357177,0.00362183064187419,0.0031602488421944145,0.0028725862681500576
298,0.002737322091080112,0.00247922137857809,0.0033308889700499537,0.002426125470404936,0.0026858687694061717,0.002985015670676938,0.0027911449370885463,0.003159231851060061,0.003478539754572923
299,0.002510135517913865,0.0037377744208447056,0.0030004434271633006,0.0025178558237920253,0.0029573608919192056,0.003277608430030718,0.002468313467048503,0.00288296882813504,0.0032041933254555537
300,0.003039074454591509,0.0035163760811070975,0.0037176410645062656,0.003748543737021196,0.003023453017638402,0.003415403491165786,0.002814774864799619,0.0027108047562539005,0.0024574189919572016
