step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed1-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed0-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed0-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed0-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed1-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed1-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5-actor/ppo_kl_mean_step
143,0.00035272768582217395,0.0003901783493347466,0.0004263083974365145,0.0004687934124376625,0.00042080177809111774,0.0003785124281421304,0.00037563915248028934,0.0003867975319735706,0.0003380889247637242
144,0.00038918829523026943,0.0004337162827141583,0.0004372024559415877,0.0004417992604430765,0.00041563704144209623,0.0004306066839490086,0.0003699912049341947,0.0004013162688352168,0.0003499716112855822
145,0.0003673862083815038,0.0003964042407460511,0.0004246990138199181,0.0004142442776355893,0.0003955019055865705,0.0004280352732166648,0.0003390016790945083,0.0003842369478661567,0.00030480162240564823
146,0.0003838848206214607,0.00042478012619540095,0.0004383132909424603,0.00043031651875935495,0.00041673012310639024,0.00040656010969541967,0.0003975638537667692,0.0004209238104522228,0.0003270110464654863
147,0.00037097730091772974,0.0004415441944729537,0.00046608937554992735,0.00039746263064444065,0.0003964229545090347,0.0004212010244373232,0.0003815355885308236,0.0004276932158973068,0.0003596965689212084
148,0.00038295972626656294,0.00042876519728451967,0.0004254468367435038,0.0004411650588735938,0.0003840231220237911,0.0003800987033173442,0.00037483047344721854,0.0004118822398595512,0.00035097842919640243
149,0.000374293711502105,0.0004371694230940193,0.00044283384340815246,0.0004382214101497084,0.0004218720132485032,0.0004193661152385175,0.0003561409830581397,0.00041505080298520625,0.00031243727426044643
150,0.0003715684579219669,0.0004077053163200617,0.0004395452269818634,0.0004379961756058038,0.0003902626340277493,0.0004222245188429952,0.0003920372691936791,0.0003975644358433783,0.0003631601866800338
151,0.0003609525447245687,0.0004152099136263132,0.0004490776336751878,0.00041832905844785273,0.00041329761734232306,0.0004521774535533041,0.0003772420459426939,0.0003868710482493043,0.00033563748002052307
152,0.0003951335093006492,0.0004232509818393737,0.0004613453638739884,0.0004424283688422293,0.00040576260653324425,0.0004431731649674475,0.00039895379450172186,0.000406185892643407,0.00032077389187179506
153,0.0003691083111334592,0.000419283052906394,0.0004297915438655764,0.0004029181436635554,0.0004249747726134956,0.00040081245242618024,0.000371437577996403,0.0004118930664844811,0.0003112016129307449
154,0.0003556122537702322,0.0004150874447077513,0.00042224599746987224,0.0004371976538095623,0.00040856111445464194,0.0003951929393224418,0.0003465239133220166,0.0003965152718592435,0.00037727211019955575
155,0.0003658449277281761,0.0004308934439904988,0.0004041398060508072,0.00040975306183099747,0.0004127956344746053,0.0004032258584629744,0.0003763965505640954,0.00038357614539563656,0.0003740336105693132
156,0.0003469905932433903,0.0004257807449903339,0.00042306396062485874,0.00042216130532324314,0.0004001299967058003,0.0004144283011555672,0.00040035019628703594,0.00040164272650144994,0.0003594100126065314
157,0.00039023332647047937,0.00040599406929686666,0.00044283558963797987,0.00041564551065675914,0.00041698117274791,0.0004136263451073318,0.0003839932032860815,0.0004227283352520317,0.0003827796317636966
158,0.00038963119732216,0.0003841784200631082,0.0003995713195763528,0.0004133929614908993,0.0003909747756551951,0.0003980062901973725,0.00035069911973550916,0.0003970879770349711,0.00037362659350037575
159,0.0003461064479779452,0.000432116212323308,0.0004203378630336374,0.0003843174199573696,0.0004058453778270632,0.0003916753048542887,0.0003855210670735687,0.0004214829823467881,0.00035078186192549765
160,0.0003915184352081269,0.0004135981434956193,0.0004608535382431001,0.0004249095509294421,0.000369842688087374,0.0004140693345107138,0.0003540163452271372,0.0003977396991103888,0.0003568543470464647
161,0.00036416243528947234,0.0003975897852797061,0.0004313046229071915,0.000416891707573086,0.0004115615738555789,0.000386804633308202,0.0003640350187197328,0.0004321277665439993,0.0003330899926368147
162,0.0003812508366536349,0.000436141766840592,0.0004574057529680431,0.0004284133028704673,0.0003731725737452507,0.00039766740519553423,0.0003394314262550324,0.0004315149271860718,0.00036043289583176374
163,0.0003348047030158341,0.0004250593192409724,0.000457331829238683,0.0004522692470345646,0.00037149593117646873,0.0003763660788536072,0.0003700987435877323,0.0004185992293059826,0.00035098716034553945
164,0.0003261247184127569,0.000419243355281651,0.0004410086548887193,0.0003962539194617421,0.00036492611980065703,0.000397431111196056,0.0003877634881064296,0.0003915531560778618,0.0003493234107736498
165,0.00037419897853396833,0.00043619325151667,0.0004465317470021546,0.00040323921712115407,0.0004030911950394511,0.0004059767525177449,0.0003479475271888077,0.00044486511615104973,0.0003859736898448318
166,0.00037818949203938246,0.0004409322573337704,0.0004191275511402637,0.0004022629582323134,0.00039662010385654867,0.000415837304899469,0.00035779576865024865,0.0004032043507322669,0.00033978273859247565
167,0.00037921551847830415,0.0004275783139746636,0.0004787039069924504,0.0003935815766453743,0.0004330275114625693,0.0004117621865589171,0.0003716282662935555,0.00039651666884310544,0.0003550484252627939
168,0.0003779050020966679,0.0004033012664876878,0.00047814074787311256,0.0003864075697492808,0.00039213901618495584,0.00041351880645379424,0.000391192123061046,0.00039079313864931464,0.00035402076900936663
169,0.0004170070169493556,0.0004455058369785547,0.0004530153819359839,0.00038385624065995216,0.0004003093345090747,0.0004183038545306772,0.0003422684967517853,0.0004240727866999805,0.00032093774643726647
170,0.00037741701817139983,0.0004046336689498275,0.0004379084275569767,0.0004025155503768474,0.0003688599681481719,0.0003940038150176406,0.0004100262012798339,0.0004194900975562632,0.00034939663601107895
171,0.00035629404010251164,0.0004093496536370367,0.00045142468297854066,0.00042394339106976986,0.00042032438796013594,0.00040138978511095047,0.00033987167989835143,0.0003932328545488417,0.0003293801564723253
172,0.0003880134900100529,0.0004317185666877776,0.00043887129868380725,0.0004285639151930809,0.00040460837772116065,0.0004142911348026246,0.0003741399559658021,0.00042616104474291205,0.00036493854713626206
173,0.00035189680056646466,0.00039486627792939544,0.0004363972693681717,0.00040834469837136567,0.0003865322796627879,0.0003726650611497462,0.00034912987030111253,0.000422222597990185,0.0003488377551548183
174,0.0003616104659158737,0.00042292638681828976,0.00041142181726172566,0.0004097480559721589,0.00041606032755225897,0.0003916785935871303,0.00034429042716510594,0.00036752436426468194,0.0003339702379889786
175,0.0003961284237448126,0.0003990614786744118,0.0004475259920582175,0.00039286992978304625,0.0004168930172454566,0.00044769502710551023,0.00034857066930271685,0.000422645709477365,0.0003346198645886034
176,0.0003693235630635172,0.0004012674617115408,0.0004396959557197988,0.0004118582583032549,0.0003871091757901013,0.0004478252667468041,0.0003919399459846318,0.00040292859193868935,0.0003587442042771727
177,0.0003597397299017757,0.0004130843735765666,0.0004480823699850589,0.0003906220663338899,0.0003944485215470195,0.0003908191283699125,0.0003691893361974507,0.0004179800744168461,0.00036501255817711353
178,0.0003835560928564518,0.0004178552771918475,0.0004112725437153131,0.0004359013109933585,0.00040640440420247614,0.000414480164181441,0.00036219885805621743,0.00037188519490882754,0.00036892376374453306
179,0.00039488208130933344,0.0004308111965656281,0.0004953229217790067,0.0004449809202924371,0.00037206526030786335,0.00043460167944431305,0.00036020923289470375,0.000367201108019799,0.0003429350326769054
180,0.00039969917270354927,0.00040871466626413167,0.00044378009624779224,0.0004024334775749594,0.00038017978658899665,0.0004025429079774767,0.000376424373826012,0.00041761616012081504,0.0003680825757328421
181,0.0003741944383364171,0.0003874308313243091,0.0004809687670785934,0.00042957428377121687,0.0003840639255940914,0.00041441121720708907,0.00039932047366164625,0.00038301374297589064,0.000354691524989903
182,0.00034310162300243974,0.00043292768532410264,0.0004259493143763393,0.0004288112395443022,0.0003757684607990086,0.00042319390922784805,0.00037972148857079446,0.000428659375756979,0.0003501052560750395
183,0.0003795435768552125,0.0003952221886720508,0.0004191341868136078,0.00037776431418024,0.0004486737307161093,0.0004128606815356761,0.0003827152831945568,0.0003788043395616114,0.0003660825022961944
184,0.0003733539197128266,0.00042842101538553834,0.00044802817865274847,0.0004187905869912356,0.00042400023085065186,0.00044244492892175913,0.0003875791444443166,0.0003919597365893424,0.00037749786861240864
185,0.00036672098212875426,0.00038798453169874847,0.00046544079668819904,0.00040013936813920736,0.0003672632446978241,0.000388444954296574,0.00041879911441355944,0.0003934500564355403,0.0003774438227992505
186,0.00037900658207945526,0.00043632142478600144,0.00046496978029608727,0.0004332704411353916,0.00038469035644084215,0.0004301182052586228,0.0003952851111534983,0.0004358126025181264,0.00037876638816669583
187,0.0003799300757236779,0.0004025007947348058,0.00046565887168981135,0.0004229946353007108,0.00038076614146120846,0.00041430816054344177,0.000372526963474229,0.0004390901885926723,0.0003818382101599127
188,0.0003887625935021788,0.000399779382860288,0.00043525753426365554,0.0004372900875750929,0.0003767149755731225,0.0004126380081288517,0.0003985303628724069,0.0003835379029624164,0.0003891000524163246
189,0.0003707141149789095,0.0004271693469490856,0.0004155127389822155,0.00040654040640220046,0.0003931819228455424,0.0004500331415329129,0.0003789544862229377,0.0004380525788292289,0.0003643859236035496
190,0.0003902768949046731,0.0004182117409072816,0.0004894668236374855,0.00040033870027400553,0.0004031496646348387,0.0004033195145893842,0.0003888740320689976,0.0004112338356208056,0.00039502818253822625
191,0.0003757777449209243,0.0004246885364409536,0.00045445587602443993,0.00041897015762515366,0.0004077710909768939,0.0004088979330845177,0.0003706705174408853,0.0004031429998576641,0.00033814978087320924
192,0.00038948270957916975,0.0003874822868965566,0.00043523393105715513,0.0003959000459872186,0.0004274389357306063,0.0004145096172578633,0.0003456652630120516,0.0004213260835967958,0.0003725320275407285
193,0.00039283710066229105,0.0004086325352545827,0.0004163593985140323,0.0004020909254904837,0.0003936427820008248,0.0004443525103852153,0.0003775673685595393,0.0004424543003551662,0.00035663158632814884
194,0.00039983284659683704,0.0004303086607251316,0.00045266319648362696,0.0004167651932220906,0.00040823910967446864,0.0004181494587101042,0.0003928369842469692,0.0004372301627881825,0.000353180686943233
195,0.0003979601606260985,0.00041242202860303223,0.0004227403842378408,0.00042613130062818527,0.0004118331125937402,0.00042451414628885686,0.0003665840777102858,0.00045379853690974414,0.00037740389234386384
196,0.0003662624803837389,0.0004130605375394225,0.0004430054104886949,0.0004124771512579173,0.00039786240085959435,0.00041383141069673,0.00040324011933989823,0.0004026201495435089,0.0003702027315739542
197,0.0003788502363022417,0.00042202070471830666,0.0004363103653304279,0.0004087876877747476,0.0003751433687284589,0.0004182501579634845,0.0003537185548339039,0.0004611002514138818,0.0003541825572028756
198,0.00037422453169710934,0.0004171478212811053,0.00041102938121184707,0.0003961801703553647,0.00037022994365543127,0.0004103075189050287,0.000382369093131274,0.0004406496591400355,0.00039061822462826967
199,0.0003758632228709758,0.0004433647554833442,0.00044989571324549615,0.0004465759557206184,0.0003768345050048083,0.00042686774395406246,0.0003717044601216912,0.00038306787610054016,0.00036630031536333263
200,0.00037668741424568,0.0004394827701617032,0.0004461397766135633,0.00043187671690247953,0.0004282945301383734,0.0004402764607220888,0.0003546734806150198,0.00039893947541713715,0.0003515416756272316
201,0.0003529653768055141,0.0004359619342721998,0.00044294027611613274,0.00043850010843016207,0.0003899558214470744,0.000401076307753101,0.0003822665603365749,0.00039028769242577255,0.0003219831269234419
202,0.00037555574090220034,0.00037560006603598595,0.00044023903319612145,0.0003969482786487788,0.0004159784584771842,0.00041742384200915694,0.000407426618039608,0.0003993677964899689,0.00039736885810270905
203,0.0003899715084116906,0.0004247079777996987,0.00040802924195304513,0.0003963276103604585,0.00036801872192882,0.00041611777851358056,0.00038574542850255966,0.000428448838647455,0.00036640328471548855
204,0.00037369944038800895,0.0004264051094651222,0.0003961546462960541,0.00038904737448319793,0.0003913048713002354,0.0003813727817032486,0.0003826426109299064,0.0004167809966020286,0.0003707466530613601
205,0.00034413105458952487,0.00041811182745732367,0.0004202204290777445,0.0003681919479276985,0.0004209752951283008,0.0004192081396467984,0.00041781709296628833,0.0004223881405778229,0.0003781070117838681
206,0.0003926055214833468,0.0004020906344521791,0.000422967947088182,0.0004309375653974712,0.0003838737029582262,0.0004499875067267567,0.000341358914738521,0.0004334348486736417,0.0003648253914434463
207,0.00039025305886752903,0.0004299457941669971,0.00042323058005422354,0.0004229579062666744,0.0003904635086655617,0.00039697138709016144,0.00040416669799014926,0.000404338410589844,0.0003794280928559602
208,0.0003670559963211417,0.00041500560473650694,0.0004167791048530489,0.000403747137170285,0.00040264875860884786,0.0004095914773643017,0.0003940888855140656,0.0004424754879437387,0.0004019128100480884
209,0.00037270341999828815,0.00040444816113449633,0.0004584837588481605,0.0004110492882318794,0.0003712234029080719,0.000413718749769032,0.00035170221235603094,0.0004154682974331081,0.00038193046930246055
210,0.00038021549698896706,0.0004046596004627645,0.000406144856242463,0.0004039087216369808,0.0003964733914472162,0.0003959037421736866,0.00034953441354446113,0.0003990620607510209,0.00035194738302379847
211,0.0003857635601889342,0.00039417578955180943,0.0004045403329655528,0.0003778870159294456,0.0003893944376613945,0.0004365970380604267,0.00036072247894480824,0.0004271700163371861,0.0003698972286656499
212,0.0003856637340504676,0.0004168228479102254,0.000436545378761366,0.0004049863782711327,0.00041609402978792787,0.00041673320811241865,0.000352530216332525,0.00042345799738541245,0.0003951248654630035
213,0.00040376465767621994,0.0003838216944132,0.0004119320947211236,0.0004051013384014368,0.00039868400199338794,0.0004346850910224021,0.0003836228570435196,0.00039122297312133014,0.00035346639924682677
214,0.0003865478211082518,0.0004257989348843694,0.0003947861259803176,0.000398295815102756,0.00037577119655907154,0.000403257377911359,0.00036125455517321825,0.0004234786320012063,0.00037436519050970674
215,0.0003693053440656513,0.0003977878950536251,0.0004339554288890213,0.0003732932964339852,0.00039285229286178946,0.00037912133848294616,0.0004388025554362685,0.0003818962723016739,0.0003946603392250836
216,0.00038734913687221706,0.00038320099702104926,0.000388548563933,0.0003851279034279287,0.00041429084376432,0.0004076216428074986,0.000370983179891482,0.0004064863605890423,0.00036818478838540614
217,0.000359500729246065,0.0003817325632553547,0.00042570376535877585,0.0004242096038069576,0.0003837857220787555,0.00039708687108941376,0.0003519779711496085,0.0004049988056067378,0.0003598976763896644
218,0.0003871906083077192,0.0004257011460140347,0.0004012392892036587,0.000402166013373062,0.000395913259126246,0.00037865719059482217,0.00040176374022848904,0.00045377667993307114,0.0003767535963561386
219,0.0003738555242307484,0.0003688031574711203,0.00038010874413885176,0.00041805667569860816,0.00041919146315194666,0.000420427619246766,0.00034724577562883496,0.00039074040250852704,0.0003570843255147338
220,0.000372711947420612,0.0004107906424906105,0.00038267168565653265,0.0004002208879683167,0.00040212462772615254,0.00041342637268826365,0.0003599510819185525,0.0004231494676787406,0.00035475826007314026
221,0.0003802574356086552,0.000416113092796877,0.0004095896147191525,0.00041013746522367,0.000422489334596321,0.00042164247133769095,0.0003530928515829146,0.0004283152229618281,0.0003711827448569238
222,0.0003712372272275388,0.000386526167858392,0.0003854075039271265,0.00039640776230953634,0.000375838513718918,0.0004062049265485257,0.0003626223769970238,0.00042320380453020334,0.0003337849921081215
223,0.0003696848871186376,0.00037821076693944633,0.0004049713024869561,0.0004004938236903399,0.0004038228653371334,0.0004148315347265452,0.000367365893907845,0.0004091122536920011,0.0003465194895397872
224,0.0003911775420419872,0.00039975668187253177,0.0004151861649006605,0.000419733434682712,0.0003765832516364753,0.0003566347004380077,0.00033922973670996726,0.0003971894329879433,0.0003913581895176321
225,0.0004344415501691401,0.00042899875552393496,0.0003933895786758512,0.0003976624575443566,0.0003921805764548481,0.00040772685315459967,0.0003885981859639287,0.0003826453175861389,0.0004003009235020727
226,0.00037933627027086914,0.00039167754584923387,0.0003921864554286003,0.0003717844083439559,0.0004187414888292551,0.0004137017240282148,0.0003754365316126496,0.0003805759479291737,0.0003785966255236417
227,0.00037078175228089094,0.0003750230243895203,0.0003817612596321851,0.0004266102332621813,0.00040943975909613073,0.0004320818115957082,0.0003567404637578875,0.00039768870919942856,0.0003967415832448751
228,0.00038000414497219026,0.00040408578934147954,0.0004363283806014806,0.000367077998816967,0.0003893629764206707,0.0004267136100679636,0.0003593152214307338,0.00042876950465142727,0.0004426786908879876
229,0.00037895774585194886,0.0003718493098858744,0.00036027561873197556,0.0003983417118433863,0.0004036014433950186,0.0003691593592520803,0.0003883067984133959,0.0003942697949241847,0.0004151817411184311
230,0.0003479970037005842,0.0004053793963976205,0.0003786639135796577,0.0003640400245785713,0.0003844672755803913,0.0004154487105552107,0.0003431869263295084,0.000374671770259738,0.00043709701276384294
231,0.00036889698822051287,0.0003837872063741088,0.00037610915023833513,0.0003912236134056002,0.00041725378832779825,0.0003679727669805288,0.000345509935868904,0.0004137292271479964,0.0004634647339116782
232,0.0003592137072701007,0.0004082232771907002,0.00042023989954032,0.0004121545935049653,0.0003850236244034022,0.0004158428928349167,0.0003775781660806388,0.00043908070074394345,0.00047144052223302424
233,0.0003620391071308404,0.000368356122635305,0.0003903173783328384,0.0003941580362152308,0.0004004517977591604,0.0004050332063343376,0.00037315484951250255,0.00038884166860952973,0.0004332040261942893
234,0.0003415354003664106,0.0003668893768917769,0.0004099228535778821,0.0003862835874315351,0.0003536932053975761,0.0004243448784109205,0.0003974046558141709,0.0004253369697835296,0.00043779375846497715
235,0.0003986908996012062,0.00037367819459177554,0.00036767800338566303,0.00038255221443250775,0.00041345608769916,0.0004279835266061127,0.0003737352672033012,0.0003872009110637009,0.0003863549791276455
236,0.00035780356847681105,0.00038135345675982535,0.0003897748538292944,0.000386955332942307,0.0004141986137256026,0.0004111479502171278,0.0003433942620176822,0.00039593756082467735,0.0003454544930718839
237,0.000386268220609054,0.00038540767855010927,0.0003569064137991518,0.000391159177524969,0.000421755452407524,0.0004413808055687696,0.0003820191777776927,0.00037750499905087054,0.0003802738210652024
238,0.0003924306365661323,0.0003791136550717056,0.0003804824373219162,0.0004265633469913155,0.00039208002272062,0.00039700703928247094,0.0003561020130291581,0.0004010722041130066,0.000394763657823205
239,0.00041006063111126423,0.0003657293855212629,0.00038454236346296966,0.0004084951360709965,0.0003853731031995266,0.00038845714880153537,0.0003602316719479859,0.00035872694570571184,0.00039100638241507113
240,0.00037547812098637223,0.0003555120201781392,0.0003978711902163923,0.00039571578963659704,0.0004371535324025899,0.0004273893136996776,0.0003789328620769083,0.00039428158197551966,0.0003633397864177823
241,0.0003621969372034073,0.00034881499595940113,0.0003483343461994082,0.0003710211021825671,0.0003962676855735481,0.0004472011642064899,0.0003339699760545045,0.00038371002301573753,0.00034177591442130506
242,0.00036943689337931573,0.000342124723829329,0.0003710669407155365,0.0004099586803931743,0.0004415210569277406,0.0004431030829437077,0.0003661933878902346,0.00039624888449907303,0.0003491111856419593
243,0.0003606519603636116,0.0003392572107259184,0.00039853830821812153,0.0004116477502975613,0.00042391210445202887,0.0004013989237137139,0.0003713577752932906,0.0003857772971969098,0.0003807366010732949
244,0.0003494668344501406,0.00033822431578300893,0.00038618771941401064,0.0004042675718665123,0.00038844242226332426,0.0004555177583824843,0.00037064964999444783,0.00037852730019949377,0.00039262647624127567
245,0.0003920922754332423,0.0003603119403123856,0.0004264172166585922,0.0003913775144610554,0.00042884217691607773,0.0004240703419782222,0.00037115850136615336,0.0003949942474719137,0.0003647435805760324
246,0.0003844778402708471,0.0003882633754983544,0.0003852673398796469,0.0003897774440702051,0.0004144352278672158,0.0004374026320874691,0.0003630819264799357,0.0003732714394573122,0.0003761703264899552
247,0.0003784721193369478,0.0003400311106815934,0.00039899753755889833,0.00042214730638079345,0.00038376497104763985,0.0004244219744578004,0.0003474841360002756,0.0004237775574438274,0.000376087031327188
248,0.00035998577368445694,0.0003788054164033383,0.00039490347262471914,0.0004221647104714066,0.0004013708094134927,0.0004269573255442083,0.0003646913974080235,0.0003690586017910391,0.0003721087414305657
249,0.0004064864770043642,0.0003967050288338214,0.00040188050479628146,0.0004164613783359528,0.0004491096769925207,0.00045327976113185287,0.0003673185419756919,0.0003898981958627701,0.0003600369382183999
250,0.00036572126555256546,0.0003727636649273336,0.0003935116692446172,0.00042894278885796666,0.0004021368222311139,0.00045008130837231874,0.0003683938703034073,0.00038831899291835725,0.0003969823301304132
251,0.00038206696626730263,0.00036258104955777526,0.00039193048723973334,0.00039567536441609263,0.00041550412424840033,0.000428012601332739,0.0003636856563389302,0.00033338204957544804,0.0003875560942105949
252,0.0003424303431529552,0.00039032750646583736,0.0003675732878036797,0.00039018207462504506,0.0003970643156208098,0.0004178995732218027,0.0003796533856075257,0.0004083959502168,0.0003658676869235933
253,0.00036121162702329457,0.0003666715347208082,0.00035761462640948594,0.00038593626231886446,0.0003940638271160424,0.000411630782764405,0.00039031446794979274,0.00039759615901857615,0.00038573448546230793
254,0.00036255113082006574,0.00034815678372979164,0.000399580312659964,0.0004322935710661113,0.0004112661990802735,0.0004206899320706725,0.00035441110958345234,0.0003833844675682485,0.00034328363835811615
255,0.0004178750095888972,0.00037826341576874256,0.0003960998437833041,0.00041051366133615375,0.0004114032490178942,0.00045874484931118786,0.00037688735756091774,0.0003856009861920029,0.00037597285700030625
256,0.000376248819520697,0.0003518126904964447,0.000356573291355744,0.0004237347166053951,0.00042038888204842806,0.0004324783803895116,0.0003581516502890736,0.0003956370346713811,0.0003622493823058903
257,0.0003867041377816349,0.0003719569940585643,0.0003961121547035873,0.0004226283053867519,0.00043639817158691585,0.0004294558311812579,0.00037167035043239594,0.0003895566915161908,0.000423311983468011
258,0.0003671328886412084,0.00034323876025155187,0.0003880480071529746,0.00044050332508049905,0.0004071236471645534,0.0004455236776266247,0.00036054576048627496,0.0004058033518958837,0.0003765577275771648
259,0.0003877162525895983,0.00035329945967532694,0.0003744912683032453,0.00040310280746780336,0.00041508121648803353,0.00045929866610094905,0.0003794393560383469,0.0004062686930410564,0.0004158720548730344
260,0.0003986686933785677,0.0003627790429163724,0.0003965766518376768,0.0003959258028771728,0.0004646174784284085,0.00042418480734340847,0.000367300322977826,0.0003925312776118517,0.0003712819598149508
261,0.00034879319719038904,0.00035483832471072674,0.0003718870866578072,0.0004033990553580225,0.0004534091567620635,0.00037631552550010383,0.00037334897206164896,0.0003633796004578471,0.0004047838738188147
262,0.00037383000017143786,0.00034667400177568197,0.00038010592106729746,0.0004138560325372964,0.000431750959251076,0.00038961516111157835,0.0003546790103428066,0.00035833194851875305,0.000393528665881604
263,0.0003488256479613483,0.0003508096269797534,0.0003989655815530568,0.0004297601117286831,0.0003935396089218557,0.00041887705447152257,0.00038547508302144706,0.0003902825410477817,0.0003501095634419471
264,0.00036773274769075215,0.0003541630576364696,0.00036412233021110296,0.00041543410043232143,0.0003902186872437596,0.0004308463248889894,0.0003775666700676083,0.0003982556227128953,0.0003698310465551913
265,0.00037719315150752664,0.0003278844815213233,0.0003732375625986606,0.0004151096218265593,0.00043072598055005074,0.00040215865010395646,0.00035137924714945257,0.0003886998165398836,0.0003843650629278272
266,0.00034509896067902446,0.00033122897730208933,0.0003794302174355834,0.0004480794013943523,0.00042441883124411106,0.0004112077003810555,0.0003616037138272077,0.00039673320134170353,0.0004028844996355474
267,0.00037630251608788967,0.0003691961755976081,0.00038619351107627153,0.0004622646665666253,0.000418190291384235,0.00041596987284719944,0.00038598667015321553,0.00039676603046245873,0.0003904149343725294
268,0.0003783688589464873,0.00035309020313434303,0.00038571550976485014,0.00043923183693550527,0.000440011965110898,0.0004219771071802825,0.00036395093775354326,0.00038010402931831777,0.0003689961158670485
269,0.000333517964463681,0.000320366641972214,0.0003819441481027752,0.0004504619864746928,0.0004002163477707654,0.00038377917371690273,0.000375227362383157,0.0003836780088022351,0.0003946144424844533
270,0.0003615815076045692,0.00033511145738884807,0.0003796923265326768,0.00039950473001226783,0.0004162683326285333,0.0004086833505425602,0.0003490344970487058,0.0003644076932687312,0.0003694383194670081
271,0.00035460712388157845,0.0003382691938895732,0.0004016967141069472,0.000415418908232823,0.0004099570505786687,0.0004102325765416026,0.00039141468005254865,0.000380548182874918,0.000396400922909379
272,0.0003763806016650051,0.00030660745687782764,0.0004006252565886826,0.0004101391532458365,0.00042841731919907033,0.0004418463504407555,0.0003804189327638596,0.0004020619089715183,0.00033198128221556544
273,0.0003460002481006086,0.0003234021714888513,0.00039199282764457166,0.0004220810660626739,0.0003911503008566797,0.00043064344208687544,0.00040500055183656514,0.00038639744161628187,0.00038855031016282737
274,0.0003557740419637412,0.0003431363729760051,0.00039165254565887153,0.00040893632103689015,0.0004344205080997199,0.0004102819366380572,0.0003757070517167449,0.0003924532793462277,0.0004068223352078349
275,0.00037621473893523216,0.00031160100479610264,0.0003782297426369041,0.00040762685239315033,0.0004166987200733274,0.0004420330806169659,0.00038124117418192327,0.00041617220267653465,0.0003681363887153566
276,0.00034844022593460977,0.0003414842067286372,0.00042146153282374144,0.0004090270958840847,0.0004164482234045863,0.0003893474349752069,0.00035822775680571795,0.0003867395571433008,0.0003731389297172427
277,0.0003624254604801536,0.0003165476955473423,0.0004055688623338938,0.000439235067460686,0.0004013503785245121,0.0003950397076550871,0.00035299008595757186,0.0003739211824722588,0.00038302401662804186
278,0.00037755383527837694,0.0002969247580040246,0.0003853641683235765,0.0003925888449884951,0.0004191425978206098,0.0004498988564591855,0.0003810293274000287,0.0003828923508990556,0.00039016446680761874
279,0.00037275563227012753,0.00029082148103043437,0.00039277676842175424,0.0003990100522059947,0.00042983662569895387,0.0003802610153798014,0.0003710749151650816,0.00037182497908361256,0.00039982685120776296
280,0.0003764706780202687,0.0003324473218526691,0.00038387507083825767,0.00042890995973721147,0.0003825569001492113,0.00042853353079408407,0.0003772862837649882,0.00040637588244862854,0.00041126817814074457
281,0.0003875429392792285,0.0003168855037074536,0.0003744168789125979,0.0003910564992111176,0.0004089274443686009,0.0004101400263607502,0.0003564648504834622,0.0003886665217578411,0.0003980580077040941
282,0.00034755218075588346,0.0003282894322182983,0.0003567581297829747,0.00039919817936606705,0.0004033587174490094,0.0004193295899312943,0.0003709360316861421,0.00035556976217776537,0.0004005739465355873
283,0.0003280326200183481,0.0003260881931055337,0.0003912749234586954,0.0003952791739720851,0.0004029302508570254,0.0003990369441453367,0.0003793658106587827,0.0003783840511459857,0.0003929227532353252
284,0.00034736862289719284,0.000311195821268484,0.0003696389903780073,0.0004141039971727878,0.0003925130295101553,0.0004081828810740262,0.00035901693627238274,0.00033198948949575424,0.00039148624637164176
285,0.00037473614793270826,0.0002786675759125501,0.0003989521355833858,0.00042638028389774263,0.00036155307316221297,0.0003580136690288782,0.000362561724614352,0.0003409804485272616,0.00038792219129391015
286,0.0003923556068912149,0.0002919143298640847,0.0004032480937894434,0.0004311914090067148,0.00042508606566116214,0.0003868128114845604,0.00040304407593794167,0.00038250014767982066,0.00040914828423410654
287,0.0003395272942725569,0.00028158436180092394,0.0003559146716725081,0.0003933891421183944,0.0004011463315691799,0.0003973579150624573,0.00038552135811187327,0.0003963622148148715,0.0004111033340450376
288,0.00039033719804137945,0.0003209986025467515,0.00038229173514992,0.0004081895167473704,0.0003832957590930164,0.0004050309653393924,0.0003901550371665507,0.0003535184951033443,0.0003897536371368915
289,0.0003597437753342092,0.0003232630551792681,0.0003879914875142276,0.0004000901826657355,0.0004012109711766243,0.0004121929523535073,0.00036899957922287285,0.00037017781869508326,0.0004046016838401556
290,0.0003860113502014429,0.0003368563193362206,0.0003681275120470673,0.0003849752829410136,0.000417178904172033,0.00039652755367569625,0.00037790072383359075,0.00037211147719062865,0.0004265287716407329
