step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed1-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed0-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed0-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed0-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed1-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed1-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5-actor/r_hat_raw_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5-actor/r_hat_raw_step
150,-0.0015009045638187388,0.006713781533302582,0.009234289987176625,-0.01642488103528822,0.02746095060655858,0.059792009037987155,0.02272232529820075,-0.03806946091271808,-0.016310128685516404
151,-0.017250262522239473,0.00855392328978482,-0.0212492950627751,0.01799871542995798,0.0008583457918724309,-0.009672999461461452,0.011748579091376068,0.02759945615739586,0.04772629365075131
152,-0.015381746997910829,-0.008137354117922576,-0.025966845308984132,0.02117322909066347,-0.051365293293105733,0.021443774644080375,0.000999573626846818,-0.004400024999282314,0.005946277486324806
153,0.027444255816063457,-0.05429063448053767,0.02178108692266536,-0.02146313395753846,0.02120774985126895,0.018102697799049394,-0.0017966901683157126,0.010946972257246793,0.018073429634947385
154,-0.037602995476091264,-0.0063173955242871085,0.04170041560522392,-0.08503335064954427,0.003663786365343941,0.02935199364588747,0.05442643413237404,-0.02814845212003695,-0.02578197621301797
155,0.03610426459848135,-0.03271166557235867,0.0019360539940367128,0.005289942977778419,-0.03682124707555639,-0.020617800310227537,-0.02674395384847672,-0.008796445903820773,0.025692012123552956
156,-0.010674511877220676,-0.0030110889415271274,-0.016609502958626374,0.05635138850097324,0.030923544023517095,0.013163157574629986,-0.0267643221966738,0.0066031594661363656,-0.023130890313431903
157,0.011329770013794664,0.012579731624734886,-0.04186424038355155,-0.02534951667290254,0.023782765269296444,0.0004996589326991291,-0.009474010970472915,0.06166254121061016,0.028643546436645236
158,-0.002643702978868598,0.044904835847883615,0.06974940260645993,-0.002216566358023766,-0.004843811967896541,-0.05979642350762483,0.0005713566388460512,0.007538350135980228,-0.01252033515051079
159,0.012135834957310864,0.0013543721219661578,-0.015049035675213452,-0.0039002891507061072,0.000439610624747101,0.00864943036513491,-0.00418456572775629,-0.024662469035190492,0.004730572003419858
160,0.0205840477741275,0.00298548663171593,-0.018830153040967343,0.02362625579117188,-0.002440720798585316,-0.03039391646242346,0.03651566885946523,-0.04403390496780985,0.0020729926878396416
161,0.011589701216987018,-0.010288812890667352,-0.01357392710331006,0.007858398060225825,-0.028958905432088945,0.022683140816614388,0.015445781418444243,0.06247535080647647,-0.016074897893612636
162,0.01750723217688706,0.01790112157121329,0.013009780891258631,-0.02933352669385303,0.01005793699491954,-0.00422549474259466,0.010440577575194903,-0.003069845902905952,0.00877646581069565
163,-0.014952599157360294,0.032445746996745906,-0.04974083545120034,0.01799229377310169,0.006094906832113433,-0.029096896351613815,-0.02694920683540966,0.02313057251728735,0.02129173974148897
164,0.03361310199306038,0.026741906826136332,0.036661604734785386,0.027897431185221117,-0.02224883727529472,0.014575803152970575,-0.0032317451260043557,0.015022969662939504,-0.026018610117040587
165,0.006409930115130315,0.016770470630357113,0.051955312200003274,0.00199110026328371,-0.012974847324725374,-0.024609909248350267,0.004387544791057602,-0.027038040121625216,0.026227725087296663
166,-0.0022581170925965476,-0.0151510515380748,-0.0165581401911168,-0.0053750946895230875,0.022348480212891573,-0.03365833003994753,0.021665219544173563,0.020601526697344337,-0.02757677803720879
167,0.020475702642426687,-0.03369571646705099,-0.018188433452044538,0.011338620048227204,-0.0008547762459257242,-0.009964343830639887,-0.01795300438829848,-0.006983875888101814,-0.02314400736005741
168,0.030719389176461335,-0.006786161723153009,-0.010479654577487554,-0.017529875124692878,0.012482405378350403,0.03588968750636914,-0.015009950243297916,0.016525678266878986,-0.005526884623289232
169,0.025830472762961625,0.01135190614952009,-0.052454673446783624,0.04354377548996799,0.024975172141670898,-0.04389651575663412,-0.043724517352232255,-0.02951166383446087,0.02704159168372389
170,-0.002991597625190135,-0.033471081265102,0.020876580982276204,0.01743425432526656,0.0021942005950181553,0.001792162470305391,0.01836382046413672,0.039624458892561006,0.008890650990960534
171,-0.03703175253571594,-0.011063911162381396,-0.027543144654699224,0.02676706789134572,-0.00806455687176841,0.04083504774234917,-0.02648365121911325,0.030539861453191545,-0.02274962830151553
172,0.025835020949194216,-0.023259808152019532,-0.0678876846102962,0.022497642977025403,0.0013606597699279358,-0.008324431672072814,0.0011999196745512337,0.033186903885296354,0.010627663750054982
173,-0.035821389846195976,0.022308165206410893,-0.02410883927748276,0.03974376991911231,0.015177492447213966,0.024086802872974537,-0.02067810183732127,0.009356355850782488,-0.008745015977691244
174,0.020999570374146768,0.0019458273354739616,0.02539877623482537,-0.03804390515111185,0.008712747577860534,0.0029559579178787556,-0.0443889844445459,0.023182583758478363,0.030011494969888974
175,0.027861643810279477,0.030085470461817174,-0.010865913983635725,0.01958195571561364,-0.010318359126104643,-0.03699071837429478,0.02179923213579876,0.009094468131129857,0.028450397665759908
176,0.022304154866274517,-0.00891004129373734,0.01841874449366578,-0.024103547708883403,-0.0002611923992157854,-0.0007865554459376931,-0.019961798935779772,-0.020954876653588292,0.005539634879095398
177,0.023126655229682068,-0.02947478396458575,0.03211141983074546,-0.003172884714577232,0.0037574084273736576,-0.009298635014030844,0.006681259847676139,0.0002873212986191827,-0.0032406898070572988
178,-0.0057962442676433605,0.04906145192231026,-0.02894807030164556,0.02935658922773224,-0.01674598452621516,-0.03569772746200075,-0.004104626544060846,-0.02150989657608202,0.0015849240465193504
179,-0.007564622514288026,-0.031234962315092506,0.025962402353678103,-0.0033729726381288394,-0.006328658740464788,-0.0012817187204286111,0.006926427361019077,-0.0032948453164919635,0.0055349875828911285
180,-0.013037542280571864,0.010733473028571668,-0.04153556651121192,-0.026530646471260272,0.01405936075479236,0.013513380550201704,-0.024861048333737226,-0.008931731645981746,0.006012886021550957
181,0.002717823224991816,0.025044086747686125,0.049973496562365965,-0.03981921799702838,-0.013321400550219858,0.05063722474262322,0.041341829979243905,-0.0017639133473218223,0.016623074638171205
182,0.015317269041358052,-0.03938814488353271,0.04293047452856271,-0.031726616286297124,0.05597455706641684,-0.03521009839434151,-0.01926540605269422,-0.002242557547134734,0.005168004457767176
183,-0.014563424703274876,-0.02135767517230844,0.0014636314466952897,-0.018368685181911697,-0.025460716804911937,-0.013265140802155509,-0.018988912951829164,-0.028579648695504795,0.016035575188734
184,0.0025642494729880443,0.03772493177606004,-0.021551410303411483,0.005632021464332184,0.00828088990477958,0.005679116320661562,-0.017418225133873214,-0.033591063734821465,0.05123338838163305
185,0.00027429920160856793,0.014049557036567769,0.010225164496130205,-0.02081056277934366,-0.005776769594117967,0.004328672515754641,0.03503007049946512,-0.0158044066513714,0.009809802844978515
186,0.0014968535934466272,-0.025014587067910137,-0.05517930486785751,0.024166655863509263,0.0029049921552699544,-0.03043534386914491,0.019722137903662663,0.019946339477675785,0.008426907384829986
187,0.0150168609141281,-0.06137629528084685,-0.013274461109052695,-0.011465120587576186,0.055054975539815976,0.0032931740586342024,0.022214173440405077,0.008287916802890477,0.009731199140303057
188,0.008375419126453731,-0.023141866507811224,-0.020120177935861933,-0.018129738127519817,0.022796126199566773,0.03596152440427739,-0.003215492232672332,0.03391099239511188,-0.008386615363497333
189,-0.02068701196612122,0.011901162502571436,0.009721463285153309,0.019727269327981807,0.018284059335945936,-0.047012522444519984,0.003571148166042307,0.00804340571868155,0.0008410834352763719
190,0.019884459741226608,0.03115884301201635,-0.016576067876269533,0.008913867066955074,-0.030126026938321455,0.014972221831694348,-0.03202435446220209,0.007246416958421514,0.01606813591596744
191,0.012164713020730644,-0.004765487840132116,-0.014951633660616172,-0.024032776512496735,0.006157558540139183,0.016599678813882933,-0.01116085539202792,-0.025205746285429747,0.002647780894288136
192,0.014229853113660394,0.008926576755438217,-0.02699864766150186,-0.06984647207175251,-0.025601285567806543,-0.005482013527304794,-0.0069125075911604696,-0.06279700021222308,-0.00515603184425537
193,-0.001930953880105128,0.0047983248867139,0.04091994157127321,-0.04632466824991269,-0.02489331475476949,0.04017976033806093,-0.009659144122508572,-0.01796813342197059,0.020750520480392217
194,-0.02318638587553659,-0.04771915877223437,-0.04832355650865056,-0.012290223968274543,0.013468820377656836,0.030546458921902334,-0.010708280892780015,0.0298134861760026,0.0011385750203151185
195,0.013349474397432393,0.0357113897606662,0.007022139967441062,-0.004564641146856925,0.033159005819953825,0.014629130902155672,0.03749438640281902,0.005035709666491565,0.01750357272939815
196,-0.02311007642714203,0.00908347654287472,0.021443131619517948,0.025885596982834495,-0.04182467823519861,3.8689763040363446e-05,-0.00032331109696428736,-0.03654485478687744,-0.021057406103072752
197,0.002844873716290605,0.0012338783578277235,0.00424951913079556,-0.01384074151678591,-0.015701029807765835,0.05476089918460262,-0.007230151428552423,0.013862635998786435,-0.028083252216896237
198,-0.004613692880251159,-0.010449686022310507,0.01609165029245739,0.033175959048167974,0.05593470611633659,0.06828989788262493,-0.060030641173810045,0.04296657546193319,0.018282848297455325
199,0.02230424685798271,-0.006644365183809865,0.01881229159666455,0.028173449063133703,0.04800757922383086,0.016271578041413392,0.003755536412510337,0.018913527442077544,-0.024812174068555536
200,0.011755549745288274,-0.027698507011401377,0.025794252746017578,-0.01967665182952763,-0.01446058534460948,-0.039836405928417674,-0.03638142157968265,-0.04318475343851396,-0.004029123488448673
201,0.001307340813553005,-0.01736871121047762,-0.03020689362513613,0.013665790835815235,0.031646945478255056,0.011569613588723068,0.010968721636774105,0.034987299007700146,-0.024514817644097422
202,-0.06698067029006727,-0.03822623168666944,-0.014496871975008204,-0.02493403649681251,0.0449182210156733,0.004474807031313253,0.0018553406586990977,0.018954377202504105,-0.0016084951125203142
203,-0.01638759681409956,0.11178539083344832,-0.001509520961989781,-0.025795932630757815,-0.014769879787904457,-0.03827886944765835,0.048463742179897365,-6.287720596841385e-05,-0.01134101253090722
204,0.005430536248710897,-0.013398055918615351,0.0008324270564420542,-0.02630357346470501,-0.004225769500997068,0.011083814023504729,0.013654216421684491,-0.0061849699296223845,0.015727944950428754
205,-0.019290944812192058,0.029691172333107325,-0.0008306329037977792,-0.0069992266904045945,0.026517789328014685,0.05414710684383279,0.01248462221250011,0.015264103880907293,-0.0004349996349042493
206,0.012983080163080049,0.010604131368411929,0.020684174709544766,-0.00584227811127092,-0.04371550820938632,0.01951986934897796,-0.006495532940738841,-0.009625588097932751,-0.02982129290175642
207,0.015958856283457296,-0.03811237463654015,-0.010188211216750122,0.01727673646976456,-0.045718460866362366,0.04470158796116429,-0.01274087705129514,-0.024121283781743212,0.02380278669243051
208,-0.003040127648410391,-0.018445897242748747,-0.021054759539784557,0.0007332793057627948,-0.0430818590865519,-0.020830456050569553,0.0003986422169401824,-0.018367808639866104,0.012822925807713326
209,-0.02074957553730748,-0.014017595036286728,0.010492887500642685,-0.0019103629770234104,0.01897377880652605,0.06638301809424223,0.0033843361393736554,-0.014682605796238353,-0.010526230083466929
210,-0.024203544220023476,0.022646961188300466,-0.021972278301662217,-0.009587388792744367,0.022523708672211366,0.03433604634403825,-0.010354610877948396,-0.03080152493339709,-0.010706159448082984
211,0.02386350504214147,0.0044863947765217925,0.02447167160647688,0.013993188815181216,-0.047932691779038174,-0.014152268851476598,0.004219135755447455,-0.013786870518789284,-0.00887019473153993
212,0.0018761175066585112,-0.008845972951781068,0.01986616440330562,-0.009367159694668722,0.02463068377975541,-0.02297961140183441,0.030169407462127443,-0.023907764859158385,-0.009316277254343036
213,-0.018539844421205515,-0.002679496677234914,-0.011647762093609045,-0.039460906288020535,0.01374170654932258,-0.00010953526825133094,0.010935083791854308,-0.0233113160316297,0.0009379051627239626
214,-0.01297895499706217,0.0029691920543074377,0.001547415825082735,-0.010225237681485378,0.004751222764259402,0.0006347716139532265,-0.0042934434060351,-0.01721003563641987,0.01938318217497439
215,0.02564835076307005,-0.015118101208961286,-0.010852708406566564,0.013710590027000593,0.023540414345977916,0.03555813426436332,0.01170926295643747,0.02576129746087673,0.015914525343899415
216,0.022184157526352263,0.0141414837589702,0.01620823857455634,0.011744714598873432,-0.025525073943579443,0.006159861491827078,-0.0065298127167178355,0.038282771990535015,-0.005822407053273855
217,0.00841199580331776,-0.020388261071550257,0.010362529050632433,-0.004834579717404063,0.02845846647790894,-0.01902772750017305,-0.008622477575963114,-0.040122466220314325,-0.04162967914101538
218,-0.015278983935753766,0.009601405810905442,0.007914743109968382,0.02648182658222794,-0.02341492273314874,0.01984547303677595,0.002002569530222479,-0.030315079341988346,0.015100684129749489
219,-0.011546265375210798,0.014183741936576013,0.003389961858271235,-0.004463037875615947,0.004699307959153685,0.041985526855181185,0.0013710863424469923,0.013222794239654927,0.034901735169859165
220,0.012986165654685392,-0.03858625450283883,0.01151617910466932,0.0065102306549573025,0.00819258894701521,-0.024163117702045846,0.009119018538722136,-0.02653509466011912,-0.029352192270176016
221,-0.004072280653922476,0.012126459970426351,-0.007128031651822762,-0.010722955931726518,0.002192430299401064,0.017431618475290445,-0.01634760701507947,0.009164568218886731,-0.00866778936563049
222,0.02525991974634278,-0.029237358860363463,0.008857146928778798,-0.02437257454142504,-0.0016433902610717029,-0.03146042291889625,-0.009530367019323702,-0.01826851158677531,-0.024474691046725183
223,-0.013581425558756108,-0.0093812188086799,-0.010877813812063632,-0.03058225936017361,0.015175618818785383,-0.03529938787849962,-0.002242924464715142,0.013448655627364692,0.01667847720904228
224,-0.010132346114410143,0.006147954106754485,0.0042579173018517024,0.02707909189841126,-0.00817971430904957,-0.007428332778257919,0.011644872047717048,-0.05459518025407609,-0.014356785081158206
225,-0.008578542996830408,-0.038688930146335766,-0.028408058938749692,-0.00819451749302336,-0.032767173794759664,-0.008622376172513239,-0.02289081515975548,-0.004909874426956496,-0.09372003311645476
226,0.04278084769360213,-0.03586758264681596,-0.014313877337086531,-0.06716264164329545,-0.00633140607539526,-0.0007131310872183908,0.015070833574323598,0.00647943389258738,-0.022881549618842884
227,-0.0027807439007829387,-0.031046825613580197,-0.035409506782218464,0.0049301759319714585,0.01153941683376959,0.00154217828239863,-0.0067574418198036185,-0.007814118552579824,0.01117350837847604
228,0.0019343644365864055,0.04129689632693588,-0.006146697141280847,0.014661381497705095,0.027611468527764117,0.016128718841869588,-0.025401697728055107,0.010898996650738483,0.05505674899892159
229,-0.01960863157550983,-0.014785519573067693,0.001963346489210254,0.001714106525401589,-0.0075580721005550095,-0.06935418509746757,0.07539431038689053,0.002878525477664839,0.011907570609328962
230,0.017026661286746732,-0.026219057297026675,0.004452703327164172,0.021332904930395788,-0.0207782699063682,0.04172572487805986,-0.058920795351915294,0.007399268902581285,0.02110112588725224
231,0.018136802589376524,-0.05337098170036349,0.007409854211645771,0.01472654825727434,0.024627446072256778,0.05673233600741188,-0.013304956677967042,-0.001538752653262519,0.04173186479083028
232,0.00029124803556711254,-0.015933702565145032,-0.02775136527385637,-0.019800608721490465,0.0005642027405818657,-0.0011113217031198345,-0.014931576447290427,0.00437797906908919,0.004621770144065789
233,0.001427271180094511,-0.007887468527434827,-0.03962576568104595,-0.0006583132246470428,-0.01696681940092018,0.01427662597879568,-0.022125805201602244,-0.02364628331744876,-0.0038111828675260256
234,0.029562542136622717,0.022367971887922583,-0.03288625211996541,-0.00928144098385198,-0.009143902895628934,0.009366804620241724,-0.00034156463882477404,0.039818519396045075,0.0146021792263731
235,0.005417516302847124,-0.019781173771716325,0.019382934942522884,-0.00135828129894502,0.016424080529806068,0.02020941543771612,0.001608527484765027,0.016856432730822563,0.004335991200742078
236,0.017601725956540342,0.0022098549004466537,0.0046245225926094605,-0.00909164745354636,0.009356792814456552,0.019091602471612384,0.010098319176615784,0.033038090556975624,-0.02791513198688252
237,-0.019702308268589784,0.0012327487506515178,-0.054321052572072065,-0.016786736912931855,-0.004933182787408995,-0.015521518056410274,-0.01117100961118401,0.024175681714773307,0.019775645411991553
238,0.01086441146938105,0.012283685197902718,0.0008250880917745762,-0.010178461402826394,0.0238302498867939,0.025683657631254717,0.03415343753900458,0.013692300778139578,0.0008760529014292285
239,0.0021315931671603973,-0.0027366481291765674,0.002194599396286184,0.0016053436141505442,0.000958322482514674,-0.05155087685148619,-0.02774048563898407,-0.0445567129137156,0.005547257473742457
240,0.012239954354824296,0.008889286166070853,0.045178703896397034,-0.006459693456349536,0.014467147350921156,0.02577796678218823,-0.015828359202386812,0.006164318844387691,-0.008727278222435344
241,0.0029833539989776404,0.02701244421360288,0.01421653525947807,0.022228181970980317,0.009188877837563824,-0.012782313512529083,-0.020360070104104677,0.02306895362066968,0.02864571906939823
242,-0.00243697142456222,0.02945754353735263,-0.008745666085677424,0.04483639158500817,0.019689660775669183,-0.016827208042592523,0.02171426971871749,0.0018576991450487892,-0.003711283364055699
243,0.017113563391804608,0.010601132379034818,-0.009767330692360458,0.017253450475335472,0.005000561922451897,-0.0013951586540615186,-0.0018976761520207491,0.015244265788385364,-0.05137469993535519
244,0.016935227528686654,0.05373204669412566,0.013926410263581376,-0.013443035177037568,-0.02059514941473019,-0.04445648704024414,0.016781518934340527,0.025333418338121312,-0.021844147498731818
245,0.03530764336147471,-0.02069819519070598,0.02493549363582643,0.005397779275658625,-0.008142291667119179,-0.03229108604125664,-0.007318164589392157,-0.013965388953686209,0.02973015483002557
246,-0.024996528939559216,0.021133967341723136,-0.016252521221959058,-0.02273156966724333,-0.01074212527956504,-0.028559378426573533,0.01985182199601464,0.037943486650768944,-0.010033159493037083
247,0.01633184506963689,0.028271965705842672,0.02019122752994581,0.0013814379647714222,0.026001049376309815,-0.025738690806366475,0.010432383396519298,-0.01920714509821709,-0.0014712997129240856
248,-0.0019429572298726569,0.018939462734193075,-0.029963914576889076,-0.019795553647282135,0.01258456257657884,-0.018110562509532822,-0.009745742895345784,0.002732945335895052,0.01670965115692388
249,0.003301542538435825,-0.001501576928239139,0.009733303311270146,9.563218932380884e-05,0.034803326624714075,-0.0015251310566694112,-0.03147024561448938,-0.02440685592326154,-0.01893983432649539
250,-0.00325940293930139,-0.013380669808904714,-0.026780060662062108,0.02881759814353308,-0.006067779571178615,-0.013267289201386846,0.04319797374273301,0.008642589369509023,0.003338317485442488
251,0.0179382570722349,0.029222058471872547,0.005300116489160673,0.0025119885731624304,-0.011564114047345512,-0.04170195793768255,0.013923874674911782,0.032166595182379125,-0.01660744854069839
252,-0.010325251382108292,-0.007223977186184427,-0.03900851956795764,0.038258011943427254,0.018786175136915027,0.04732317631428836,0.0010884451186448,0.06853210318108445,0.009335469698870663
253,-0.0003623609531869625,0.03074897618946616,0.0035307699387040407,-0.002067856986797743,-0.007104145846988951,-0.022883672642078176,0.03093275769194727,0.04794348671258763,0.05013715612306537
254,-0.004342176500858294,0.007603572423149181,-0.03699250374674808,-0.026380990668290253,0.02195341877256722,-0.04617689061353573,0.01841856518054182,-0.019601921736927024,-0.03414114703116055
255,0.05310632030171743,-0.01325404055903639,-0.004963466215061578,0.03796336976247917,-0.009887432934080348,-0.03362740021650411,0.018390631859114864,-0.013551847155490852,-0.0015688305623226596
256,-0.0012540185287417353,0.036629303327131386,-0.04270269776796534,-0.033514118457102504,0.032653541145332095,-0.016517064922047138,0.0005128676233660009,-0.04423183839522709,0.0281043320185298
257,0.01855370694323758,0.024804439300540115,0.0006306722974434428,0.03570445357721177,0.012250816127394443,0.025134688675008746,-0.004073148745315993,-0.014438600580244529,-0.0006887704010784272
258,-0.017686120724088216,-0.04974740234451093,-0.03402205119041899,-0.004283809939992024,0.0023345947042441853,-0.01973646463728044,0.0451981193062702,0.006675149315142623,-0.0029520834053860102
259,-0.005949630060960471,0.005652432484818494,0.0497832606856254,0.01740471108735922,-0.004242370789808739,-0.006877365696288014,-0.0619192170775051,-0.03814674705823229,0.00034513274334211134
260,-0.04205502251147406,-0.023156594122233417,0.021764104464411016,-0.026333182143581508,0.0024038763972938455,0.010928675301950144,0.04460221340026024,-0.0024889625083916248,-0.027104812917008735
261,0.016165235923460558,-0.02770488392025315,0.026323742209286467,-0.044498580213703405,0.015454240605556531,-0.027103255617373888,-0.00794196339654566,0.026198340518254464,0.017670033268397802
262,0.031082638011037715,-0.003791583191315528,0.004946262394977548,-0.0016973593378382162,-0.02089871886557057,-0.02535139340505421,0.02592505564723186,-0.004842135972580579,-0.06326207809955899
263,0.0064479597871448385,-0.011615220732545409,-0.02180709966654094,0.02915746192619864,0.00857193825271677,0.01095795615461201,0.04320597706389662,-0.023342995857903424,0.0011917755870260011
264,-0.014217671125490584,0.001374544662302503,-0.005403528775538702,-0.014362966943295669,0.017186129419328604,-0.025305833965381715,-0.01691545891414942,-0.0062147493537314915,-0.015472337996733535
265,-0.01585795168250644,-0.030431746654689767,0.012708170459515734,0.008593668343995546,0.001209075405085152,0.011106203761215848,-0.025834635282185325,-0.029058863807937468,-0.01381355419980117
266,-0.03386476341999688,0.002522098581462387,0.01512916863973978,0.015420546973105022,-0.014182096996961626,0.01629088125622098,0.02257563770728501,0.017009011095853583,-0.02969659924540604
267,0.031201255074166614,-0.030044708332175037,-0.010208697902209816,0.017686062335873665,-0.004391751642379527,-0.019957275689409942,-0.0023745023817545174,0.004400678934917457,0.00422808630046843
268,-0.003699717770488366,-0.03472535262999234,0.015588888759740733,0.00842442341694445,0.025472107648215843,-0.003200938287134066,0.04236575901012054,0.03944070618614684,-0.001198536915037519
269,0.026139190804207128,0.019029177024004786,0.029614952688890833,-0.023404467393209137,0.0035382042126523034,0.00983799174836334,-0.01233489922796292,-0.02376081388539161,2.429017157743046e-05
270,0.00943582816791269,0.00999260711593411,-0.017137058862953827,-0.010572135706817616,0.009123943576487168,0.004390440242799842,0.051696626393247354,0.013947695717033312,0.005976637324356857
271,-0.013333336291425838,0.02825651701322624,-0.01862531519003779,-0.011401490972217064,-0.011446013635512191,0.017805428590672176,-0.022113137528712707,0.00413897633589706,-0.01198646252172612
272,0.012961283933494211,0.01435902410675958,0.021134959062903955,0.03061353778176595,-0.00964324489040353,0.04674710726991572,-0.00373694294034857,-0.02012377486212714,-0.0010343166199088057
273,-0.00046929786368909434,-0.004389891247523088,0.008296180488890368,0.005631690354681424,0.020115270178004296,0.024323147433531943,0.014364531838397691,0.009463545883893264,-0.01988268425719797
274,0.012079257068118304,-0.02422594009032521,-0.0133136170159453,-0.03901130204272682,-0.003043212979868358,-0.028826894987664296,0.00982246921587567,0.02875156689588986,0.05250122066286314
275,-0.02936894791673635,-0.006981094279258107,-0.02643829655451434,0.026718913412995416,-0.027334248904593374,0.011327500362039711,0.03266943390597128,0.02648765321927761,0.02653358788403714
276,0.02639474613751795,0.0029228976031880345,0.02204700430263633,0.006216990106035353,-0.014476215998729057,0.04280719550918871,0.04920933846941468,0.04020357719547708,0.009073757378684244
277,-0.01069543125652915,0.015530699997278815,0.020685699897563196,0.05290321533279573,0.022068334292634297,-0.0003416403376699786,-0.00662841677311481,0.009936119908242036,-0.00665067512638175
278,-0.01868820619110059,0.003891786230974832,0.02575380789188936,-0.010157448061873976,0.03767826983186357,0.01141059975522288,-0.023602049288450583,0.039026124110845446,-0.01586991656940226
279,-0.018764278120015247,0.03951551919928687,0.02820849313715103,0.0011570595948313105,-0.015332752260585844,0.013267852751104436,0.03389384995787709,0.00956636896045883,0.011856576395539532
280,0.031355483103976685,-0.03041624522885701,-0.002253234866585217,-0.024475663350038337,0.000884135536724667,0.02166297872847061,0.001251432134097012,0.00468124251057452,0.0282110567954668
281,-0.00443631464402456,-0.027529447184658936,-0.006534763715943291,0.019345703755218845,-0.03771978337806829,-0.007375991598267502,-0.003888028361167464,-0.029993743067912023,0.02074838905327382
282,0.00011823564048042063,0.012729959171459722,0.010986320309253957,0.005923454858368931,0.005692383845641567,0.002255580986910372,-0.016202173030436067,-0.005470685030157082,0.011792359071913812
283,0.00110047805675115,-0.0063767453173098065,0.01706940186438599,-0.02744748973730963,-0.008656532233302846,-0.014580054321927318,-0.043372799975024016,-0.008781776975623174,0.016852148314537064
284,0.05012455192174439,0.029256579704894623,0.002158200430336423,-0.039918386045235295,-0.008555323983571589,0.0285925378016745,-0.02021642961051331,0.007782754025183808,-0.008047058659056005
285,-0.026740241246147125,-0.008669178332601953,-0.011759117107675124,-0.058371007388936,-0.01011469133123258,0.0713108461821641,0.0010414828178688185,-0.040427852876948465,-0.00928381683177557
286,0.014218793244510738,-0.015358687217405458,-0.001753863307859579,-0.0024279345596270635,0.007239331919144629,-0.013266695847399129,-0.008461734806753664,0.00945304801668011,-0.007207847761998414
287,-0.006298484434693328,-0.029574562847012834,0.02093527633737114,0.029618951990268764,0.002587906961411001,0.023818805733143177,0.012207552044226948,-0.020526803984877606,-0.011136636136366392
288,-0.023614178348980067,0.012358904016168995,-0.0007493730832719671,-0.010887620693643943,0.021065693536959126,0.003068180374545442,0.01748415714876398,0.04530529045666058,0.018456015282013925
289,0.030502236935371994,-0.010999328385504614,-0.014252231068447157,-0.012709742922932872,-0.01075455440507195,0.0513520833019686,0.010586113958683634,0.0012947626962417809,0.00785562747650937
290,-0.012028043800484068,0.02965504896215074,0.00010868095144374024,0.01314422431491818,0.01278907557230521,-0.002708569425276109,0.0029403185581874203,-0.027675539857604008,0.003233836456891487
291,0.003727705163786821,-0.00765680826812797,0.007671471742723634,0.01479758348716924,-0.03492583738012573,0.05483788818452963,-0.04659969200834442,-0.0023786957617227197,0.011345572828538054
292,-0.017724601223297737,-0.018914337403917656,0.026221214399507142,0.044286028379580136,0.021919665496319084,-0.03859175611379514,0.01466394144083076,-0.013178508446150611,-0.0003768952507937158
293,-0.0034344523144208723,0.012513259790267146,0.005564020175478483,0.005235183744408403,-0.027984869158054457,0.0024733638867291377,-0.026850896745264054,-0.017633553257963508,-0.00446984559334738
294,0.0038353347144293487,0.00028834123265475214,0.018211161698843296,-0.010781479282085407,0.004143630662211956,0.012161451567431468,0.03874158949002517,-0.006524073793794942,-0.025108060941633273
295,-0.022711506794837813,-0.03216852023696638,0.017253631820629424,0.02529210868025341,-0.04335583041883079,-0.02538949766812909,-0.006900213917766691,0.04833579694899627,-0.02458285923254065
296,0.0208463298640662,0.020245643073955776,0.006367922195870845,0.01351177118818098,0.015640949879794697,-0.01626321763723347,0.006248348506000201,0.026349796167958225,-0.019843857662670168
297,0.006873015953453368,0.012378326111217978,0.012454915551395784,0.019787554313300343,-0.02350789369083773,0.020945455927276552,-0.03809759354851531,0.013163120280684984,0.022558375957101764
298,-0.0038335812005552386,0.0017558962329063809,0.03636645438779683,0.02680992475371901,0.0253041288447648,0.016909429479753012,-0.025699562601466823,-0.02665944983417225,-0.023517915278247745
299,-0.03290680068513842,-0.009407098082425649,-0.053796140583519406,0.0019062680018513175,-0.003731811881041414,-0.022847691326318365,0.02716946615685714,-0.0012938159660360914,0.02897195542800556
300,0.025803228983767627,0.007313019301554128,0.009310632631499857,0.04224165239397414,-0.006582522264185796,-0.02956375078234016,-0.023002268979848143,-0.0008553623430950851,-0.008067777299991287
