step,deepseek1.5b_sync_8gpu_lr3e-6-rollout_corr/rollout_log_ppl_step,deepseek1.5b_sync_8gpu_clip0.1_lr1e-5-rollout_corr/rollout_log_ppl_step,deepseek1.5b_sync_8gpu_cosine_lr1e-5-rollout_corr/rollout_log_ppl_step,deepseek1.5b_sync_8gpu_lr5e-6-rollout_corr/rollout_log_ppl_step,deepseek1.5b_sync_8gpu_ent0.01_lr1e-5-rollout_corr/rollout_log_ppl_step,deepseek1.5b_sync_lr1e-5-rollout_corr/rollout_log_ppl_step,deepseek1.5b_sync_lr1e-6-rollout_corr/rollout_log_ppl_step
217,0.08594368826370777,0.20645713566423016,0.08126194917977872,0.07893180652239988,11.921870249690432,0.08759428248641656,0.10101825841334894
218,0.08868421978938083,0.2000089556720384,0.08438716246487779,0.08520742594393799,11.921534413722023,0.08673567475367842,0.10356795819612538
219,0.08497482709935866,0.2067369819894709,0.08131652578330514,0.08125582396940784,11.920680578075238,0.08340393938371872,0.09964503063820304
220,0.08483954908733722,0.2102575154837083,0.08206747701412744,0.07826922493472392,11.92324117819468,0.08606757233018413,0.097349534771638
221,0.08490314828118355,0.1946872947823808,0.08096086081456054,0.08018764117082884,11.921618707252271,0.08304616933188906,0.0969859742850531
222,0.08281505298800766,0.19952612309026777,0.07999450830846197,0.07666548912759957,11.921796063582102,0.0810276734797905,0.092235477551003
223,0.08371714397244864,0.19196875794376764,0.08134101196430327,0.07825106976881878,11.923036250997992,0.08803128455248144,0.09497531981905924
224,0.08327060368365462,0.18647635854021816,0.08132664447960754,0.07762125892830747,11.923130966614986,0.0825510778464377,0.09583323460861316
225,0.08487846253428427,0.1831572892454763,0.08121499716324489,0.07872008141765202,11.923390924930573,0.08535896621712406,0.09534757101956086
226,0.08106135030088592,0.1816615740492664,0.08150972414837587,0.07918413590364666,11.921732872724531,0.09022165379913834,0.09331510101726868
227,0.0797175009327475,0.18059322355246105,0.0777309275158173,0.0776619881900504,11.9234521038392,0.0836780451015026,0.09436016882720746
228,0.08215847560786642,0.1795122482796648,0.08057469733887249,0.07736985590092318,11.923459622789832,0.08741091195891688,0.0934320255033433
229,0.08058419033442056,0.1892945139358441,0.07936405753539673,0.07761628018819135,11.923494752715616,0.08544656063410609,0.09208464739203918
230,0.08140671993009518,0.2037441827080868,0.08147762555422054,0.07707182398933748,11.923394869055066,0.08823964501304242,0.0918380093914116
231,0.0845869321434293,0.1912416163055847,0.0835076174645854,0.08053523958237334,11.923168999808174,0.08692987684723145,0.09647462026853312
232,0.08814810069452506,0.1833107752242574,0.08285414271623544,0.07919062821324481,11.921973005585048,0.08774036792844224,0.09350434886781792
233,0.08024618077385974,0.17652153647159813,0.07952023662316303,0.07635473788832314,11.923317119053433,0.08177568725659512,0.08753343163737776
234,0.0835911158141435,0.20683622981973543,0.08417842819207264,0.08099821882206015,11.922215855121612,0.08612513089125666,0.09138289077428025
235,0.08064886831011422,0.1842284362970127,0.08269630926444607,0.07822829175762139,11.923119735717773,0.08383633994526463,0.08967323205433786
236,0.07531387470080517,0.1935175205235956,0.07696199320517258,0.0748095995235913,11.92311052935464,0.08267149836562264,0.08853565094260765
237,0.07900010948427595,0.2037775323950444,0.08136726362475505,0.07589234553580713,11.923311007373472,0.08319611674440759,0.08720062896818256
238,0.08225114982073697,0.183073532336426,0.07986510672530722,0.0784579815429657,11.92271255219684,0.08536857585850342,0.08916107943361185
239,0.08208402124277893,0.2006837678383346,0.085654689095226,0.08121500192210078,11.922627338591743,0.08885218916671314,0.0886769924458349
240,0.08091799810958597,0.19279811927117407,0.08045426786736433,0.07735874453845265,11.922771416391646,0.08306110301055014,0.08807655075552727
241,0.07755581903038547,0.17863070278174498,0.07838541016892785,0.07606455403253097,11.923602028804666,0.07642102061643027,0.08521678449438982
242,0.07807235979707912,0.19058059346363215,0.07906184171125377,0.0768925214814412,11.923463283216252,0.08047040337638464,0.08317843247496057
243,0.0851829212042503,0.19402325144727472,0.08137449750987193,0.07861822321493593,11.921564368640675,0.08335862608062318,0.08667186771053821
244,0.08030686876264627,0.17496344332837246,0.07889129400774393,0.07534731673531053,11.923470103740692,0.07856760871614896,0.08438849456079707
245,0.08073074957027505,0.17855743781131292,0.07775170354447751,0.07568759775445373,11.92340081843777,0.07952517685659516,0.08547350047447252
246,0.07851998139522039,0.1966529164848657,0.07853630095031923,0.07539583696581592,11.922993203571863,0.07992287894012406,0.08404674223857
247,0.07936941529624164,0.18155961656910288,0.0781446772029581,0.07572614646321812,11.922941056319646,0.07950684212504283,0.0853892924168553
248,0.0801363525350984,0.1841383791641043,0.07778702233363652,0.07677134619700875,11.923526350089482,0.07975788885512604,0.085374804235088
249,0.0814618875272572,0.1843983130529523,0.08182366065096197,0.07765802345238626,11.92356082494708,0.08320346181818213,0.08922268821257412
250,0.08067453383700922,0.1929987374339895,0.08062101616607313,0.07636542860101062,11.92344894270966,0.08129662436952528,0.08688822615949902
251,0.07501270952879598,0.17738507677608267,0.0748680075478097,0.07179385769048294,11.92307312829154,0.07479769903091857,0.08350577061517267
252,0.07849324408452958,0.1839410092296271,0.07981444868280298,0.07696585164715847,11.923493456840514,0.08183982077537587,0.08437399318268618
253,0.07993557243607938,0.1820773600664889,0.08030206558760256,0.07701536268266568,11.923454792158944,0.07933678703718922,0.08944877369121011
254,0.08046938158647232,0.1591110119098348,0.08028385287616402,0.07703647502448137,11.923510958467212,0.07983661292102905,0.08631483929154153
255,0.07797025117140852,0.1778519924424974,0.07910360788200917,0.0773888720986655,11.92250381197248,0.07844304654729338,0.08887174891577543
256,0.07665100165953238,0.17857499434291546,0.07851306233475576,0.07341217359549604,11.921604640241982,0.0769256550680708,0.08501861111742344
257,0.07708439051057211,0.17552955797873435,0.07775586681617867,0.07521186742747506,11.922980272251626,0.07474094494547764,0.0872561513679102
258,0.07517249967741708,0.1762733303278811,0.07676553203179161,0.074758735202652,11.920574202257043,0.0745071621603091,0.08192145756268139
259,0.07871543253079438,0.1757235607779506,0.07973003323422745,0.07773558470018377,11.9230976683252,0.07802805163037892,0.08749162882266223
260,0.07978613137238426,0.15681676701563646,0.08170385245189425,0.07910680333258245,11.921503599139228,0.07945740131995166,0.08637591647372271
261,0.07617934141308069,0.15812808225499625,0.0784136093931184,0.07473776506230934,11.922665651293768,0.0737090044249608,0.08564494554003751
262,0.07236093473740113,0.1534389337945369,0.07568162012585374,0.07229417763565751,11.923258895533426,0.06969035849593078,0.08096481981307366
263,0.0738873812508592,0.16448307855753228,0.07892211782746017,0.07448700855655427,11.922552343777248,0.07350010972866719,0.08217821132566314
264,0.07510568460565992,0.15837216450988004,0.07938649438776423,0.0751030489019203,11.921998106915018,0.07532690722881905,0.08552037036189666
265,0.07474426124244929,0.16176691411378524,0.07840571812332862,0.07182932935862077,11.92350677303646,0.07568140157187979,0.08607720031623582
266,0.07467728985939175,0.14362664208296808,0.07657891935245557,0.07256026454486472,11.923469591140748,0.0714559195396262,0.08411301126225705
267,0.074485803858783,0.13458172449099948,0.07606075939700185,0.07260654091210612,11.922673213481904,0.06975152564472427,0.08407668506009253
268,0.07461658234053568,0.13153417382272892,0.0779391861287877,0.07392094844172514,11.921406304836273,0.07267515947722702,0.08895852158053054
269,0.07580442621838301,0.12607790435184585,0.07799271750818229,0.07696399094923188,11.923207105909077,0.07473351443098541,0.08638627685895944
270,0.07283175585027306,0.12450668852508182,0.07552883755193934,0.07508754316421057,11.923487750121526,0.06985879738500377,0.08088536551957459
271,0.07496691006235778,0.12368984675541628,0.07795167005017654,0.07676543092162794,11.923502036503384,0.0725641697408045,0.08576280181602526
272,0.07334327592980117,0.12166955663627986,0.07693752356995405,0.07430433838938673,11.922932488577706,0.07102002204123463,0.08363011511851494
273,0.07421229376147191,0.10930898845794478,0.07522539875935763,0.07327056415802376,11.923374101093836,0.06552637419749603,0.08211197214826059
274,0.07751689670989528,0.10162674314009824,0.08090610869251014,0.07623159795378645,11.923637079520963,0.07127001724007574,0.08604166335977712
275,0.07256657829949338,0.11200242827513388,0.07616856713069692,0.07062095170311461,11.923590656689235,0.0690614132736637,0.08431403073670997
276,0.07402932255124477,0.11286494367114092,0.07552715739196476,0.07309856288548973,11.923480345521654,0.07018426613002601,0.08246830268016754
277,0.07492713672982063,0.1105983998009784,0.07921211478109895,0.07404030424853165,11.923615787710462,0.07010413762972743,0.08687915318072416
278,0.07333374058653135,0.10261189372819925,0.07677943308751077,0.0722304531166123,11.92221027953284,0.0681155395544714,0.0840558203651055
279,0.07187640416959766,0.1058295051711989,0.0781566115744811,0.07139801522928545,11.92288679316424,0.06687048776970747,0.08171433895844721
280,0.07861174615100026,0.10921950895351835,0.0806667754580055,0.07583607554415915,11.923557728528976,0.07459333509258512,0.0869070585130861
281,0.07561137708107708,0.10249999593125304,0.07900797925951959,0.07423087881204296,11.92356735035993,0.07028058779707073,0.08622826766580917
282,0.0722619289079228,0.10152683101937568,0.07476614917651182,0.07014374849809842,11.92349840402603,0.06662505647788446,0.08300820269182117
283,0.07385608427492636,0.10767089837157216,0.07762431259140033,0.07250867298231849,11.923589791570391,0.06990289129963559,0.08015303739095823
284,0.07025136388611139,0.1049231560778265,0.0730673491399059,0.06875106673586466,11.923737479959216,0.06566549055095688,0.07851620676975028
285,0.07201197088120113,0.09860789365331202,0.07793097796384245,0.07082068624863909,11.923529469966889,0.0691002173954621,0.08434625074818648
286,0.07326715983190508,0.10322345648340785,0.07668766254606783,0.07058919726638123,11.922953401293071,0.0723100520828563,0.08241507550264941
287,0.07201855604182042,0.10666146178386714,0.07599146206242342,0.07075200351995435,11.921832757336754,0.07194063529067744,0.08208531391126318
288,0.07490281260405214,0.09766547741233617,0.07979625829916802,0.07221932399106469,11.923319031511037,0.07012486040486761,0.08058813164534513
289,0.07123089848915343,0.10675719784156076,0.07478362798627297,0.067705077167678,11.923265056950706,0.06767906303482377,0.08011777916108258
290,0.07192308379453607,0.10445334779872716,0.07731511760730206,0.06782928940568429,11.92150205033166,0.06997833360548851,0.0823119404958561
291,0.07270483050961048,0.09968182843966553,0.07453283436396825,0.06961108002481826,11.921038644654413,0.06766080540277201,0.08328975926422955
292,0.07229859594525279,0.110620082463496,0.07615064429895331,0.07074667871412303,11.923238061155592,0.06534962443511863,0.08237996473479525
293,0.0756991443457082,0.09062497983809167,0.08023453290324385,0.07266252929758694,11.92212908097676,0.07428267088663928,0.08654091022656979
294,0.07307033027755097,0.10543861497487676,0.07745702101105549,0.07024025068955218,11.922716057300567,0.07031400117777148,0.08346763727144878
295,0.07399634703890318,0.1073385252248399,0.07832067995048242,0.0717538420045141,11.923358947890144,0.06478884550925418,0.08202988921186409
296,0.07096594981508465,0.10676511050536272,0.07694646428960066,0.06921041292177203,11.923364314011163,0.06557485338230178,0.08104395342831451
297,0.07411003791494294,0.10107478518218088,0.07603396346999539,0.07130993129006431,11.923397014822278,0.07340126426855999,0.08098356566654566
298,0.07351987343281507,0.10120349013819716,0.07750762270353291,0.0693132037607332,11.92326843568257,0.06757416411408416,0.08145776720668532
299,0.07291733380407095,0.09786190101937332,0.0758877807197028,0.0700573062155551,11.92338671854564,0.06893769297015818,0.07691691956317395
300,0.07292736492619463,0.10248135218325144,0.07613243733067065,0.06762381610557593,11.92226348925328,0.0681117610419514,0.07836486443442195
