step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed1-rollout_corr/log_ppl_abs_diff_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed0-rollout_corr/log_ppl_abs_diff_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed42-rollout_corr/log_ppl_abs_diff_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed1-rollout_corr/log_ppl_abs_diff_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed0-rollout_corr/log_ppl_abs_diff_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed42-rollout_corr/log_ppl_abs_diff_step
216,0.0005154413520358503,0.0005820206715725362,0.000659396406263113,0.0005665087373927236,0.0006034172838553786,0.0005913713248446584
217,0.0005359682254493237,0.0005734504666179419,0.0006165166851133108,0.0005533937364816666,0.0005978006520308554,0.0005851865862496197
218,0.0005276392912492156,0.0005490552866831422,0.0006618017796427011,0.0005496371304616332,0.0005664784694090486,0.0005866342689841986
219,0.0005125839961692691,0.0005845848936587572,0.0006444309838116169,0.000559177016839385,0.000570631877053529,0.0005941058043390512
220,0.0005168295465409756,0.0005880121025256813,0.0006528886151500046,0.0005917602102272213,0.0005914712091907859,0.0005969812627881765
221,0.0005316551541909575,0.0005373261519707739,0.0006660299841314554,0.0005661894683726132,0.0005828440771438181,0.0005919553223066032
222,0.0005558037664741278,0.000586649461183697,0.0006761299446225166,0.0006068555521778762,0.0005801641964353621,0.0005760029307566583
223,0.0005479016690514982,0.0005888027953915298,0.0006552087143063545,0.0005819530924782157,0.0006060716696083546,0.0005706570809707046
224,0.0005283948266878724,0.0005700841429643333,0.0006585408700630069,0.0005246197106316686,0.0005856419447809458,0.0005972763174213469
225,0.0005447092698886991,0.0005733267171308398,0.0006741004763171077,0.0005734312580898404,0.0005745971575379372,0.0005661878967657685
226,0.0005144438473507762,0.0005686081713065505,0.000633432122413069,0.000577176979277283,0.0005429041339084506,0.0005965259624645114
227,0.0005166922346688807,0.0005894640344195068,0.000626061693765223,0.0005245875800028443,0.0005894643836654723,0.0005782285006716847
228,0.0005148662603460252,0.0005805640248581767,0.0006636924808844924,0.0005659429589286447,0.000550928758457303,0.0005974227678962052
229,0.0005225674249231815,0.0005597572308033705,0.0006328443996608257,0.0005483456188812852,0.0005865154671482742,0.0005854605115018785
230,0.0004925095709040761,0.0005653376574628055,0.0006441897130571306,0.0005354712484404445,0.0005544379819184542,0.0005868205334991217
231,0.0005142312147654593,0.0006058681756258011,0.0006510363309644163,0.0005215381970629096,0.0005817563505843282,0.0006270837620832026
232,0.0005159334396012127,0.000605874287430197,0.0006561262416653335,0.0005433335900306702,0.000585217378102243,0.0005791991716250777
233,0.0004944527754560113,0.0005533297080546618,0.0006592314457520843,0.000557857274543494,0.0005710830446332693,0.0006073402473703027
234,0.0005155259277671576,0.000604230968747288,0.0006425892934203148,0.0005427873111329973,0.0005740752094425261,0.0005932273343205452
235,0.0005193701363168657,0.0005676656146533787,0.0006955215940251946,0.0005645903293043375,0.0005392902530729771,0.0006055232370272279
236,0.0005049439496360719,0.0005899389507248998,0.0006221116636879742,0.0005343095981515944,0.0005664872005581856,0.0005754571757279336
237,0.000534439692273736,0.0005921345436945558,0.0006422080332413316,0.000547462550457567,0.0005652729887515306,0.0005735494196414948
238,0.0005284497747197747,0.0006018484127707779,0.0006635610479861498,0.0005706811789423227,0.000590922893024981,0.0005982466973364353
239,0.0005052958731539547,0.0005713452701456845,0.0006396395619958639,0.0005266620428301394,0.0005590930813923478,0.0005899443058297038
240,0.0005277626914903522,0.0006050044321455061,0.0006356515223160386,0.0005426456918939948,0.0006092619732953608,0.0005935812368988991
241,0.0005353628657758236,0.0005919959512539208,0.0006372929783537984,0.0005310967680998147,0.0005567545304074883,0.0005458199884742498
242,0.0005261776968836784,0.0005649986560456455,0.0006458533462136984,0.0005382667877711356,0.0005766216781921685,0.000553090707398951
243,0.0005340648349374533,0.0005780599894933403,0.0006524206837639213,0.0005505717126652598,0.0005590658402070403,0.0005828713183291256
244,0.0005100046400912106,0.0005824374966323376,0.000629277026746422,0.0005184949841350317,0.0005969026824459434,0.0005737730534747243
245,0.0005437658401206136,0.0005394433392211795,0.0006614794256165624,0.0005424278788268566,0.0006316419458016753,0.0005817667697556317
246,0.0005209543160162866,0.0005793815944343805,0.0006480696029029787,0.0005146852927282453,0.0005819971556775272,0.0005662423791363835
247,0.0005320332711562514,0.0005706509691663086,0.0006544537027366459,0.0005151515360921621,0.000688583473674953,0.0005780778592452407
248,0.0005286862142384052,0.0005761162028647959,0.0006428783526644111,0.0005137937841936946,0.0005543666193261743,0.000576650258153677
249,0.000549249118193984,0.0005827615968883038,0.0006373888463713229,0.0005483836866915226,0.0005858438089489937,0.0005825688131153584
250,0.0005339502822607756,0.0005908601451665163,0.0006443505408242345,0.0005366847035475075,0.0005669401725754142,0.0005922761047258973
251,0.0005504012806341052,0.0005725749069824815,0.0006189373671077192,0.0005033620982430875,0.0005654555279761553,0.0005896767834201455
252,0.0005309107946231961,0.0005549680208787322,0.0006737069925293326,0.0005038205999881029,0.0005350318388082087,0.0005533171351999044
253,0.000501383503433317,0.0005711132544092834,0.0006571497651748359,0.0005060432595200837,0.0005774900200776756,0.0005877322982996702
254,0.000521178706549108,0.0005380236543715,0.0006864145398139954,0.0005287641542963684,0.00055215775500983,0.0005840615485794842
255,0.0005219890736043453,0.0006093441043049097,0.0006505447090603411,0.0005029495805501938,0.0005843614926561713,0.0005675818538293242
256,0.0005188891664147377,0.0005781952058896422,0.0006632840959355235,0.0005247240187600255,0.00054614880355075,0.0005997770931571722
257,0.0005130629288032651,0.0006175205926410854,0.0006468232022598386,0.0005439923843368888,0.00057821354130283,0.0006009356002323329
258,0.0005288438987918198,0.0005791374715045094,0.0006436814437620342,0.000522003450896591,0.0005395062617026269,0.0005689241806976497
259,0.0005137455882504582,0.0006338140228763223,0.0006528205703943968,0.0005293188150972128,0.0005668905796483159,0.0005966700846329331
260,0.0005612378008663654,0.0006325028371065855,0.0007027530227787793,0.0005279315519146621,0.000542516412679106,0.0006021656445227563
261,0.0005631124367937446,0.0006741618271917105,0.0006616236642003059,0.000522968708537519,0.000530102988705039,0.000616280420217663
262,0.0005410696030594409,0.0006852030637674034,0.0006315045757219195,0.0005266394000500441,0.0005918199312873185,0.0005817573401145637
263,0.0005148446653038263,0.0006891594384796917,0.0006502078613266349,0.0005214900593273342,0.000561480934266001,0.0005665963981300592
264,0.0005186836351640522,0.0006801175768487155,0.0006464241305366158,0.0005366408149711788,0.0005757928593084216,0.0005867439904250205
265,0.0005495860241353512,0.0006541704060509801,0.0006541029433719814,0.0005460578249767423,0.0005437862128019333,0.0005741756758652627
266,0.0005651975516229868,0.0007119745714589953,0.0006407422479242086,0.0005371526349335909,0.0005739745683968067,0.000591773190535605
267,0.0005477355443872511,0.0007174641941674054,0.0006173581350594759,0.000518860062584281,0.00059275928651914,0.0005870930035598576
268,0.0005407386342994869,0.000704835809301585,0.0006498134462162852,0.0005072084022685885,0.0005767823895439506,0.0006088614463806152
269,0.0005357287591323256,0.0007549002766609192,0.0006537088192999363,0.0005084735457785428,0.0005719127948395908,0.0006348674069158733
270,0.0005278127500787377,0.0007092499290592968,0.0006437198608182371,0.0005581862642429769,0.0005721725756302476,0.0005919558461755514
271,0.0005339516210369766,0.0007358116563409567,0.0006405272288247943,0.0005101963179185987,0.0005731661804020405,0.0006133582210168242
272,0.0005455679493024945,0.0007745250477455556,0.0006464864709414542,0.0005014907801523805,0.0005796277546323836,0.0006020168657414615
273,0.0005235053831711411,0.0007283462327904999,0.0006598655600100756,0.0005185140180401504,0.0005668092053383589,0.0006279839435592294
274,0.0005114680388942361,0.0007403269992209971,0.0006850317004136741,0.0005025291466154158,0.0005693876883015037,0.0006205896497704089
275,0.000527776952367276,0.0007113040192052722,0.0006166832754388452,0.0005601471639238298,0.0005650109960697591,0.0006251928862184286
276,0.0005164153408259153,0.0007027905085124075,0.0006448334897868335,0.0005173534736968577,0.0005924480501562357,0.0006213627057150006
277,0.0005143836606293917,0.0006919126608408988,0.0005986298201605678,0.0005001130048185587,0.0005897321389056742,0.0005793949821963906
278,0.0005327922408469021,0.0006861754227429628,0.000607324531301856,0.000539263361133635,0.0005699691828340292,0.0005699330358766019
279,0.0005413262988440692,0.0006436933181248605,0.0006009805947542191,0.0005355709581635892,0.0005714566796086729,0.0005725497612729669
280,0.0005280597251839936,0.0006653978489339352,0.0006476288544945419,0.0005488894530571997,0.0005914383218623698,0.000639652309473604
281,0.0005476103397086263,0.0006279305089265108,0.0006644746172241867,0.0005382469389587641,0.0005630146479234099,0.0006115329451858997
282,0.0005186399212107062,0.0006377575919032097,0.0006134185241535306,0.0005230685928836465,0.0005979792913421988,0.0005998243577778339
283,0.0005334393936209381,0.0006112449336796999,0.000596472411416471,0.0005211992538534105,0.0005857006181031466,0.0006240996881388128
284,0.0005383784882724285,0.0005772461881861091,0.0006164267542771995,0.0005519968690350652,0.0005469245370477438,0.0006318247760646045
285,0.0005183661705814302,0.0006242498056963086,0.0006102648330852389,0.0005535732489079237,0.0005690135876648128,0.0006291362224146724
286,0.0005336956237442791,0.0006299330852925777,0.000607379013672471,0.0005473809433169663,0.0005781934014521539,0.0006170534179545939
287,0.0005585427861660719,0.0005974859232082963,0.0006084722699597478,0.000527724449057132,0.0005716855521313846,0.0006191370775923133
288,0.0005408608703874052,0.0005839658551849425,0.000626675202511251,0.0005208086804486811,0.000582460779696703,0.0006299340748228133
289,0.0005504260188899934,0.0006150248809717596,0.0005968076875433326,0.0005231142276898026,0.0005870737950317562,0.0006076910067349672
290,0.0005482046981342137,0.0006050647934898734,0.0005962541908957064,0.0005311878048814833,0.0005770951393060386,0.000613742449786514
291,0.0005238812882453203,0.0006169750122353435,0.0006168291438370943,0.0005445632268674672,0.0005525730666704476,0.000615262018982321
292,0.0005480070831254125,0.0006266404525376856,0.0006253249594010413,0.000531551952008158,0.0005616113776341081,0.0006030784570612013
293,0.0005299138720147312,0.0006219062488526106,0.0006162525387480855,0.0005593143287114799,0.0005928048631176353,0.0006117505836300552
294,0.0005357165355235338,0.0005997612606734037,0.0006109125097282231,0.0005443595582619309,0.000573469907976687,0.0006457116105593741
295,0.0005230295937508345,0.0005896729417145252,0.0006245751865208149,0.0005035902140662074,0.000566263566724956,0.0006181414355523884
296,0.0005601901211775839,0.0006442746380344033,0.000601678155362606,0.000551220728084445,0.000578974955715239,0.0005990391364321113
297,0.0005305574741214514,0.0006068621878512204,0.0005693373968824744,0.000519245455507189,0.0005825090338476002,0.000597117468714714
298,0.0005349339335225523,0.0006105004576966166,0.0006030064541846514,0.0005474735517054796,0.0005733395810239017,0.0006245074328035116
299,0.0005207029171288013,0.0006364667206071317,0.0006176046445034444,0.0005139274289831519,0.0005529146874323487,0.0006262244423851371
300,0.0005540652200579643,0.0005973391234874725,0.000596925150603056,0.0005744059453718364,0.00057586858747527,0.0005774196470156312
